.440517,5.4142046,1.301919071E9,776110,776759
776662,51.440422,5.4142394,1.301919071E9,776110,776759
776662,51.44034,5.414293,1.301919071E9,776110,776759
776662,51.44026,5.414346,1.301919071E9,776110,776759
776662,51.44012,5.4144006,1.301919071E9,776110,776759
776662,51.439983,5.4144297,1.301919071E9,776110,776759
776662,51.439835,5.41446,1.301919071E9,776110,776759
776662,51.439644,5.4145184,1.301919071E9,776110,776759
776662,51.439556,5.4145226,1.301919071E9,776110,776759
776662,51.439476,5.414571,1.301919071E9,776110,776759
776662,51.439373,5.4146104,1.301919071E9,776110,776759
776662,51.439285,5.4146485,1.301919071E9,776110,776759
776662,51.439163,5.4146667,1.301919071E9,776110,776759
776662,51.43908,5.4146876,1.301919071E9,776110,776759
776662,51.438984,5.414694,1.301919071E9,776110,776759
776662,51.438812,5.414754,1.301919071E9,776110,776759
776662,51.438694,5.4147983,1.301919071E9,776110,776759
776662,51.438572,5.414821,1.301919071E9,776110,776759
776662,51.4385,5.414895,1.301919071E9,776110,776759
776662,51.438416,5.4149475,1.301919071E9,776110,776759
776662,51.43832,5.4149737,1.301919071E9,776110,776759
776662,51.43824,5.415009,1.301919071E9,776110,776759
776662,51.438152,5.415032,1.301919071E9,776110,776759
776662,51.438023,5.4151106,1.301919071E9,776110,776759
776662,51.437866,5.4151416,1.301919071E9,776110,776759
776662,51.437717,5.415194,1.301919071E9,776110,776759
776662,51.43756,5.415239,1.301919071E9,776110,776759
776662,51.43743,5.4152937,1.301919071E9,776110,776759
776662,51.437298,5.41535,1.301919071E9,776110,776759
776662,51.437172,5.4153924,1.301919071E9,776110,776759
776662,51.437035,5.4154525,1.301919071E9,776110,776759
776662,51.436928,5.4154897,1.301919071E9,776110,776759
776662,51.436817,5.4155216,1.301919071E9,776110,776759
776662,51.43672,5.415562,1.301919071E9,776110,776759
776662,51.436604,5.4155917,1.301919071E9,776110,776759
776662,51.436493,5.4156013,1.301919071E9,776110,776759
776662,51.436375,5.415645,1.301919071E9,776110,776759
776662,51.436295,5.415688,1.301919071E9,776110,776759
776662,51.436184,5.415705,1.301919071E9,776110,776759
776662,51.436184,5.41585,1.301919071E9,776110,776759
776662,51.4362,5.416037,1.301919071E9,776110,776759
776662,51.43622,5.4162273,1.301919071E9,776110,776759
776662,51.436256,5.4163885,1.301919071E9,776110,776759
776662,51.43627,5.4165435,1.301919071E9,776110,776759
776662,51.436295,5.4167037,1.301919071E9,776110,776759
776662,51.436314,5.416885,1.301919071E9,776110,776759
776662,51.43637,5.4170904,1.301919071E9,776110,776759
776662,51.43641,5.4172683,1.301919071E9,776110,776759
776662,51.43644,5.4174676,1.301919071E9,776110,776759
776662,51.436455,5.4176464,1.301919071E9,776110,776759
776662,51.436466,5.4178205,1.301919071E9,776110,776759
776662,51.436497,5.4180055,1.301919071E9,776110,776759
776662,51.436516,5.4182124,1.301919071E9,776110,776759
776662,51.436546,5.4184303,1.301919071E9,776110,776759
