,-71.11746,1.301919071E9,776110,776759
776662,42.361927,-71.117485,1.301919071E9,776110,776759
776662,42.362022,-71.11749,1.301919071E9,776110,776759
776662,42.362125,-71.11751,1.301919071E9,776110,776759
776662,42.36222,-71.11754,1.301919071E9,776110,776759
776662,42.362316,-71.11757,1.301919071E9,776110,776759
776662,42.36241,-71.11761,1.301919071E9,776110,776759
776662,42.3625,-71.11764,1.301919071E9,776110,776759
776662,42.36261,-71.11768,1.301919071E9,776110,776759
776662,42.362713,-71.117714,1.301919071E9,776110,776759
776662,42.36283,-71.11774,1.301919071E9,776110,776759
776662,42.362923,-71.11775,1.301919071E9,776110,776759
776662,42.363033,-71.117775,1.301919071E9,776110,776759
776662,42.36315,-71.1178,1.301919071E9,776110,776759
776662,42.363266,-71.11781,1.301919071E9,776110,776759
776662,42.363373,-71.11782,1.301919071E9,776110,776759
776662,42.363472,-71.11781,1.301919071E9,776110,776759
776662,42.363567,-71.117805,1.301919071E9,776110,776759
776662,42.363674,-71.11778,1.301919071E9,776110,776759
776662,42.36376,-71.117775,1.301919071E9,776110,776759
776662,42.363873,-71.11776,1.301919071E9,776110,776759
776662,42.36396,-71.11775,1.301919071E9,776110,776759
776662,42.36406,-71.11773,1.301919071E9,776110,776759
776662,42.36415,-71.1177,1.301919071E9,776110,776759
776662,42.36427,-71.117676,1.301919071E9,776110,776759
776662,42.364365,-71.11768,1.301919071E9,776110,776759
776662,42.364464,-71.11769,1.301919071E9,776110,776759
776662,42.36456,-71.1177,1.301919071E9,776110,776759
776662,42.364674,-71.1177,1.301919071E9,776110,776759
776662,42.364784,-71.1177,1.301919071E9,776110,776759
776662,42.3649,-71.1177,1.301919071E9,776110,776759
776662,42.364998,-71.11769,1.301919071E9,776110,776759
776662,42.365093,-71.11769,1.301919071E9,776110,776759
776662,42.365204,-71.117714,1.301919071E9,776110,776759
776662,42.36531,-71.11773,1.301919071E9,776110,776759
776662,42.36543,-71.11773,1.301919071E9,776110,776759
776662,42.365547,-71.11774,1.301919071E9,776110,776759
776662,42.365658,-71.11774,1.301919071E9,776110,776759
776662,42.365765,-71.11774,1.301919071E9,776110,776759
776662,42.36587,-71.11774,1.301919071E9,776110,776759
776662,42.36597,-71.11776,1.301919071E9,776110,776759
776662,42.366074,-71.117775,1.301919071E9,776110,776759
776662,42.366177,-71.11778,1.301919071E9,776110,776759
776662,42.36628,-71.11779,1.301919071E9,776110,776759
776662,42.366383,-71.11781,1.301919071E9,776110,776759
776662,42.36649,-71.117836,1.301919071E9,776110,776759
776662,42.3666,-71.11784,1.301919071E9,776110,776759
776662,42.36671,-71.117874,1.301919071E9,776110,776759
776662,42.36682,-71.11791,1.301919071E9,776110,776759
776662,42.366924,-71.11796,1.301919071E9,776110,776759
776662,42.36702,-71.118004,1.301919071E9,776110,776759
776662,42.367107,-71.11805,1.301919071E9,776110,776759
776662,42.367195,-71.11812,1.301919071E9,776110,776759
776662,42.367294,-71.118195,1.301919071E9,776110,776759
776662,42.367374,-71.11827,1.301919071E9,776110,776759
776662,42.36745,-71.11834,1.301919071E9,776110,776759
776662,42.367527,-71.11841,1.301919071E9,776110,776759
776662,42.367603,-71.118484,1.301919071E9,776110,776759
776662,42.36769,-71.118576,1.301919071E9,776110,776759
776662,42.367756,-71.11869,1.301919071E9,776110,776759
776662,42.367825,-71.11881,1.301919071E9,776110,776759
776662,42.36789,-71.118935,1.301919071E9,776110,776759
776662,42.36793,-71.11908,1.301919071E9,776110,776759
776662,42.36796,-71.11922,1.301919071E9,776110,776759
776662,42.367985,-71.119354,1.301919071E9,776110,776759
776662,42.367992,-71.119484,1.301919071E9,776110,776759
776662,42.367996,-71.11961,1.301919071E9,776110,776759
776662,42.368004,-71.11976,1.301919071E9,776110,776759
776662,42.36801,-71.11991,1.301919071E9,776110,776759
776662,42.36801,-71.12006,1.301919071E9,776110,776759
776662,42.36801,-71.12021,1.301919071E9,776110,776759
776662,42.368008,-71.12035,1.301919071E9,776110,776759
776662,42.368015,-71.12049,1.301919071E9,776110,776759
776662,42.368015,-71.120636,1.301919071E9,776110,776759
776662,42.368023,-71.12078,1.301919071E9,776110,776759
776662,42.36803,-71.12092,1.301919071E9,776110,776759
776662,42.36803,-71.12105,1.301919071E9,776110,776759
776662,42.36804,-71.121185,1.301919071E9,776110,776759
776662,42.36805,-71.12131,1.301919071E9,776110,776759
776662,42.36805,-71.12145,1.301919071E9,776110,776759
776662,42.368042,-71.12159,1.301919071E9,776110,776759
776662,42.368042,-71.121735,1.301919071E9,776110,776759
776662,42.368046,-71.12187,1.301919071E9,776110,776759
776662,42.36807,-71.12201,1.301919071E9,776110,776759
776662,42.36809,-71.12215,1.301919071E9,776110,776759
776662,42.36812,-71.12226,1.301919071E9,776110,776759
776662,42.368122,-71.12241,1.301919071E9,776110,776759
776662,42.36817,-71.12255,1.301919071E9,776110,776759
776662,42.36821,-71.12267,1.301919071E9,776110,776759
776662,42.36825,-71.122795,1.301919071E9,776110,776759
776662,42.368294,-71.122925,1.301919071E9,776110,776759
776662,42.36833,-71.12304,1.301919071E9,776110,776759
776662,42.368374,-71.12316,1.301919071E9,776110,776759
776662,42.368427,-71.12327,1.301919071E9,776110,776759
776662,42.36852,-71.12332,1.301919071E9,776110,776759
776662,42.36861,-71.12332,1.301919071E9,776110,776759
776662,42.3687,-71.12326,1.301919071E9,776110,776759
776662,42.36878,-71.123184,1.301919071E9,776110,776759
776662,42.36886,-71.123116,1.301919071E9,776110,776759
776662,42.36895,-71.12305,1.301919071E9,776110,776759
776662,42.369045,-71.12297,1.301919071E9,776110,776759
776662,42.369133,-71.1229,1.301919071E9,776110,776759
776662,42.369217,-71.12282,1.301919071E9,776110,776759
776662,42.369312,-71.122734,1.301919071E9,776110,776759
776662,42.36939,-71.12265,1.301919071E9,776110,776759
776662,42.369473,-71.12255,1.301919071E9,776110,776759
776662,42.369564,-71.122444,1.301919071E9,776110,776759
776662,42.369606,-71.12231,1.301919071E9,776110,776759
