,1.2251837,1.301919071E9,776110,776759
776662,41.160286,1.225263,1.301919071E9,776110,776759
776662,41.160217,1.2253355,1.301919071E9,776110,776759
776662,41.16016,1.225416,1.301919071E9,776110,776759
776662,41.160103,1.2255014,1.301919071E9,776110,776759
776662,41.16005,1.2256086,1.301919071E9,776110,776759
776662,41.15998,1.225707,1.301919071E9,776110,776759
776662,41.1599,1.225777,1.301919071E9,776110,776759
776662,41.159817,1.2258372,1.301919071E9,776110,776759
776662,41.159714,1.2258897,1.301919071E9,776110,776759
776662,41.15964,1.2259408,1.301919071E9,776110,776759
776662,41.159534,1.2260151,1.301919071E9,776110,776759
776662,41.15941,1.2260479,1.301919071E9,776110,776759
776662,41.159306,1.2260227,1.301919071E9,776110,776759
776662,41.159206,1.2260728,1.301919071E9,776110,776759
776662,41.159126,1.2261633,1.301919071E9,776110,776759
776662,41.159058,1.2262461,1.301919071E9,776110,776759
776662,41.158997,1.2263224,1.301919071E9,776110,776759
776662,41.15894,1.2264024,1.301919071E9,776110,776759
776662,41.15887,1.2264754,1.301919071E9,776110,776759
776662,41.15881,1.226557,1.301919071E9,776110,776759
776662,41.15875,1.2266384,1.301919071E9,776110,776759
776662,41.158672,1.226754,1.301919071E9,776110,776759
776662,41.15859,1.2268635,1.301919071E9,776110,776759
776662,41.1585,1.2269588,1.301919071E9,776110,776759
776662,41.158436,1.227024,1.301919071E9,776110,776759
776662,41.15837,1.2270994,1.301919071E9,776110,776759
776662,41.15829,1.2272111,1.301919071E9,776110,776759
776662,41.158215,1.2273128,1.301919071E9,776110,776759
776662,41.15812,1.2274051,1.301919071E9,776110,776759
776662,41.15805,1.227477,1.301919071E9,776110,776759
776662,41.15799,1.2275562,1.301919071E9,776110,776759
776662,41.15792,1.2276368,1.301919071E9,776110,776759
776662,41.15785,1.227714,1.301919071E9,776110,776759
776662,41.15778,1.227791,1.301919071E9,776110,776759
776662,41.157703,1.2278522,1.301919071E9,776110,776759
776662,41.157635,1.2279291,1.301919071E9,776110,776759
776662,41.15756,1.2279968,1.301919071E9,776110,776759
776662,41.157486,1.2280728,1.301919071E9,776110,776759
776662,41.157413,1.2281494,1.301919071E9,776110,776759
776662,41.157337,1.2282252,1.301919071E9,776110,776759
776662,41.157246,1.2282661,1.301919071E9,776110,776759
776662,41.157154,1.2283157,1.301919071E9,776110,776759
776662,41.15707,1.228392,1.301919071E9,776110,776759
776662,41.156982,1.2284707,1.301919071E9,776110,776759
776662,41.156906,1.228542,1.301919071E9,776110,776759
776662,41.15683,1.2286086,1.301919071E9,776110,776759
776662,41.156754,1.2286863,1.301919071E9,776110,776759
776662,41.156673,1.2287501,1.301919071E9,776110,776759
776662,41.156597,1.2288154,1.301919071E9,776110,776759
776662,41.156513,1.2288834,1.301919071E9,776110,776759
776662,41.15643,1.2289579,1.301919071E9,776110,776759
776662,41.15635,1.2290281,1.301919071E9,776110,776759
776662,41.156277,1.2290989,1.301919071E9,776110,776759
776662,41.156208,1.2291658,1.301919071E9,776110,776759
776662,41.156116,1.2292072,1.301919071E9,776110,776759
776662,41.156036,1.2292651,1.301919071E9,776110,776759
776662,41.15596,1.2293266,1.301919071E9,776110,776759
776662,41.155888,1.2293849,1.301919071E9,776110,776759
776662,41.155815,1.2294456,1.301919071E9,776110,776759
776662,41.155712,1.2295171,1.301919071E9,776110,776759
776662,41.155613,1.2295716,1.301919071E9,776110,776759
776662,41.155533,1.2296507,1.301919071E9,776110,776759
776662,41.155514,1.2297755,1.301919071E9,776110,776759
776662,41.15558,1.2298728,1.301919071E9,776110,776759
776662,41.155632,1.230026,1.301919071E9,776110,776759
776662,41.155678,1.2301202,1.301919071E9,776110,776759
776662,41.15572,1.2302191,1.301919071E9,776110,776759
776662,41.15571,1.2303665,1.301919071E9,776110,776759
776662,41.15571,1.2304945,1.301919071E9,776110,776759
776662,41.155697,1.2306014,1.301919071E9,776110,776759
776662,41.155666,1.2307131,1.301919071E9,776110,776759
776662,41.155632,1.230827,1.301919071E9,776110,776759
776662,41.15559,1.230933,1.301919071E9,776110,776759
776662,41.155552,1.2310331,1.301919071E9,776110,776759
776662,41.155525,1.2311369,1.301919071E9,776110,776759
776662,41.155525,1.231283,1.301919071E9,776110,776759
776662,41.15553,1.2313985,1.301919071E9,776110,776759
776662,41.155533,1.231535,1.301919071E9,776110,776759
776662,41.155544,1.2316713,1.301919071E9,776110,776759
776662,41.155514,1.2318085,1.301919071E9,776110,776759
776662,41.155468,1.2319169,1.301919071E9,776110,776759
776662,41.155407,1.2320151,1.301919071E9,776110,776759
776662,41.155315,1.2320392,1.301919071E9,776110,776759
776662,41.15523,1.2320337,1.301919071E9,776110,776759
776662,41.155148,1.2320087,1.301919071E9,776110,776759
776662,41.155064,1.2320322,1.301919071E9,776110,776759
776662,41.154976,1.2320286,1.301919071E9,776110,776759
776662,41.154873,1.2320429,1.301919071E9,776110,776759
776662,41.15477,1.2320243,1.301919071E9,776110,776759
776662,41.154663,1.2320108,1.301919071E9,776110,776759
776662,41.154564,1.2320237,1.301919071E9,776110,776759
776662,41.154453,1.2320431,1.301919071E9,776110,776759
776662,41.154343,1.232072,1.301919071E9,776110,776759
776662,41.15426,1.232089,1.301919071E9,776110,776759
776662,41.154144,1.2321092,1.301919071E9,776110,776759
776662,41.15406,1.2321312,1.301919071E9,776110,776759
