56138,-117.23664,1.301919071E9,776110,776759
776662,32.75614,-117.23671,1.301919071E9,776110,776759
776662,32.756134,-117.23678,1.301919071E9,776110,776759
776662,32.756123,-117.23685,1.301919071E9,776110,776759
776662,32.756107,-117.236916,1.301919071E9,776110,776759
776662,32.7561,-117.23698,1.301919071E9,776110,776759
776662,32.756092,-117.23704,1.301919071E9,776110,776759
776662,32.756084,-117.2371,1.301919071E9,776110,776759
776662,32.756073,-117.23716,1.301919071E9,776110,776759
776662,32.756065,-117.23722,1.301919071E9,776110,776759
776662,32.756058,-117.23728,1.301919071E9,776110,776759
776662,32.75605,-117.23734,1.301919071E9,776110,776759
776662,32.756042,-117.237404,1.301919071E9,776110,776759
776662,32.75603,-117.237465,1.301919071E9,776110,776759
776662,32.75602,-117.237526,1.301919071E9,776110,776759
776662,32.756,-117.23759,1.301919071E9,776110,776759
776662,32.755997,-117.23765,1.301919071E9,776110,776759
776662,32.75599,-117.2377,1.301919071E9,776110,776759
776662,32.755985,-117.23776,1.301919071E9,776110,776759
776662,32.75598,-117.23782,1.301919071E9,776110,776759
776662,32.755978,-117.23788,1.301919071E9,776110,776759
776662,32.75597,-117.23794,1.301919071E9,776110,776759
776662,32.755962,-117.23799,1.301919071E9,776110,776759
776662,32.755955,-117.23805,1.301919071E9,776110,776759
776662,32.755943,-117.23811,1.301919071E9,776110,776759
776662,32.755928,-117.23817,1.301919071E9,776110,776759
776662,32.75592,-117.238235,1.301919071E9,776110,776759
776662,32.755917,-117.2383,1.301919071E9,776110,776759
776662,32.755913,-117.23836,1.301919071E9,776110,776759
776662,32.75591,-117.23842,1.301919071E9,776110,776759
776662,32.7559,-117.23847,1.301919071E9,776110,776759
776662,32.755898,-117.238525,1.301919071E9,776110,776759
776662,32.75589,-117.23858,1.301919071E9,776110,776759
776662,32.75588,-117.23863,1.301919071E9,776110,776759
776662,32.755867,-117.23869,1.301919071E9,776110,776759
776662,32.755856,-117.23875,1.301919071E9,776110,776759
776662,32.755848,-117.23881,1.301919071E9,776110,776759
776662,32.75584,-117.23886,1.301919071E9,776110,776759
776662,32.755833,-117.238914,1.301919071E9,776110,776759
776662,32.75582,-117.23897,1.301919071E9,776110,776759
776662,32.755817,-117.23902,1.301919071E9,776110,776759
776662,32.755814,-117.239075,1.301919071E9,776110,776759
776662,32.755806,-117.239136,1.301919071E9,776110,776759
776662,32.7558,-117.23919,1.301919071E9,776110,776759
776662,32.7558,-117.23924,1.301919071E9,776110,776759
776662,32.75579,-117.2393,1.301919071E9,776110,776759
776662,32.75578,-117.239365,1.301919071E9,776110,776759
776662,32.75577,-117.23942,1.301919071E9,776110,776759
776662,32.755764,-117.23947,1.301919071E9,776110,776759
776662,32.75574,-117.23958,1.301919071E9,776110,776759
776662,32.755733,-117.23961,1.301919071E9,776110,776759
776662,32.755726,-117.23966,1.301919071E9,776110,776759
776662,32.755722,-117.239716,1.301919071E9,776110,776759
776662,32.755722,-117.23977,1.301919071E9,776110,776759
776662,32.755722,-117.23982,1.301919071E9,776110,776759
776662,32.75572,-117.239876,1.301919071E9,776110,776759
776662,32.755714,-117.23993,1.301919071E9,776110,776759
776662,32.75571,-117.23999,1.301919071E9,776110,776759
776662,32.755707,-117.24004,1.301919071E9,776110,776759
776662,32.7557,-117.240105,1.301919071E9,776110,776759
776662,32.755688,-117.240166,1.301919071E9,776110,776759
776662,32.755676,-117.24023,1.301919071E9,776110,776759
776662,32.75567,-117.24028,1.301919071E9,776110,776759
776662,32.75566,-117.24034,1.301919071E9,776110,776759
776662,32.755653,-117.240395,1.301919071E9,776110,776759
776662,32.75565,-117.240456,1.301919071E9,776110,776759
776662,32.75564,-117.24052,1.301919071E9,776110,776759
776662,32.755634,-117.24057,1.301919071E9,776110,776759
776662,32.755627,-117.24063,1.301919071E9,776110,776759
776662,32.755623,-117.240685,1.301919071E9,776110,776759
776662,32.75561,-117.240746,1.301919071E9,776110,776759
776662,32.755604,-117.24081,1.301919071E9,776110,776759
