3338,2.326782,1.301919071E9,776110,776759
776662,48.843307,2.32702,1.301919071E9,776110,776759
776662,48.843178,2.327214,1.301919071E9,776110,776759
776662,48.84304,2.327513,1.301919071E9,776110,776759
776662,48.84295,2.327781,1.301919071E9,776110,776759
776662,48.842785,2.328403,1.301919071E9,776110,776759
776662,48.842632,2.329025,1.301919071E9,776110,776759
776662,48.842583,2.329135,1.301919071E9,776110,776759
776662,48.84248,2.329325,1.301919071E9,776110,776759
776662,48.84217,2.329727,1.301919071E9,776110,776759
776662,48.842068,2.329897,1.301919071E9,776110,776759
776662,48.84202,2.329977,1.301919071E9,776110,776759
776662,48.84187,2.330079,1.301919071E9,776110,776759
776662,48.841824,2.330428,1.301919071E9,776110,776759
776662,48.84176,2.33074,1.301919071E9,776110,776759
776662,48.84165,2.33107,1.301919071E9,776110,776759
776662,48.841312,2.331517,1.301919071E9,776110,776759
776662,48.841305,2.331533,1.301919071E9,776110,776759
776662,48.841217,2.331868,1.301919071E9,776110,776759
776662,48.84114,2.332178,1.301919071E9,776110,776759
776662,48.84103,2.332518,1.301919071E9,776110,776759
776662,48.840977,2.332687,1.301919071E9,776110,776759
776662,48.8409,2.333348,1.301919071E9,776110,776759
776662,48.840805,2.332421,1.301919071E9,776110,776759
776662,48.841087,2.331896,1.301919071E9,776110,776759
776662,48.84119,2.331116,1.301919071E9,776110,776759
776662,48.84139,2.33111,1.301919071E9,776110,776759
776662,48.84159,2.330957,1.301919071E9,776110,776759
776662,48.841652,2.330608,1.301919071E9,776110,776759
776662,48.84168,2.330476,1.301919071E9,776110,776759
776662,48.841812,2.330129,1.301919071E9,776110,776759
776662,48.841812,2.330129,1.301919071E9,776110,776759
776662,48.841972,2.329872,1.301919071E9,776110,776759
776662,48.84208,2.329645,1.301919071E9,776110,776759
776662,48.842247,2.329313,1.301919071E9,776110,776759
776662,48.84238,2.329434,1.301919071E9,776110,776759
776662,48.842617,2.32921,1.301919071E9,776110,776759
776662,48.842857,2.32918,1.301919071E9,776110,776759
776662,48.84322,2.329114,1.301919071E9,776110,776759
776662,48.84329,2.32899,1.301919071E9,776110,776759
776662,48.843456,2.328747,1.301919071E9,776110,776759
776662,48.843456,2.328747,1.301919071E9,776110,776759
776662,48.84364,2.328746,1.301919071E9,776110,776759
776662,48.84391,2.328698,1.301919071E9,776110,776759
776662,48.844345,2.328743,1.301919071E9,776110,776759
776662,48.844345,2.328743,1.301919071E9,776110,776759
776662,48.84453,2.328831,1.301919071E9,776110,776759
776662,48.844746,2.328897,1.301919071E9,776110,776759
776662,48.844746,2.328897,1.301919071E9,776110,776759
776662,48.844963,2.328813,1.301919071E9,776110,776759
776662,48.845177,2.32871,1.301919071E9,776110,776759
776662,48.845352,2.328524,1.301919071E9,776110,776759
776662,48.845444,2.328323,1.301919071E9,776110,776759
776662,48.84554,2.32803,1.301919071E9,776110,776759
776662,48.845676,2.327825,1.301919071E9,776110,776759
776662,48.845848,2.32772,1.301919071E9,776110,776759
776662,48.846027,2.32755,1.301919071E9,776110,776759
776662,48.84618,2.327385,1.301919071E9,776110,776759
776662,48.84646,2.327302,1.301919071E9,776110,776759
776662,48.84646,2.327302,1.301919071E9,776110,776759
776662,48.846657,2.327167,1.301919071E9,776110,776759
776662,48.846813,2.326792,1.301919071E9,776110,776759
776662,48.84683,2.326768,1.301919071E9,776110,776759
776662,48.846996,2.326617,1.301919071E9,776110,776759
776662,48.84718,2.326502,1.301919071E9,776110,776759
776662,48.847363,2.326394,1.301919071E9,776110,776759
776662,48.847534,2.326265,1.301919071E9,776110,776759
776662,48.84772,2.326111,1.301919071E9,776110,776759
776662,48.847874,2.32593,1.301919071E9,776110,776759
776662,48.84806,2.325845,1.301919071E9,776110,776759
776662,48.848244,2.325726,1.301919071E9,776110,776759
776662,48.84841,2.325564,1.301919071E9,776110,776759
776662,48.8486,2.325459,1.301919071E9,776110,776759
776662,48.84877,2.325363,1.301919071E9,776110,776759
776662,48.848957,2.325311,1.301919071E9,776110,776759
776662,48.84916,2.32528,1.301919071E9,776110,776759
776662,48.84916,2.32528,1.301919071E9,776110,776759
776662,48.84932,2.325131,1.301919071E9,776110,776759
776662,48.84948,2.32496,1.301919071E9,776110,776759
776662,48.84961,2.324744,1.301919071E9,776110,776759
776662,48.84976,2.324546,1.301919071E9,776110,776759
776662,48.849888,2.324349,1.301919071E9,776110,776759
776662,48.850014,2.324142,1.301919071E9,776110,776759
776662,48.850197,2.324022,1.301919071E9,776110,776759
776662,48.85039,2.324079,1.301919071E9,776110,776759
776662,48.85056,2.323954,1.301919071E9,776110,776759
776662,48.85074,2.323823,1.301919071E9,776110,776759
776662,48.850937,2.323766,1.301919071E9,776110,776759
776662,48.851116,2.323716,1.301919071E9,776110,776759
776662,48.8513,2.323677,1.301919071E9,776110,776759
776662,48.8513,2.323677,1.301919071E9,776110,776759
776662,48.8515,2.323627,1.301919071E9,776110,776759
776662,48.85169,2.323558,1.301919071E9,776110,776759
776662,48.8519,2.323495,1.301919071E9,776110,776759
776662,48.852173,2.323483,1.301919071E9,776110,776759
776662,48.852337,2.323599,1.301919071E9,776110,776759
776662,48.85251,2.323708,1.301919071E9,776110,776759
776662,48.852707,2.323754,1.301919071E9,776110,776759
776662,48.852898,2.323728,1.301919071E9,776110,776759
776662,48.85311,2.323718,1.301919071E9,776110,776759
776662,48.8533,2.323747,1.301919071E9,776110,776759
776662,48.853504,2.323742,1.301919071E9,776110,776759
776662,48.85373,2.323763,1.301919071E9,776110,776759
776662,48.853935,2.323784,1.301919071E9,776110,776759
776662,48.853935,2.323784,1.301919071E9,776110,776759
776662,48.854153,2.32381,1.301919071E9,776110,776759
776662,48.85442,2.323975,1.301919071E9,776110,776759
776662,48.8549,2.324407,1.301919071E9,776110,776759
776662,48.85503,2.324572,1.301919071E9,776110,776759
776662,48.855236,2.324701,1.301919071E9,776110,776759
776662,48.855488,2.324869,1.301919071E9,776110,776759
776662,48.855816,2.325421,1.301919071E9,776110,776759
776662,48.855816,2.325421,1.301919071E9,776110,776759
776662,48.855873,2.32566,1.301919071E9,776110,776759
776662,48.85588,2.325957,1.301919071E9,776110,776759
776662,48.856014,2.326138,1.301919071E9,776110,776759
776662,48.856186,2.326341,1.301919071E9,776110,776759
776662,48.856266,2.326412,1.301919071E9,776110,776759
776662,48.85644,2.326549,1.301919071E9,776110,776759
776662,48.85669,2.326738,1.301919071E9,776110,776759
776662,48.856983,2.327349,1.301919071E9,776110,776759
776662,48.856983,2.327349,1.301919071E9,776110,776759
776662,48.857143,2.327653,1.301919071E9,776110,776759
776662,48.857143,2.327653,1.301919071E9,776110,776759
776662,48.857292,2.327793,1.301919071E9,776110,776759
776662,48.857292,2.327793,1.301919071E9,776110,776759
776662,48.857464,2.327999,1.301919071E9,776110,776759
776662,48.85783,2.32813,1.301919071E9,776110,776759
776662,48.858253,2.328347,1.301919071E9,776110,776759
776662,48.85834,2.328396,1.301919071E9,776110,776759
776662,48.858585,2.328629,1.301919071E9,776110,776759
776662,48.859123,2.328968,1.301919071E9,776110,776759
776662,48.85951,2.329335,1.301919071E9,776110,776759
776662,48.85951,2.329335,1.301919071E9,776110,776759
776662,48.859467,2.329571,1.301919071E9,776110,776759
776662,48.859394,2.32982,1.301919071E9,776110,776759
776662,48.859306,2.330085,1.301919071E9,776110,776759
776662,48.859215,2.330309,1.301919071E9,776110,776759
776662,48.859123,2.330505,1.301919071E9,776110,776759
776662,48.859047,2.330727,1.301919071E9,776110,776759
776662,48.85898,2.331006,1.301919071E9,776110,776759
776662,48.858913,2.331247,1.301919071E9,776110,776759
776662,48.858814,2.33156,1.301919071E9,776110,776759
776662,48.85872,2.331755,1.301919071E9,776110,776759
776662,48.858646,2.331968,1.301919071E9,776110,776759
776662,48.858543,2.332209,1.301919071E9,776110,776759
776662,48.858486,2.332429,1.301919071E9,776110,776759
776662,48.858418,2.33267,1.301919071E9,776110,776759
776662,48.858356,2.332908,1.301919071E9,776110,776759
776662,48.858288,2.333122,1.301919071E9,776110,776759
7766
