,55.628265,13.051286,1.301919071E9,776110,776759
776662,55.628265,13.051093,1.301919071E9,776110,776759
776662,55.628246,13.050927,1.301919071E9,776110,776759
776662,55.62821,13.050757,1.301919071E9,776110,776759
776662,55.62817,13.050591,1.301919071E9,776110,776759
776662,55.62813,13.05041,1.301919071E9,776110,776759
776662,55.628098,13.050247,1.301919071E9,776110,776759
776662,55.628094,13.050073,1.301919071E9,776110,776759
776662,55.62814,13.04991,1.301919071E9,776110,776759
776662,55.628193,13.049763,1.301919071E9,776110,776759
776662,55.628246,13.049626,1.301919071E9,776110,776759
776662,55.62831,13.049509,1.301919071E9,776110,776759
776662,55.62839,13.049417,1.301919071E9,776110,776759
776662,55.628468,13.049331,1.301919071E9,776110,776759
776662,55.628555,13.049236,1.301919071E9,776110,776759
776662,55.628635,13.049152,1.301919071E9,776110,776759
776662,55.628716,13.049019,1.301919071E9,776110,776759
776662,55.628796,13.04889,1.301919071E9,776110,776759
776662,55.628876,13.048785,1.301919071E9,776110,776759
776662,55.62895,13.048662,1.301919071E9,776110,776759
776662,55.62902,13.04854,1.301919071E9,776110,776759
776662,55.629105,13.048421,1.301919071E9,776110,776759
776662,55.629208,13.04832,1.301919071E9,776110,776759
776662,55.62931,13.048233,1.301919071E9,776110,776759
776662,55.629406,13.048134,1.301919071E9,776110,776759
776662,55.629505,13.048079,1.301919071E9,776110,776759
776662,55.629616,13.048034,1.301919071E9,776110,776759
776662,55.629723,13.048007,1.301919071E9,776110,776759
776662,55.629833,13.048009,1.301919071E9,776110,776759
776662,55.62994,13.048004,1.301919071E9,776110,776759
776662,55.63003,13.04802,1.301919071E9,776110,776759
776662,55.630123,13.048051,1.301919071E9,776110,776759
776662,55.630226,13.048054,1.301919071E9,776110,776759
776662,55.630318,13.048062,1.301919071E9,776110,776759
776662,55.63042,13.048064,1.301919071E9,776110,776759
776662,55.630527,13.048077,1.301919071E9,776110,776759
776662,55.630634,13.048052,1.301919071E9,776110,776759
776662,55.63075,13.048052,1.301919071E9,776110,776759
776662,55.630848,13.048088,1.301919071E9,776110,776759
776662,55.630962,13.048131,1.301919071E9,776110,776759
776662,55.63107,13.048163,1.301919071E9,776110,776759
776662,55.631165,13.048199,1.301919071E9,776110,776759
776662,55.63126,13.048213,1.301919071E9,776110,776759
776662,55.631363,13.048256,1.301919071E9,776110,776759
776662,55.63145,13.048338,1.301919071E9,776110,776759
776662,55.63154,13.048428,1.301919071E9,776110,776759
776662,55.631634,13.048478,1.301919071E9,776110,776759
