43.265045,5.289,1.301919071E9,776110,776759
776662,43.265022,5.289129,1.301919071E9,776110,776759
776662,43.26498,5.289253,1.301919071E9,776110,776759
776662,43.26488,5.289237,1.301919071E9,776110,776759
776662,43.264786,5.289242,1.301919071E9,776110,776759
776662,43.264713,5.289322,1.301919071E9,776110,776759
776662,43.264664,5.289425,1.301919071E9,776110,776759
776662,43.2646,5.289513,1.301919071E9,776110,776759
776662,43.2645,5.289527,1.301919071E9,776110,776759
776662,43.26449,5.28965,1.301919071E9,776110,776759
776662,43.26441,5.289709,1.301919071E9,776110,776759
776662,43.264313,5.289671,1.301919071E9,776110,776759
776662,43.264385,5.289748,1.301919071E9,776110,776759
776662,43.264412,5.28988,1.301919071E9,776110,776759
776662,43.26436,5.289988,1.301919071E9,776110,776759
776662,43.264263,5.28996,1.301919071E9,776110,776759
776662,43.264324,5.290056,1.301919071E9,776110,776759
776662,43.264393,5.290151,1.301919071E9,776110,776759
776662,43.26443,5.290262,1.301919071E9,776110,776759
776662,43.264458,5.290387,1.301919071E9,776110,776759
776662,43.26452,5.290479,1.301919071E9,776110,776759
776662,43.264603,5.290527,1.301919071E9,776110,776759
776662,43.26469,5.290455,1.301919071E9,776110,776759
776662,43.264748,5.290337,1.301919071E9,776110,776759
776662,43.264812,5.290237,1.301919071E9,776110,776759
776662,43.264893,5.290177,1.301919071E9,776110,776759
776662,43.26495,5.290073,1.301919071E9,776110,776759
776662,43.265022,5.289978,1.301919071E9,776110,776759
776662,43.265114,5.289976,1.301919071E9,776110,776759
776662,43.26519,5.290054,1.301919071E9,776110,776759
776662,43.26526,5.290153,1.301919071E9,776110,776759
776662,43.265335,5.290222,1.301919071E9,776110,776759
776662,43.265392,5.290318,1.301919071E9,776110,776759
776662,43.26547,5.290395,1.301919071E9,776110,776759
776662,43.265537,5.290491,1.301919071E9,776110,776759
776662,43.265625,5.290553,1.301919071E9,776110,776759
776662,43.265705,5.290624,1.301919071E9,776110,776759
776662,43.265785,5.290689,1.301919071E9,776110,776759
776662,43.265865,5.290755,1.301919071E9,776110,776759
776662,43.265953,5.290802,1.301919071E9,776110,776759
776662,43.26603,5.290869,1.301919071E9,776110,776759
776662,43.266094,5.290968,1.301919071E9,776110,776759
776662,43.266167,5.291054,1.301919071E9,776110,776759
776662,43.26625,5.29111,1.301919071E9,776110,776759
776662,43.26634,5.291159,1.301919071E9,776110,776759
776662,43.266422,5.291227,1.301919071E9,776110,776759
