,0.524941,1.301919071E9,776110,776759
776662,51.565933,0.525106,1.301919071E9,776110,776759
776662,51.565933,0.52528,1.301919071E9,776110,776759
776662,51.56593,0.525464,1.301919071E9,776110,776759
776662,51.565926,0.525634,1.301919071E9,776110,776759
776662,51.56595,0.525781,1.301919071E9,776110,776759
776662,51.56596,0.525937,1.301919071E9,776110,776759
776662,51.565983,0.526077,1.301919071E9,776110,776759
776662,51.565983,0.526227,1.301919071E9,776110,776759
776662,51.565975,0.526376,1.301919071E9,776110,776759
776662,51.565983,0.526524,1.301919071E9,776110,776759
776662,51.566013,0.526676,1.301919071E9,776110,776759
776662,51.56602,0.526844,1.301919071E9,776110,776759
776662,51.566025,0.526992,1.301919071E9,776110,776759
776662,51.56604,0.527176,1.301919071E9,776110,776759
776662,51.56604,0.527351,1.301919071E9,776110,776759
776662,51.566048,0.52751,1.301919071E9,776110,776759
776662,51.56606,0.527656,1.301919071E9,776110,776759
776662,51.56608,0.527823,1.301919071E9,776110,776759
776662,51.56611,0.527973,1.301919071E9,776110,776759
776662,51.566128,0.528148,1.301919071E9,776110,776759
776662,51.56614,0.528296,1.301919071E9,776110,776759
776662,51.566143,0.528462,1.301919071E9,776110,776759
776662,51.566143,0.528634,1.301919071E9,776110,776759
776662,51.566162,0.52879,1.301919071E9,776110,776759
776662,51.56618,0.528941,1.301919071E9,776110,776759
776662,51.5662,0.529096,1.301919071E9,776110,776759
776662,51.56621,0.529252,1.301919071E9,776110,776759
776662,51.566227,0.529419,1.301919071E9,776110,776759
776662,51.566235,0.529601,1.301919071E9,776110,776759
776662,51.56625,0.52977,1.301919071E9,776110,776759
776662,51.566284,0.529922,1.301919071E9,776110,776759
776662,51.566288,0.53007,1.301919071E9,776110,776759
776662,51.56631,0.530242,1.301919071E9,776110,776759
776662,51.56633,0.530416,1.301919071E9,776110,776759
776662,51.56634,0.530579,1.301919071E9,776110,776759
776662,51.56629,0.530716,1.301919071E9,776110,776759
776662,51.566265,0.530574,1.301919071E9,776110,776759
