77,3.4990573,1.301919071E9,776110,776759
776662,51.401573,3.4989107,1.301919071E9,776110,776759
776662,51.401585,3.4987435,1.301919071E9,776110,776759
776662,51.4016,3.4985793,1.301919071E9,776110,776759
776662,51.40161,3.4984488,1.301919071E9,776110,776759
776662,51.401585,3.4982579,1.301919071E9,776110,776759
776662,51.401592,3.4980705,1.301919071E9,776110,776759
776662,51.401615,3.497911,1.301919071E9,776110,776759
776662,51.40157,3.4977808,1.301919071E9,776110,776759
776662,51.40159,3.4975872,1.301919071E9,776110,776759
776662,51.401592,3.4974153,1.301919071E9,776110,776759
776662,51.4016,3.4972637,1.301919071E9,776110,776759
776662,51.401577,3.4970653,1.301919071E9,776110,776759
776662,51.40155,3.496839,1.301919071E9,776110,776759
776662,51.40149,3.4966807,1.301919071E9,776110,776759
776662,51.40145,3.4965303,1.301919071E9,776110,776759
776662,51.401382,3.4963562,1.301919071E9,776110,776759
776662,51.40131,3.496167,1.301919071E9,776110,776759
776662,51.401234,3.4960017,1.301919071E9,776110,776759
776662,51.401157,3.4958525,1.301919071E9,776110,776759
776662,51.40109,3.4957354,1.301919071E9,776110,776759
776662,51.40104,3.4955552,1.301919071E9,776110,776759
776662,51.401,3.4954045,1.301919071E9,776110,776759
776662,51.40097,3.4952226,1.301919071E9,776110,776759
776662,51.40095,3.4950564,1.301919071E9,776110,776759
776662,51.400955,3.4948952,1.301919071E9,776110,776759
776662,51.40089,3.4947462,1.301919071E9,776110,776759
776662,51.40083,3.494615,1.301919071E9,776110,776759
776662,51.400772,3.4944823,1.301919071E9,776110,776759
776662,51.4007,3.4943745,1.301919071E9,776110,776759
776662,51.400654,3.494262,1.301919071E9,776110,776759
776662,51.400597,3.4941401,1.301919071E9,776110,776759
776662,51.400562,3.4939678,1.301919071E9,776110,776759
776662,51.40051,3.4938054,1.301919071E9,776110,776759
776662,51.40046,3.4936464,1.301919071E9,776110,776759
776662,51.40039,3.4934936,1.301919071E9,776110,776759
