56227,13.100292,1.301919071E9,776110,776759
776662,55.65631,13.100371,1.301919071E9,776110,776759
776662,55.656372,13.100491,1.301919071E9,776110,776759
776662,55.656433,13.100635,1.301919071E9,776110,776759
776662,55.65648,13.100787,1.301919071E9,776110,776759
776662,55.656544,13.100899,1.301919071E9,776110,776759
776662,55.65663,13.100948,1.301919071E9,776110,776759
776662,55.656715,13.101004,1.301919071E9,776110,776759
776662,55.656757,13.101153,1.301919071E9,776110,776759
776662,55.65676,13.101319,1.301919071E9,776110,776759
776662,55.656754,13.101484,1.301919071E9,776110,776759
776662,55.656746,13.101655,1.301919071E9,776110,776759
776662,55.65676,13.101822,1.301919071E9,776110,776759
776662,55.656826,13.101942,1.301919071E9,776110,776759
776662,55.656914,13.102039,1.301919071E9,776110,776759
776662,55.656998,13.10214,1.301919071E9,776110,776759
776662,55.65708,13.102214,1.301919071E9,776110,776759
776662,55.657143,13.102335,1.301919071E9,776110,776759
776662,55.65717,13.102516,1.301919071E9,776110,776759
776662,55.657196,13.10267,1.301919071E9,776110,776759
776662,55.657215,13.102835,1.301919071E9,776110,776759
776662,55.65724,13.102994,1.301919071E9,776110,776759
776662,55.657272,13.103147,1.301919071E9,776110,776759
776662,55.657303,13.1033,1.301919071E9,776110,776759
776662,55.65733,13.103453,1.301919071E9,776110,776759
776662,55.657345,13.10362,1.301919071E9,776110,776759
776662,55.657368,13.103775,1.301919071E9,776110,776759
776662,55.6574,13.103925,1.301919071E9,776110,776759
776662,55.657433,13.104094,1.301919071E9,776110,776759
776662,55.65748,13.104251,1.301919071E9,776110,776759
776662,55.65748,13.104419,1.301919071E9,776110,776759
776662,55.657494,13.104584,1.301919071E9,776110,776759
776662,55.657528,13.104737,1.301919071E9,776110,776759
776662,55.657555,13.10491,1.301919071E9,776110,776759
776662,55.657585,13.105066,1.301919071E9,776110,776759
776662,55.657635,13.105216,1.301919071E9,776110,776759
776662,55.657673,13.105386,1.301919071E9,776110,776759
776662,55.657684,13.105551,1.301919071E9,776110,776759
776662,55.657707,13.105724,1.301919071E9,776110,776759
