9396,5.534121,1.301919071E9,776110,776759
776662,51.393967,5.534295,1.301919071E9,776110,776759
776662,51.394,5.5344915,1.301919071E9,776110,776759
776662,51.39407,5.5347295,1.301919071E9,776110,776759
776662,51.394115,5.5349717,1.301919071E9,776110,776759
776662,51.39415,5.5352345,1.301919071E9,776110,776759
776662,51.39416,5.535471,1.301919071E9,776110,776759
776662,51.39421,5.535672,1.301919071E9,776110,776759
776662,51.394238,5.5358715,1.301919071E9,776110,776759
776662,51.394314,5.5361156,1.301919071E9,776110,776759
776662,51.394375,5.536298,1.301919071E9,776110,776759
776662,51.394386,5.5364947,1.301919071E9,776110,776759
776662,51.394432,5.536677,1.301919071E9,776110,776759
776662,51.394447,5.536808,1.301919071E9,776110,776759
776662,51.394455,5.5369563,1.301919071E9,776110,776759
776662,51.39444,5.5371337,1.301919071E9,776110,776759
776662,51.394394,5.537289,1.301919071E9,776110,776759
776662,51.39436,5.537442,1.301919071E9,776110,776759
776662,51.39432,5.5375986,1.301919071E9,776110,776759
776662,51.394234,5.5377235,1.301919071E9,776110,776759
776662,51.39415,5.5378327,1.301919071E9,776110,776759
776662,51.394054,5.537934,1.301919071E9,776110,776759
776662,51.393963,5.5380416,1.301919071E9,776110,776759
776662,51.393864,5.5381384,1.301919071E9,776110,776759
776662,51.393772,5.5382533,1.301919071E9,776110,776759
776662,51.39374,5.5384045,1.301919071E9,776110,776759
776662,51.393665,5.538519,1.301919071E9,776110,776759
776662,51.393566,5.538634,1.301919071E9,776110,776759
776662,51.393494,5.5387096,1.301919071E9,776110,776759
776662,51.393394,5.5387654,1.301919071E9,776110,776759
776662,51.393295,5.5388355,1.301919071E9,776110,776759
776662,51.393215,5.538911,1.301919071E9,776110,776759
776662,51.393093,5.539005,1.301919071E9,776110,776759
776662,51.392986,5.5390625,1.301919071E9,776110,776759
776662,51.392937,5.539247,1.301919071E9,776110,776759
776662,51.392902,5.539399,1.301919071E9,776110,776759
776662,51.392944,5.539526,1.301919071E9,776110,776759
776662,51.39302,5.539603,1.301919071E9,776110,776759
776662,51.39311,5.5397015,1.301919071E9,776110,776759
776662,51.39321,5.5398135,1.301919071E9,776110,776759
776662,51.39331,5.5399055,1.301919071E9,776110,776759
776662,51.39341,5.53998,1.301919071E9,776110,776759
776662,51.393482,5.540047,1.301919071E9,776110,776759
776662,51.393578,5.540126,1.301919071E9,776110,776759
776662,51.393665,5.5402236,1.301919071E9,776110,776759
776662,51.393764,5.540316,1.301919071E9,776110,776759
776662,51.393856,5.5404015,1.301919071E9,776110,776759
776662,51.39394,5.5404434,1.301919071E9,776110,776759
776662,51.394035,5.540536,1.301919071E9,776110,776759
776662,51.39416,5.5406175,1.301919071E9,776110,776759
776662,51.39425,5.540663,1.301919071E9,776110,776759
776662,51.394363,5.5406985,1.301919071E9,776110,776759
776662,51.394485,5.5407176,1.301919071E9,776110,776759
776662,51.394608,5.5407696,1.301919071E9,776110,776759
776662,51.394684,5.5408287,1.301919071E9,776110,776759
776662,51.394768,5.5409174,1.301919071E9,776110,776759
776662,51.394863,5.541029,1.301919071E9,776110,776759
776662,51.39498,5.541159,1.301919071E9,776110,776759
776662,51.395054,5.5412393,1.301919071E9,776110,776759
776662,51.395153,5.541285,1.301919071E9,776110,776759
776662,51.395237,5.541214,1.301919071E9,776110,776759
776662,51.395153,5.5413847,1.301919071E9,776110,776759
776662,51.395046,5.541474,1.301919071E9,776110,776759
776662,51.394943,5.541577,1.301919071E9,776110,776759
776662,51.394836,5.5416536,1.301919071E9,776110,776759
776662,51.39472,5.5417047,1.301919071E9,776110,776759
776662,51.394653,5.5418196,1.301919071E9,776110,776759
776662,51.394558,5.5418863,1.301919071E9,776110,776759
776662,51.394466,5.541924,1.301919071E9,776110,776759
776662,51.39436,5.5419636,1.301919071E9,776110,776759
776662,51.394287,5.5420156,1.301919071E9,776110,776759
776662,51.39417,5.5421534,1.301919071E9,776110,776759
776662,51.39408,5.5422554,1.301919071E9,776110,776759
776662,51.393993,5.5423784,1.301919071E9,776110,776759
776662,51.393906,5.542468,1.301919071E9,776110,776759
776662,51.39379,5.5425763,1.301919071E9,776110,776759
776662,51.393692,5.542674,1.301919071E9,776110,776759
776662,51.393627,5.5427957,1.301919071E9,776110,776759
776662,51.393562,5.5428863,1.301919071E9,776110,776759
776662,51.39346,5.543112,1.301919071E9,776110,776759
776662,51.39343,5.5433264,1.301919071E9,776110,776759
776662,51.393406,5.5436025,1.301919071E9,776110,776759
776662,51.39337,5.5437875,1.301919071E9,776110,776759
776662,51.393375,5.543976,1.301919071E9,776110,776759
776662,51.393402,5.544228,1.301919071E9,776110,776759
776662,51.393444,5.5444155,1.301919071E9,776110,776759
776662,51.393494,5.544625,1.301919071E9,776110,776759
776662,51.393547,5.5447774,1.301919071E9,776110,776759
776662,51.393627,5.545007,1.301919071E9,776110,776759
776662,51.39368,5.545185,1.301919071E9,776110,776759
776662,51.393734,5.545396,1.301919071E9,776110,776759
776662,51.39378,5.5456114,1.301919071E9,776110,776759
776662,51.393806,5.5457506,1.301919071E9,776110,776759
776662,51.39384,5.5459466,1.301919071E9,776110,776759
776662,51.393906,5.5461907,1.301919071E9,776110,776759
776662,51.393948,5.5463867,1.301919071E9,776110,776759
776662,51.393982,5.5465527,1.301919071E9,776110,776759
776662,51.393936,5.546714,1.301919071E9,776110,776759
776662,51.393898,5.5468774,1.301919071E9,776110,776759
776662,51.393875,5.5470304,1.301919071E9,776110,776759
776662,51.393867,5.54723,1.301919071E9,776110,776759
776662,51.393833,5.5474014,1.301919071E9,776110,776759
776662,51.393776,5.5475106,1.301919071E9,776110,776759
776662,51.39376,5.5477033,1.301919071E9,776110,776759
776662,51.393715,5.547868,1.301919071E9,776110,776759
776662,51.39367,5.548023,1.301919071E9,776110,776759
776662,51.393635,5.5481873,1.301919071E9,776110,776759
776662,51.393604,5.548365,1.301919071E9,776110,776759
776662,51.393578,5.548519,1.301919071E9,776110,776759
776662,51.39353,5.5486364,1.301919071E9,776110,776759
776662,51.393482,5.5487432,1.301919071E9,776110,776759
776662,51.39345,5.548872,1.301919071E9,776110,776759
776662,51.393425,5.549034,1.301919071E9,776110,776759
776662,51.393406,5.549219,1.301919071E9,776110,776759
776662,51.393364,5.5494056,1.301919071E9,776110,776759
776662,51.3933,5.5495844,1.301919071E9,776110,776759
776662,51.39329,5.5498157,1.301919071E9,776110,776759
776662,51.393303,5.55006,1.301919071E9,776110,776759
776662,51.393307,5.550195,1.301919071E9,776110,776759
776662,51.39319,5.5502443,1.301919071E9,776110,776759
776662,51.39309,5.550266,1.301919071E9,776110,776759
776662,51.392998,5.550272,1.301919071E9,776110,776759
776662,51.39288,5.550317,1.301919071E9,776110,776759
776662,51.392796,5.5503783,1.301919071E9,776110,776759
776662,51.3927,5.550441,1.301919071E9,776110,776759
776662,51.392616,5.5504785,1.301919071E9,776110,776759
776662,51.392517,5.55055,1.301919071E9,776110,776759
776662,51.392418,5.55064,1.301919071E9,776110,776759
776662,51.392326,5.5505886,1.301919071E9,776110,776759
776662,51.392284,5.550462,1.301919071E9,776110,776759
776662,51.392242,5.5503325,1.301919071E9,776110,776759
776662,51.39222,5.5502067,1.301919071E9,776110,776759
776662,51.392185,5.5500765,1.301919071E9,776110,776759
776662,51.392143,5.549923,1.301919071E9,776110,776759
776662,51.3921,5.549798,1.301919071E9,776110,776759
776662,51.392063,5.549676,1.301919071E9,776110,776759
776662,51.391975,5.549433,1.301919071E9,776110,776759
776662,51.3919,5.5492926,1.301919071E9,776110,776759
776662,51.391792,5.549191,1.301919071E9,776110,776759
776662,51.391724,5.549121,1.301919071E9,776110,776759
776662,51.391666,5.5490108,1.301919071E9,776110,776759
776662,51.391586,5.548883,1.301919071E9,776110,776759
776662,51.391537,5.5487504,1.301919071E9,776110,776759
776662,51.391495,5.5486007,1.301919071E9,776110,776759
776662,51.39143,5.548493,1.301919071E9,776110,776759
776662,51.391376,5.5483413,1.301919071E9,776110,776759
776662,51.39134,5.5481944,1.301919071E9,776110,776759
776662,51.391277,5.5480676,1.301919071E9,776110,7
