,-71.110435,1.301919071E9,776110,776759
776662,42.340183,-71.11048,1.301919071E9,776110,776759
776662,42.340084,-71.11053,1.301919071E9,776110,776759
776662,42.34,-71.11058,1.301919071E9,776110,776759
776662,42.339905,-71.11062,1.301919071E9,776110,776759
776662,42.339794,-71.11064,1.301919071E9,776110,776759
776662,42.339687,-71.11067,1.301919071E9,776110,776759
776662,42.339584,-71.11068,1.301919071E9,776110,776759
776662,42.339443,-71.1107,1.301919071E9,776110,776759
776662,42.339348,-71.11071,1.301919071E9,776110,776759
776662,42.339252,-71.11075,1.301919071E9,776110,776759
776662,42.339138,-71.11079,1.301919071E9,776110,776759
776662,42.339027,-71.1108,1.301919071E9,776110,776759
776662,42.338917,-71.1108,1.301919071E9,776110,776759
776662,42.338814,-71.11082,1.301919071E9,776110,776759
776662,42.338707,-71.11081,1.301919071E9,776110,776759
776662,42.338604,-71.110794,1.301919071E9,776110,776759
776662,42.3385,-71.11082,1.301919071E9,776110,776759
776662,42.338394,-71.11087,1.301919071E9,776110,776759
776662,42.3383,-71.11093,1.301919071E9,776110,776759
776662,42.33819,-71.11099,1.301919071E9,776110,776759
776662,42.338085,-71.11104,1.301919071E9,776110,776759
776662,42.33798,-71.11108,1.301919071E9,776110,776759
776662,42.33788,-71.11111,1.301919071E9,776110,776759
776662,42.337784,-71.111145,1.301919071E9,776110,776759
776662,42.33769,-71.11117,1.301919071E9,776110,776759
776662,42.33759,-71.111176,1.301919071E9,776110,776759
776662,42.337498,-71.1112,1.301919071E9,776110,776759
776662,42.337406,-71.11116,1.301919071E9,776110,776759
776662,42.337307,-71.1111,1.301919071E9,776110,776759
776662,42.337208,-71.11107,1.301919071E9,776110,776759
776662,42.337116,-71.11101,1.301919071E9,776110,776759
776662,42.33702,-71.11093,1.301919071E9,776110,776759
776662,42.33692,-71.11087,1.301919071E9,776110,776759
776662,42.336807,-71.11083,1.301919071E9,776110,776759
776662,42.33671,-71.11077,1.301919071E9,776110,776759
776662,42.336636,-71.110695,1.301919071E9,776110,776759
776662,42.336555,-71.11063,1.301919071E9,776110,776759
776662,42.336483,-71.110535,1.301919071E9,776110,776759
776662,42.336426,-71.11043,1.301919071E9,776110,776759
776662,42.336353,-71.11033,1.301919071E9,776110,776759
776662,42.33627,-71.11025,1.301919071E9,776110,776759
776662,42.336174,-71.11018,1.301919071E9,776110,776759
776662,42.336094,-71.11011,1.301919071E9,776110,776759
776662,42.336,-71.11003,1.301919071E9,776110,776759
776662,42.3359,-71.11,1.301919071E9,776110,776759
776662,42.335808,-71.109985,1.301919071E9,776110,776759
776662,42.335705,-71.10998,1.301919071E9,776110,776759
776662,42.335598,-71.109985,1.301919071E9,776110,776759
776662,42.33548,-71.109985,1.301919071E9,776110,776759
776662,42.335384,-71.11,1.301919071E9,776110,776759
776662,42.33527,-71.11003,1.301919071E9,776110,776759
776662,42.33517,-71.110085,1.301919071E9,776110,776759
776662,42.33508,-71.110146,1.301919071E9,776110,776759
776662,42.334988,-71.11024,1.301919071E9,776110,776759
776662,42.33491,-71.110306,1.301919071E9,776110,776759
776662,42.33483,-71.1104,1.301919071E9,776110,776759
776662,42.33475,-71.11047,1.301919071E9,776110,776759
776662,42.334667,-71.110565,1.301919071E9,776110,776759
776662,42.33459,-71.11066,1.301919071E9,776110,776759
776662,42.334515,-71.110725,1.301919071E9,776110,776759
776662,42.334435,-71.11085,1.301919071E9,776110,776759
776662,42.334362,-71.110954,1.301919071E9,776110,776759
776662,42.3343,-71.111046,1.301919071E9,776110,776759
776662,42.33424,-71.11116,1.301919071E9,776110,776759
776662,42.33417,-71.11128,1.301919071E9,776110,776759
776662,42.334106,-71.1114,1.301919071E9,776110,776759
776662,42.334045,-71.111496,1.301919071E9,776110,776759
776662,42.33397,-71.1116,1.301919071E9,776110,776759
776662,42.333885,-71.11168,1.301919071E9,776110,776759
776662,42.333813,-71.11176,1.301919071E9,776110,776759
776662,42.333736,-71.11183,1.301919071E9,776110,776759
776662,42.33365,-71.111916,1.301919071E9,776110,776759
776662,42.333553,-71.112015,1.301919071E9,776110,776759
776662,42.333496,-71.11212,1.301919071E9,776110,776759
776662,42.333447,-71.11225,1.301919071E9,776110,776759
776662,42.333393,-71.11239,1.301919071E9,776110,776759
776662,42.333344,-71.11249,1.301919071E9,776110,776759
776662,42.33326,-71.112595,1.301919071E9,776110,776759
776662,42.33317,-71.11266,1.301919071E9,776110,776759
776662,42.33308,-71.11273,1.301919071E9,776110,776759
776662,42.332985,-71.11281,1.301919071E9,776110,776759
776662,42.3329,-71.112885,1.301919071E9,776110,776759
776662,42.332817,-71.11299,1.301919071E9,776110,776759
776662,42.33273,-71.113075,1.301919071E9,776110,776759
776662,42.33264,-71.11317,1.301919071E9,776110,776759
776662,42.33255,-71.11322,1.301919071E9,776110,776759
776662,42.33245,-71.113266,1.301919071E9,776110,776759
776662,42.33235,-71.1133,1.301919071E9,776110,776759
776662,42.332256,-71.11338,1.301919071E9,776110,776759
776662,42.332172,-71.11346,1.301919071E9,776110,776759
776662,42.332066,-71.113464,1.301919071E9,776110,776759
776662,42.331966,-71.11346,1.301919071E9,776110,776759
776662,42.33187,-71.11345,1.301919071E9,776110,776759
776662,42.33176,-71.11344,1.301919071E9,776110,776759
776662,42.331673,-71.11344,1.301919071E9,776110,776759
776662,42.331566,-71.11347,1.301919071E9,776110,776759
776662,42.33148,-71.11353,1.301919071E9,776110,776759
776662,42.331387,-71.11358,1.301919071E9,776110,776759
776662,42.331276,-71.11359,1.301919071E9,776110,776759
776662,42.331184,-71.11358,1.301919071E9,776110,776759
776662,42.33108,-71.11356,1.301919071E9,776110,776759
