,-87.629074,1.301919071E9,776110,776759
776662,41.878426,-87.629395,1.301919071E9,776110,776759
776662,41.878384,-87.629074,1.301919071E9,776110,776759
776662,41.87878,-87.62972,1.301919071E9,776110,776759
776662,41.878654,-87.6303,1.301919071E9,776110,776759
776662,41.87882,-87.62995,1.301919071E9,776110,776759
776662,41.878654,-87.6303,1.301919071E9,776110,776759
776662,41.879105,-87.63009,1.301919071E9,776110,776759
776662,41.881294,-87.63062,1.301919071E9,776110,776759
776662,41.882057,-87.631096,1.301919071E9,776110,776759
776662,41.882294,-87.63131,1.301919071E9,776110,776759
776662,41.882206,-87.63092,1.301919071E9,776110,776759
776662,41.88207,-87.63079,1.301919071E9,776110,776759
776662,41.881832,-87.63047,1.301919071E9,776110,776759
776662,41.88174,-87.6304,1.301919071E9,776110,776759
776662,41.88156,-87.63019,1.301919071E9,776110,776759
776662,41.881504,-87.63007,1.301919071E9,776110,776759
776662,41.88134,-87.62975,1.301919071E9,776110,776759
776662,41.881622,-87.62953,1.301919071E9,776110,776759
776662,41.88134,-87.62975,1.301919071E9,776110,776759
776662,41.88177,-87.629616,1.301919071E9,776110,776759
776662,41.88188,-87.62923,1.301919071E9,776110,776759
776662,41.881878,-87.62861,1.301919071E9,776110,776759
776662,41.88176,-87.62779,1.301919071E9,776110,776759
776662,41.88161,-87.62812,1.301919071E9,776110,776759
776662,41.88151,-87.628174,1.301919071E9,776110,776759
776662,41.881413,-87.62819,1.301919071E9,776110,776759
776662,41.881413,-87.62819,1.301919071E9,776110,776759
776662,41.886444,-87.803185,1.301919071E9,776110,776759
776662,41.886543,-87.80284,1.301919071E9,776110,776759
776662,41.886765,-87.80228,1.301919071E9,776110,776759
776662,41.886787,-87.80195,1.301919071E9,776110,776759
776662,41.88676,-87.801575,1.301919071E9,776110,776759
776662,41.88675,-87.801186,1.301919071E9,776110,776759
776662,41.88674,-87.80081,1.301919071E9,776110,776759
776662,41.886745,-87.800674,1.301919071E9,776110,776759
776662,41.886757,-87.80054,1.301919071E9,776110,776759
776662,41.88677,-87.80041,1.301919071E9,776110,776759
776662,41.886787,-87.80028,1.301919071E9,776110,776759
776662,41.886814,-87.80013,1.301919071E9,776110,776759
776662,41.886875,-87.79997,1.301919071E9,776110,776759
776662,41.886868,-87.7998,1.301919071E9,776110,776759
776662,41.886856,-87.79967,1.301919071E9,776110,776759
776662,41.88685,-87.799484,1.301919071E9,776110,776759
776662,41.88685,-87.79935,1.301919071E9,776110,776759
776662,41.886864,-87.79921,1.301919071E9,776110,776759
776662,41.88687,-87.79907,1.301919071E9,776110,776759
776662,41.886875,-87.79895,1.301919071E9,776110,776759
776662,41.886883,-87.79881,1.301919071E9,776110,776759
776662,41.88691,-87.798355,1.301919071E9,776110,776759
776662,41.886955,-87.79799,1.301919071E9,776110,776759
776662,41.88696,-87.79762,1.301919071E9,776110,776759
776662,41.886852,-87.79728,1.301919071E9,776110,776759
776662,41.886814,-87.79716,1.301919071E9,776110,776759
776662,41.886806,-87.79702,1.301919071E9,776110,776759
776662,41.886787,-87.7969,1.301919071E9,776110,776759
776662,41.88677,-87.79675,1.301919071E9,776110,776759
776662,41.886803,-87.796616,1.301919071E9,776110,776759
776662,41.886852,-87.79637,1.301919071E9,776110,776759
776662,41.88685,-87.79624,1.301919071E9,776110,776759
776662,41.886837,-87.79611,1.301919071E9,776110,776759
776662,41.886818,-87.79598,1.301919071E9,776110,776759
776662,41.886814,-87.79585,1.301919071E9,776110,776759
776662,41.88681,-87.79573,1.301919071E9,776110,776759
776662,41.886818,-87.79555,1.301919071E9,776110,776759
776662,41.88681,-87.79541,1.301919071E9,776110,776759
776662,41.88683,-87.795235,1.301919071E9,776110,776759
776662,41.886826,-87.79509,1.301919071E9,776110,776759
776662,41.886795,-87.79487,1.301919071E9,776110,776759
776662,41.886745,-87.794754,1.301919071E9,776110,776759
776662,41.886703,-87.79461,1.301919071E9,776110,776759
776662,41.886513,-87.79459,1.301919071E9,776110,776759
776662,41.886414,-87.79456,1.301919071E9,776110,776759
776662,41.88619,-87.794556,1.301919071E9,776110,776759
776662,41.88607,-87.79458,1.301919071E9,776110,776759
776662,41.88582,-87.79453,1.301919071E9,776110,776759
776662,41.885506,-87.79446,1.301919071E9,776110,776759
776662,41.885223,-87.794426,1.301919071E9,776110,776759
776662,41.88513,-87.794426,1.301919071E9,776110,776759
776662,41.88483,-87.794525,1.301919071E9,776110,776759
776662,41.88473,-87.79452,1.301919071E9,776110,776759
776662,41.884575,-87.7945,1.301919071E9,776110,776759
776662,41.884483,-87.794495,1.301919071E9,776110,776759
776662,41.88439,-87.794495,1.301919071E9,776110,776759
776662,41.88428,-87.794495,1.301919071E9,776110,776759
776662,41.88418,-87.79449,1.301919071E9,776110,776759
776662,41.884075,-87.79448,1.301919071E9,776110,776759
776662,41.88397,-87.79448,1.301919071E9,776110,776759
776662,41.883842,-87.79448,1.301919071E9,776110,776759
776662,41.88374,-87.79447,1.301919071E9,776110,776759
776662,41.883636,-87.79447,1.301919071E9,776110,776759
776662,41.88355,-87.79451,1.301919071E9,776110,776759
776662,41.88343,-87.79478,1.301919071E9,776110,776759
776662,41.883446,-87.7949,1.301919071E9,776110,776759
776662,41.883507,-87.795006,1.301919071E9,776110,776759
776662,41.883636,-87.79505,1.301919071E9,776110,776759
776662,41.88382,-87.79506,1.301919071E9,776110,776759
776662,41.88391,-87.79507,1.301919071E9,776110,776759
776662,41.88391,-87.79507,1.301919071E9,776110,776759
776662,41.88671,-87.8027,1.301919071E9,776110,776759
776662,41.886715,-87.80269,1.301919071E9,776110,776759
776662,41.886715,-87.80257,1.301919071E9,776110,776759
776662,41.886715,-87.802444,1.301919071E9,776110,776759
776662,41.88664,-87.80237,1.301919071E9,776110,776759
776662,41.886604,-87.80223,1.301919071E9,776110,776759
776662,41.88661,-87.80209,1.301919071E9,776110,776759
776662,41.886616,-87.801674,1.301919071E9,776110,776759
776662,41.886604,-87.801384,1.301919071E9,776110,776759
776662,41.886627,-87.80103,1.301919071E9,776110,776759
776662,41.88664,-87.80078,1.301919071E9,776110,776759
776662,41.886654,-87.800385,1.301919071E9,776110,776759
776662,41.88667,-87.80024,1.301919071E9,776110,776759
776662,41.8867,-87.80009,1.301919071E9,776110,776759
776662,41.886723,-87.79987,1.301919071E9,776110,776759
776662,41.886726,-87.799736,1.301919071E9,776110,776759
776662,41.88673,-87.7996,1.301919071E9,776110,776759
776662,41.886745,-87.79947,1.301919071E9,776110,776759
776662,41.88676,-87.79934,1.301919071E9,776110,776759
776662,41.88677,-87.79921,1.301919071E9,776110,776759
776662,41.88678,-87.79907,1.301919071E9,776110,776759
776662,41.886776,-87.79894,1.301919071E9,776110,776759
776662,41.88677,-87.79881,1.301919071E9,776110,776759
776662,41.88677,-87.79863,1.301919071E9,776110,776759
776662,41.88678,-87.79851,1.301919071E9,776110,776759
776662,41.886784,-87.79838,1.301919071E9,776110,776759
776662,41.886765,-87.79798,1.301919071E9,776110,776759
