,55.63538,13.053608,1.301919071E9,776110,776759
776662,55.635426,13.05344,1.301919071E9,776110,776759
776662,55.635406,13.053612,1.301919071E9,776110,776759
776662,55.635353,13.053765,1.301919071E9,776110,776759
776662,55.635303,13.053923,1.301919071E9,776110,776759
776662,55.63526,13.054065,1.301919071E9,776110,776759
776662,55.635193,13.054203,1.301919071E9,776110,776759
776662,55.635185,13.054221,1.301919071E9,776110,776759
776662,55.635178,13.054231,1.301919071E9,776110,776759
776662,55.635174,13.054243,1.301919071E9,776110,776759
776662,55.636642,13.060702,1.301919071E9,776110,776759
776662,55.636562,13.060658,1.301919071E9,776110,776759
776662,55.636524,13.060567,1.301919071E9,776110,776759
776662,55.636517,13.06047,1.301919071E9,776110,776759
776662,55.636555,13.060315,1.301919071E9,776110,776759
776662,55.63659,13.060164,1.301919071E9,776110,776759
776662,55.63662,13.060011,1.301919071E9,776110,776759
776662,55.63666,13.059856,1.301919071E9,776110,776759
776662,55.636715,13.059714,1.301919071E9,776110,776759
776662,55.63676,13.059555,1.301919071E9,776110,776759
776662,55.63682,13.059426,1.301919071E9,776110,776759
776662,55.63683,13.059248,1.301919071E9,776110,776759
776662,55.636845,13.059064,1.301919071E9,776110,776759
776662,55.636883,13.058888,1.301919071E9,776110,776759
776662,55.636906,13.058681,1.301919071E9,776110,776759
776662,55.636936,13.058525,1.301919071E9,776110,776759
776662,55.63695,13.058367,1.301919071E9,776110,776759
776662,55.636967,13.05821,1.301919071E9,776110,776759
776662,55.63698,13.058036,1.301919071E9,776110,776759
776662,55.636986,13.057853,1.301919071E9,776110,776759
776662,55.63697,13.057692,1.301919071E9,776110,776759
776662,55.636997,13.057537,1.301919071E9,776110,776759
776662,55.63704,13.057374,1.301919071E9,776110,776759
776662,55.637035,13.057213,1.301919071E9,776110,776759
776662,55.63704,13.057036,1.301919071E9,776110,776759
776662,55.6371,13.056826,1.301919071E9,776110,776759
776662,55.63715,13.056674,1.301919071E9,776110,776759
776662,55.637222,13.056543,1.301919071E9,776110,776759
776662,55.637184,13.056398,1.301919071E9,776110,776759
776662,55.63709,13.056424,1.301919071E9,776110,776759
776662,55.63699,13.056488,1.301919071E9,776110,776759
776662,55.636906,13.056549,1.301919071E9,776110,776759
776662,55.63681,13.056616,1.301919071E9,776110,776759
776662,55.63672,13.056696,1.301919071E9,776110,776759
776662,55.636627,13.056746,1.301919071E9,776110,776759
776662,55.636536,13.056733,1.301919071E9,776110,776759
776662,55.63644,13.056661,1.301919071E9,776110,776759
776662,55.636353,13.056607,1.301919071E9,776110,776759
776662,55.636272,13.05654,1.301919071E9,776110,776759
776662,55.63619,13.05646,1.301919071E9,776110,776759
776662,55.636086,13.056405,1.301919071E9,776110,776759
776662,55.63599,13.056341,1.301919071E9,776110,776759
776662,55.635906,13.056274,1.301919071E9,776110,776759
776662,55.635826,13.056193,1.301919071E9,776110,776759
776662,55.635723,13.056153,1.301919071E9,776110,776759
776662,55.635635,13.056066,1.301919071E9,776110,776759
776662,55.635536,13.056022,1.301919071E9,776110,776759
776662,55.635445,13.055945,1.301919071E9,776110,776759
776662,55.635365,13.055861,1.301919071E9,776110,776759
776662,55.63529,13.055771,1.301919071E9,776110,776759
776662,55.635212,13.055688,1.301919071E9,776110,776759
776662,55.635128,13.055612,1.301919071E9,776110,776759
776662,55.635044,13.055545,1.301919071E9,776110,776759
776662,55.634968,13.05542,1.301919071E9,776110,776759
776662,55.634884,13.055352,1.301919071E9,776110,776759
776662,55.634792,13.055295,1.301919071E9,776110,776759
776662,55.634705,13.055203,1.301919071E9,776110,776759
776662,55.634594,13.055084,1.301919071E9,776110,776759
776662,55.634502,13.055037,1.301919071E9,776110,776759
776662,55.634407,13.055037,1.301919071E9,776110,776759
776662,55.634315,13.055001,1.301919071E9,776110,776759
776662,55.634224,13.054957,1.301919071E9,776110,776759
776662,55.634132,13.054894,1.301919071E9,776110,776759
776662,55.634033,13.054855,1.301919071E9,776110,776759
776662,55.633945,13.054919,1.301919071E9,776110,776759
776662,55.633854,13.054964,1.301919071E9,776110,776759
776662,55.63376,13.05496,1.301919071E9,776110,776759
776662,55.633675,13.054899,1.301919071E9,776110,776759
776662,55.633602,13.054772,1.301919071E9,776110,776759
776662,55.633522,13.054692,1.301919071E9,776110,776759
776662,55.633423,13.054646,1.301919071E9,776110,776759
776662,55.63333,13.054605,1.301919071E9,776110,776759
776662,55.63323,13.054593,1.301919071E9,776110,776759
776662,55.633125,13.054598,1.301919071E9,776110,776759
776662,55.633026,13.054587,1.301919071E9,776110,776759
776662,55.632935,13.054566,1.301919071E9,776110,776759
776662,55.63284,13.054543,1.301919071E9,776110,776759
776662,55.63275,13.054526,1.301919071E9,776110,776759
776662,55.632656,13.054504,1.301919071E9,776110,776759
776662,55.632565,13.054486,1.301919071E9,776110,776759
776662,55.632473,13.054522,1.301919071E9,776110,776759
776662,55.632385,13.054579,1.301919071E9,776110,776759
776662,55.632294,13.054651,1.301919071E9,776110,776759
776662,55.632195,13.0547,1.301919071E9,776110,776759
776662,55.632107,13.054732,1.301919071E9,776110,776759
776662,55.632008,13.054736,1.301919071E9,776110,776759
776662,55.631912,13.054725,1.301919071E9,776110,776759
776662,55.63182,13.054688,1.301919071E9,776110,776759
776662,55.631733,13.054623,1.301919071E9,776110,776759
776662,55.631638,13.054558,1.301919071E9,776110,776759
776662,55.631546,13.054475,1.301919071E9,776110,776759
776662,55.631454,13.05443,1.301919071E9,776110,776759
776662,55.631363,13.05441,1.301919071E9,776110,776759
776662,55.631268,13.05435,1.301919071E9,776110,776759
776662,55.631176,13.05431,1.301919071E9,776110,776759
776662,55.631077,13.054254,1.301919071E9,776110,776759
776662,55.630985,13.054223,1.301919071E9,776110,776759
776662,55.630898,13.054194,1.301919071E9,776110,776759
776662,55.63081,13.054158,1.301919071E9,776110,776759
776662,55.63072,13.054111,1.301919071E9,776110,776759
776662,55.63062,13.0541,1.301919071E9,776110,776759
776662,55.630527,13.054113,1.301919071E9,776110,776759
776662,55.63043,13.054138,1.301919071E9,776110,776759
776662,55.63034,13.054125,1.301919071E9,776110,776759
776662,55.63025,13.054074,1.301919071E9,776110,776759
776662,55.63015,13.054039,1.301919071E9,776110,776759
776662,55.63006,13.054004,1.301919071E9,776110,776759
776662,55.62996,13.053973,1.301919071E9,776110,776759
776662,55.62987,13.053903,1.301919071E9,776110,776759
776662,55.629772,13.05384,1.301919071E9,776110,776759
776662,55.629673,13.053796,1.301919071E9,776110,776759
776662,55.629585,13.05376,1.301919071E9,776110,776759
776662,55.629482,13.053717,1.301919071E9,776110,776759
776662,55.629395,13.05369,1.301919071E9,776110,776759
776662,55.629295,13.053632,1.301919071E9,776110,776759
776662,55.6292,13.053565,1.301919071E9,776110,776759
776662,55.62911,13.053515,1.301919071E9,776110,776759
776662,55.629005,13.053485,1.301919071E9,776110,776759
776662,55.628918,13.053442,1.301919071E9,776110,776759
776662,55.62885,13.053338,1.301919071E9,776110,776759
776662,55.628777,13.053244,1.301919071E9,776110,776759
776662,55.628685,13.053169,1.301919071E9,776110,776759
776662,55.628586,13.053134,1.301919071E9,776110,776759
776662,55.62849,13.053136,1.301919071E9,776110,776759
776662,55.62839,13.053134,1.301919071E9,776110,776759
776662,55.6283,13.05306,1.301919071E9,776110,776759
776662,55.62821,13.052975,1.301919071E9,776110,776759
776662,55.62812,13.052914,1.301919071E9,776110,776759
776662,55.62806,13.052765,1.301919071E9,776110,776759
776662,55.62807,13.052599,1.301919071E9,776110,776759
776662,55.628094,13.052425,1.301919071E9,776110,776759
776662,55.6281,13.052244,1.301919071E9,776110,776759
776662,55.62812,13.052084,1.301919071E9,776110,776759
776662,55.628143,13.051915,1.301919071E9,776110,776759
776662,55.62816,13.051743,1.301919071E9,776110,776759
776662,55.628166,13.051581,1.301919071E9,776110,776759
776662,55.62819,13.051399,1.301919071E9,776110,7767
