72994,2.5153935,1.301919071E9,776110,776759
776662,42.072884,2.5155365,1.301919071E9,776110,776759
776662,42.07278,2.515708,1.301919071E9,776110,776759
776662,42.07268,2.515867,1.301919071E9,776110,776759
776662,42.072594,2.5160437,1.301919071E9,776110,776759
776662,42.072506,2.5162067,1.301919071E9,776110,776759
776662,42.072407,2.5163603,1.301919071E9,776110,776759
776662,42.07231,2.5165231,1.301919071E9,776110,776759
776662,42.072224,2.5166948,1.301919071E9,776110,776759
776662,42.072132,2.5168672,1.301919071E9,776110,776759
776662,42.072052,2.5170455,1.301919071E9,776110,776759
776662,42.072002,2.517246,1.301919071E9,776110,776759
776662,42.071953,2.5174465,1.301919071E9,776110,776759
776662,42.07193,2.5176475,1.301919071E9,776110,776759
776662,42.071915,2.5178444,1.301919071E9,776110,776759
776662,42.071915,2.5180407,1.301919071E9,776110,776759
776662,42.071934,2.5182347,1.301919071E9,776110,776759
776662,42.07196,2.518425,1.301919071E9,776110,776759
776662,42.07199,2.5186207,1.301919071E9,776110,776759
776662,42.07202,2.5187964,1.301919071E9,776110,776759
776662,42.072056,2.518988,1.301919071E9,776110,776759
776662,42.07208,2.519177,1.301919071E9,776110,776759
776662,42.072113,2.5193706,1.301919071E9,776110,776759
776662,42.072136,2.5195665,1.301919071E9,776110,776759
776662,42.072132,2.5197685,1.301919071E9,776110,776759
776662,42.072113,2.5199695,1.301919071E9,776110,776759
776662,42.072075,2.5201623,1.301919071E9,776110,776759
776662,42.072002,2.5203376,1.301919071E9,776110,776759
776662,42.071938,2.5204997,1.301919071E9,776110,776759
776662,42.071854,2.520633,1.301919071E9,776110,776759
776662,42.071766,2.520746,1.301919071E9,776110,776759
776662,42.071693,2.5208974,1.301919071E9,776110,776759
776662,42.071587,2.5210078,1.301919071E9,776110,776759
776662,42.07149,2.5211368,1.301919071E9,776110,776759
776662,42.07138,2.5212286,1.301919071E9,776110,776759
776662,42.07124,2.5213568,1.301919071E9,776110,776759
776662,42.071163,2.521426,1.301919071E9,776110,776759
776662,42.071083,2.521481,1.301919071E9,776110,776759
776662,42.071022,2.521554,1.301919071E9,776110,776759
776662,42.07096,2.5217118,1.301919071E9,776110,776759
776662,42.0709,2.5218687,1.301919071E9,776110,776759
776662,42.07084,2.5219564,1.301919071E9,776110,776759
776662,42.070797,2.5220566,1.301919071E9,776110,776759
776662,42.070705,2.5222013,1.301919071E9,776110,776759
776662,42.070625,2.5222712,1.301919071E9,776110,776759
776662,42.070583,2.5223658,1.301919071E9,776110,776759
776662,42.07054,2.5224886,1.301919071E9,776110,776759
776662,42.070442,2.5225601,1.301919071E9,776110,776759
776662,42.07036,2.522684,1.301919071E9,776110,776759
776662,42.070248,2.5227628,1.301919071E9,776110,776759
776662,42.07013,2.5228288,1.301919071E9,776110,776759
776662,42.070026,2.5229073,1.301919071E9,776110,776759
776662,42.069878,2.5229485,1.301919071E9,776110,776759
776662,42.06979,2.5229757,1.301919071E9,776110,776759
776662,42.069656,2.523042,1.301919071E9,776110,776759
776662,42.069534,2.5231059,1.301919071E9,776110,776759
776662,42.069386,2.5231502,1.301919071E9,776110,776759
776662,42.069305,2.5231886,1.301919071E9,776110,776759
776662,42.06922,2.523201,1.301919071E9,776110,776759
776662,42.069145,2.5232413,1.301919071E9,776110,776759
776662,42.06906,2.523273,1.301919071E9,776110,776759
776662,42.06899,2.5233235,1.301919071E9,776110,776759
776662,42.068836,2.5234516,1.301919071E9,776110,776759
776662,42.06876,2.5235271,1.301919071E9,776110,776759
776662,42.06869,2.523619,1.301919071E9,776110,776759
776662,42.06863,2.5236971,1.301919071E9,776110,776759
776662,42.06855,2.5237706,1.301919071E9,776110,776759
776662,42.068447,2.5239139,1.301919071E9,776110,776759
776662,42.068386,2.5241385,1.301919071E9,776110,776759
776662,42.06839,2.524355,1.301919071E9,776110,776759
776662,42.06831,2.524543,1.301919071E9,776110,776759
776662,42.068237,2.5247443,1.301919071E9,776110,776759
776662,42.06819,2.5248418,1.301919071E9,776110,776759
776662,42.068157,2.5249407,1.301919071E9,776110,776759
776662,42.068134,2.5251095,1.301919071E9,776110,776759
776662,42.06808,2.5251997,1.301919071E9,776110,776759
776662,42.068024,2.5253892,1.301919071E9,776110,776759
776662,42.06794,2.5255563,1.301919071E9,776110,776759
776662,42.06787,2.5257423,1.301919071E9,776110,776759
776662,42.067677,2.5266297,1.301919071E9,776110,776759
776662,42.06766,2.526764,1.301919071E9,776110,776759
776662,42.067596,2.526926,1.301919071E9,776110,776759
776662,42.0675,2.527086,1.301919071E9,776110,776759
776662,42.067436,2.5271738,1.301919071E9,776110,776759
776662,42.067394,2.5272784,1.301919071E9,776110,776759
776662,42.067356,2.527376,1.301919071E9,776110,776759
776662,42.06729,2.5275514,1.301919071E9,776110,776759
776662,42.067234,2.5277274,1.301919071E9,776110,776759
776662,42.067196,2.5278962,1.301919071E9,776110,776759
776662,42.067158,2.5281003,1.301919071E9,776110,776759
776662,42.06713,2.5282965,1.301919071E9,776110,776759
