,-122.571724,1.301919071E9,776110,776759
776662,45.44739,-122.57173,1.301919071E9,776110,776759
776662,45.447445,-122.57175,1.301919071E9,776110,776759
776662,45.4475,-122.57177,1.301919071E9,776110,776759
776662,45.44752,-122.57178,1.301919071E9,776110,776759
776662,45.447575,-122.57179,1.301919071E9,776110,776759
776662,45.447624,-122.57181,1.301919071E9,776110,776759
776662,45.44768,-122.57183,1.301919071E9,776110,776759
776662,45.44774,-122.571846,1.301919071E9,776110,776759
776662,45.447765,-122.57186,1.301919071E9,776110,776759
776662,45.44782,-122.57188,1.301919071E9,776110,776759
776662,45.44787,-122.5719,1.301919071E9,776110,776759
776662,45.447914,-122.571915,1.301919071E9,776110,776759
776662,45.44796,-122.57194,1.301919071E9,776110,776759
776662,45.44801,-122.57195,1.301919071E9,776110,776759
776662,45.448055,-122.571976,1.301919071E9,776110,776759
776662,45.448105,-122.57199,1.301919071E9,776110,776759
776662,45.44821,-122.57203,1.301919071E9,776110,776759
776662,45.44832,-122.57207,1.301919071E9,776110,776759
776662,45.448425,-122.5721,1.301919071E9,776110,776759
776662,45.448532,-122.57213,1.301919071E9,776110,776759
776662,45.44856,-122.572136,1.301919071E9,776110,776759
776662,45.448612,-122.57215,1.301919071E9,776110,776759
776662,45.44866,-122.57217,1.301919071E9,776110,776759
776662,45.448715,-122.57218,1.301919071E9,776110,776759
776662,45.448772,-122.57219,1.301919071E9,776110,776759
776662,45.4488,-122.5722,1.301919071E9,776110,776759
776662,45.448856,-122.57221,1.301919071E9,776110,776759
776662,45.44891,-122.57223,1.301919071E9,776110,776759
776662,45.448963,-122.57224,1.301919071E9,776110,776759
776662,45.449017,-122.57226,1.301919071E9,776110,776759
776662,45.449066,-122.57227,1.301919071E9,776110,776759
776662,45.449093,-122.57228,1.301919071E9,776110,776759
776662,45.44914,-122.572296,1.301919071E9,776110,776759
776662,45.44919,-122.57231,1.301919071E9,776110,776759
776662,45.449287,-122.572334,1.301919071E9,776110,776759
776662,45.44934,-122.57235,1.301919071E9,776110,776759
776662,45.449394,-122.57237,1.301919071E9,776110,776759
776662,45.449505,-122.5724,1.301919071E9,776110,776759
776662,45.449608,-122.572426,1.301919071E9,776110,776759
776662,45.449635,-122.572426,1.301919071E9,776110,776759
776662,45.449684,-122.57244,1.301919071E9,776110,776759
