7,2.315386,1.301919071E9,776110,776759
776662,48.867016,2.315535,1.301919071E9,776110,776759
776662,48.866955,2.315709,1.301919071E9,776110,776759
776662,48.866917,2.315854,1.301919071E9,776110,776759
776662,48.866886,2.316013,1.301919071E9,776110,776759
776662,48.86682,2.316164,1.301919071E9,776110,776759
776662,48.866764,2.316292,1.301919071E9,776110,776759
776662,48.866726,2.316429,1.301919071E9,776110,776759
776662,48.86669,2.316562,1.301919071E9,776110,776759
776662,48.86665,2.316719,1.301919071E9,776110,776759
776662,48.866604,2.31687,1.301919071E9,776110,776759
776662,48.86657,2.317044,1.301919071E9,776110,776759
776662,48.86653,2.317193,1.301919071E9,776110,776759
776662,48.866486,2.317339,1.301919071E9,776110,776759
776662,48.866432,2.317473,1.301919071E9,776110,776759
776662,48.866394,2.317619,1.301919071E9,776110,776759
776662,48.86635,2.317759,1.301919071E9,776110,776759
776662,48.866306,2.317883,1.301919071E9,776110,776759
776662,48.866257,2.318023,1.301919071E9,776110,776759
776662,48.866203,2.31819,1.301919071E9,776110,776759
776662,48.86616,2.318324,1.301919071E9,776110,776759
776662,48.866116,2.318467,1.301919071E9,776110,776759
776662,48.866074,2.3186,1.301919071E9,776110,776759
776662,48.866016,2.318751,1.301919071E9,776110,776759
776662,48.86597,2.318906,1.301919071E9,776110,776759
776662,48.865932,2.319055,1.301919071E9,776110,776759
776662,48.865887,2.319207,1.301919071E9,776110,776759
776662,48.865837,2.319323,1.301919071E9,776110,776759
776662,48.865772,2.319447,1.301919071E9,776110,776759
776662,48.86573,2.319596,1.301919071E9,776110,776759
776662,48.865685,2.31975,1.301919071E9,776110,776759
776662,48.865623,2.319881,1.301919071E9,776110,776759
776662,48.865536,2.319933,1.301919071E9,776110,776759
776662,48.865437,2.319949,1.301919071E9,776110,776759
776662,48.865345,2.319946,1.301919071E9,776110,776759
776662,48.86525,2.319941,1.301919071E9,776110,776759
776662,48.865143,2.319933,1.301919071E9,776110,776759
776662,48.865032,2.319947,1.301919071E9,776110,776759
776662,48.864937,2.319959,1.301919071E9,776110,776759
776662,48.86483,2.319993,1.301919071E9,776110,776759
776662,48.86473,2.320047,1.301919071E9,776110,776759
776662,48.864635,2.320105,1.301919071E9,776110,776759
776662,48.86454,2.320107,1.301919071E9,776110,776759
776662,48.86444,2.320051,1.301919071E9,776110,776759
776662,48.86434,2.319973,1.301919071E9,776110,776759
776662,48.86426,2.319891,1.301919071E9,776110,776759
776662,48.864166,2.319862,1.301919071E9,776110,776759
776662,48.864075,2.319899,1.301919071E9,776110,776759
776662,48.864037,2.320063,1.301919071E9,776110,776759
776662,48.863987,2.320195,1.301919071E9,776110,776759
776662,48.863953,2.320347,1.301919071E9,776110,776759
776662,48.863914,2.320478,1.301919071E9,776110,776759
776662,48.86387,2.320602,1.301919071E9,776110,776759
776662,48.86382,2.320756,1.301919071E9,776110,776759
776662,48.86379,2.320906,1.301919071E9,776110,776759
776662,48.863735,2.321051,1.301919071E9,776110,776759
776662,48.86369,2.321215,1.301919071E9,776110,776759
776662,48.863647,2.321349,1.301919071E9,776110,776759
776662,48.863605,2.321521,1.301919071E9,776110,776759
776662,48.863575,2.321657,1.301919071E9,776110,776759
776662,48.863525,2.321808,1.301919071E9,776110,776759
776662,48.863487,2.321946,1.301919071E9,776110,776759
776662,48.86345,2.322091,1.301919071E9,776110,776759
776662,48.86339,2.322247,1.301919071E9,776110,776759
776662,48.863342,2.322394,1.301919071E9,776110,776759
776662,48.86329,2.322531,1.301919071E9,776110,776759
776662,48.863247,2.322676,1.301919071E9,776110,776759
776662,48.863194,2.322823,1.301919071E9,776110,776759
776662,48.863136,2.322935,1.301919071E9,776110,776759
776662,48.863083,2.323067,1.301919071E9,776110,776759
776662,48.863033,2.32319,1.301919071E9,776110,776759
776662,48.86299,2.32333,1.301919071E9,776110,776759
776662,48.862957,2.323465,1.301919071E9,776110,776759
776662,48.862926,2.323603,1.301919071E9,776110,776759
776662,48.86288,2.323762,1.301919071E9,776110,776759
776662,48.86283,2.323893,1.301919071E9,776110,776759
776662,48.862778,2.324041,1.301919071E9,776110,776759
776662,48.86273,2.324165,1.301919071E9,776110,776759
776662,48.862663,2.324314,1.301919071E9,776110,776759
776662,48.862614,2.324458,1.301919071E9,776110,776759
776662,48.86257,2.324605,1.301919071E9,776110,776759
776662,48.862534,2.324742,1.301919071E9,776110,776759
776662,48.86249,2.324879,1.301919071E9,776110,776759
776662,48.862453,2.325037,1.301919071E9,776110,776759
776662,48.8624,2.325184,1.301919071E9,776110,776759
776662,48.86235,2.325317,1.301919071E9,776110,776759
776662,48.86232,2.325472,1.301919071E9,776110,776759
776662,48.862267,2.325636,1.301919071E9,776110,776759
776662,48.86222,2.325757,1.301919071E9,776110,776759
776662,48.862183,2.325888,1.301919071E9,776110,776759
776662,48.862152,2.326039,1.301919071E9,776110,776759
776662,48.86211,2.326199,1.301919071E9,776110,776759
776662,48.862072,2.326336,1.301919071E9,776110,776759
776662,48.862022,2.326474,1.301919071E9,776110,776759
776662,48.86197,2.326626,1.301919071E9,776110,776759
776662,48.86192,2.326764,1.301919071E9,776110,776759
776662,48.861862,2.326903,1.301919071E9,776110,776759
776662,48.86181,2.327031,1.301919071E9,776110,776759
776662,48.861748,2.327184,1.301919071E9,776110,776759
776662,48.861694,2.327336,1.301919071E9,776110,776759
776662,48.861664,2.327469,1.301919071E9,776110,776759
776662,48.861637,2.327604,1.301919071E9,776110,776759
776662,48.8616,2.327738,1.301919071E9,776110,776759
776662,48.861553,2.327858,1.301919071E9,776110,776759
776662,48.861496,2.328031,1.301919071E9,776110,776759
776662,48.861446,2.328164,1.301919071E9,776110,776759
776662,48.861385,2.328308,1.301919071E9,776110,776759
776662,48.861332,2.328447,1.301919071E9,776110,776759
776662,48.861286,2.328591,1.301919071E9,776110,776759
776662,48.86125,2.328727,1.301919071E9,776110,776759
776662,48.86121,2.328862,1.301919071E9,776110,776759
776662,48.861168,2.329005,1.301919071E9,776110,776759
776662,48.861115,2.329158,1.301919071E9,776110,776759
776662,48.86107,2.329282,1.301919071E9,776110,776759
776662,48.86102,2.329397,1.301919071E9,776110,776759
776662,48.86097,2.329545,1.301919071E9,776110,776759
776662,48.860928,2.329672,1.301919071E9,776110,776759
776662,48.860878,2.329794,1.301919071E9,776110,776759
776662,48.860836,2.329918,1.301919071E9,776110,776759
776662,48.860786,2.330067,1.301919071E9,776110,776759
776662,48.860706,2.330145,1.301919071E9,776110,776759
776662,48.860603,2.330169,1.301919071E9,776110,776759
776662,48.860504,2.330105,1.301919071E9,776110,776759
776662,48.860394,2.330038,1.301919071E9,776110,776759
776662,48.860302,2.329969,1.301919071E9,776110,776759
776662,48.860218,2.329885,1.301919071E9,776110,776759
776662,48.860126,2.329818,1.301919071E9,776110,776759
776662,48.86003,2.329739,1.301919071E9,776110,776759
776662,48.859936,2.329664,1.301919071E9,776110,776759
776662,48.859848,2.329611,1.301919071E9,776110,776759
776662,48.859745,2.329544,1.301919071E9,776110,776759
776662,48.859673,2.329441,1.301919071E9,776110,776759
776662,48.859634,2.329296,1.301919071E9,776110,776759
776662,48.859573,2.329188,1.301919071E9,776110,776759
776662,48.859467,2.329156,1.301919071E9,776110,776759
776662,48.85938,2.329113,1.301919071E9,776110,776759
776662,48.859272,2.329089,1.301919071E9,776110,776759
776662,48.859177,2.329027,1.301919071E9,776110,776759
776662,48.859085,2.328999,1.301919071E9,776110,776759
776662,48.85899,2.32898,1.301919071E9,776110,776759
776662,48.85889,2.328912,1.301919071E9,776110,776759
776662,48.858784,2.328889,1.301919071E9,776110,776759
776662,48.85873,2.328777,1.301919071E9,776110,776759
776662,48.858643,2.328677,1.301919071E9,776110,776759
776662,48.858536,2.328615,1.301919071E9,776110,776759
776662,48.858437,2.328544,1.301919071E9,776110,776759
776662,48.85834,2.328489,1.301919071E9,776110,776759
776662,48.858253,2.328424,1.301919071E9,776110,776759
776662,48.858162,2.328346,1.301919071E9,776110,776759
776662,48.858078,2.328296,1.
