,-2.314847,1.301919071E9,776110,776759
776662,51.38834,-2.314813,1.301919071E9,776110,776759
776662,51.388233,-2.314772,1.301919071E9,776110,776759
776662,51.388145,-2.314735,1.301919071E9,776110,776759
776662,51.388058,-2.31468,1.301919071E9,776110,776759
776662,51.387955,-2.314641,1.301919071E9,776110,776759
776662,51.38787,-2.314572,1.301919071E9,776110,776759
776662,51.38777,-2.314495,1.301919071E9,776110,776759
776662,51.387665,-2.314414,1.301919071E9,776110,776759
776662,51.387573,-2.314317,1.301919071E9,776110,776759
776662,51.38749,-2.314243,1.301919071E9,776110,776759
776662,51.387394,-2.314168,1.301919071E9,776110,776759
776662,51.387302,-2.314108,1.301919071E9,776110,776759
776662,51.387207,-2.314039,1.301919071E9,776110,776759
776662,51.387104,-2.313988,1.301919071E9,776110,776759
776662,51.386993,-2.313933,1.301919071E9,776110,776759
776662,51.386898,-2.313883,1.301919071E9,776110,776759
776662,51.3868,-2.313801,1.301919071E9,776110,776759
776662,51.386696,-2.313742,1.301919071E9,776110,776759
776662,51.386593,-2.313702,1.301919071E9,776110,776759
776662,51.386475,-2.313687,1.301919071E9,776110,776759
776662,51.386364,-2.31367,1.301919071E9,776110,776759
776662,51.38625,-2.313659,1.301919071E9,776110,776759
776662,51.386147,-2.313659,1.301919071E9,776110,776759
776662,51.386036,-2.313658,1.301919071E9,776110,776759
776662,51.385925,-2.313649,1.301919071E9,776110,776759
776662,51.385834,-2.31365,1.301919071E9,776110,776759
776662,51.385723,-2.313625,1.301919071E9,776110,776759
776662,51.38562,-2.313615,1.301919071E9,776110,776759
776662,51.38552,-2.313587,1.301919071E9,776110,776759
776662,51.385406,-2.313565,1.301919071E9,776110,776759
776662,51.385296,-2.313572,1.301919071E9,776110,776759
776662,51.385197,-2.313563,1.301919071E9,776110,776759
776662,51.385086,-2.313539,1.301919071E9,776110,776759
776662,51.38497,-2.313551,1.301919071E9,776110,776759
776662,51.38488,-2.313534,1.301919071E9,776110,776759
776662,51.38477,-2.313506,1.301919071E9,776110,776759
776662,51.384663,-2.31347,1.301919071E9,776110,776759
776662,51.38455,-2.313427,1.301919071E9,776110,776759
776662,51.384457,-2.31336,1.301919071E9,776110,776759
776662,51.384346,-2.313282,1.301919071E9,776110,776759
776662,51.38426,-2.313247,1.301919071E9,776110,776759
776662,51.38416,-2.313156,1.301919071E9,776110,776759
776662,51.384052,-2.313076,1.301919071E9,776110,776759
776662,51.38394,-2.313004,1.301919071E9,776110,776759
776662,51.38383,-2.312938,1.301919071E9,776110,776759
776662,51.383724,-2.312866,1.301919071E9,776110,776759
776662,51.383633,-2.312811,1.301919071E9,776110,776759
776662,51.38355,-2.312751,1.301919071E9,776110,776759
776662,51.383453,-2.312703,1.301919071E9,776110,776759
776662,51.383354,-2.312636,1.301919071E9,776110,776759
776662,51.383274,-2.312522,1.301919071E9,776110,776759
776662,51.3832,-2.312419,1.301919071E9,776110,776759
776662,51.383137,-2.312273,1.301919071E9,776110,776759
776662,51.383076,-2.312151,1.301919071E9,776110,776759
776662,51.38302,-2.312028,1.301919071E9,776110,776759
776662,51.382954,-2.311909,1.301919071E9,776110,776759
776662,51.382885,-2.311756,1.301919071E9,776110,776759
