,-122.49704,1.301919071E9,776110,776759
776662,45.561195,-122.4972,1.301919071E9,776110,776759
776662,45.56122,-122.49738,1.301919071E9,776110,776759
776662,45.561234,-122.49757,1.301919071E9,776110,776759
776662,45.561245,-122.497734,1.301919071E9,776110,776759
776662,45.56126,-122.49792,1.301919071E9,776110,776759
776662,45.56128,-122.49809,1.301919071E9,776110,776759
776662,45.561295,-122.498276,1.301919071E9,776110,776759
776662,45.561317,-122.49844,1.301919071E9,776110,776759
776662,45.561344,-122.49862,1.301919071E9,776110,776759
776662,45.56137,-122.4988,1.301919071E9,776110,776759
776662,45.561398,-122.49898,1.301919071E9,776110,776759
776662,45.561424,-122.49914,1.301919071E9,776110,776759
776662,45.561447,-122.4993,1.301919071E9,776110,776759
776662,45.56148,-122.49946,1.301919071E9,776110,776759
776662,45.56151,-122.499626,1.301919071E9,776110,776759
776662,45.56154,-122.4998,1.301919071E9,776110,776759
776662,45.561558,-122.49997,1.301919071E9,776110,776759
776662,45.561577,-122.50014,1.301919071E9,776110,776759
776662,45.561596,-122.500305,1.301919071E9,776110,776759
776662,45.561615,-122.500435,1.301919071E9,776110,776759
776662,45.561638,-122.50058,1.301919071E9,776110,776759
776662,45.561653,-122.50075,1.301919071E9,776110,776759
776662,45.561672,-122.50093,1.301919071E9,776110,776759
776662,45.56169,-122.501114,1.301919071E9,776110,776759
776662,45.561718,-122.5013,1.301919071E9,776110,776759
776662,45.561733,-122.50148,1.301919071E9,776110,776759
776662,45.561752,-122.50167,1.301919071E9,776110,776759
776662,45.561764,-122.501854,1.301919071E9,776110,776759
776662,45.561783,-122.50204,1.301919071E9,776110,776759
776662,45.561806,-122.50222,1.301919071E9,776110,776759
776662,45.561832,-122.5024,1.301919071E9,776110,776759
776662,45.56185,-122.5026,1.301919071E9,776110,776759
776662,45.56188,-122.50278,1.301919071E9,776110,776759
776662,45.561897,-122.50297,1.301919071E9,776110,776759
776662,45.56192,-122.50314,1.301919071E9,776110,776759
776662,45.56196,-122.50334,1.301919071E9,776110,776759
