.569633,5.7310452,1.301919071E9,776110,776759
776662,51.56972,5.7310266,1.301919071E9,776110,776759
776662,51.5699,5.7309904,1.301919071E9,776110,776759
776662,51.57012,5.7308826,1.301919071E9,776110,776759
776662,51.57035,5.7308264,1.301919071E9,776110,776759
776662,51.57052,5.730738,1.301919071E9,776110,776759
776662,51.57074,5.730613,1.301919071E9,776110,776759
776662,51.570847,5.7305803,1.301919071E9,776110,776759
776662,51.57096,5.7305913,1.301919071E9,776110,776759
776662,51.57105,5.730593,1.301919071E9,776110,776759
776662,51.571213,5.7305403,1.301919071E9,776110,776759
776662,51.571297,5.730532,1.301919071E9,776110,776759
776662,51.57144,5.730483,1.301919071E9,776110,776759
776662,51.571526,5.7304544,1.301919071E9,776110,776759
776662,51.57164,5.730423,1.301919071E9,776110,776759
776662,51.571796,5.7303767,1.301919071E9,776110,776759
776662,51.571884,5.7303257,1.301919071E9,776110,776759
776662,51.571976,5.730264,1.301919071E9,776110,776759
776662,51.572113,5.7302523,1.301919071E9,776110,776759
776662,51.572243,5.730228,1.301919071E9,776110,776759
776662,51.57236,5.7301874,1.301919071E9,776110,776759
776662,51.57246,5.730174,1.301919071E9,776110,776759
776662,51.572544,5.7301626,1.301919071E9,776110,776759
776662,51.57265,5.7300606,1.301919071E9,776110,776759
776662,51.57264,5.7299175,1.301919071E9,776110,776759
776662,51.572598,5.729806,1.301919071E9,776110,776759
776662,51.57255,5.7296586,1.301919071E9,776110,776759
776662,51.572514,5.729475,1.301919071E9,776110,776759
776662,51.57245,5.729282,1.301919071E9,776110,776759
776662,51.572395,5.729101,1.301919071E9,776110,776759
776662,51.57233,5.7289224,1.301919071E9,776110,776759
776662,51.572266,5.7287736,1.301919071E9,776110,776759
776662,51.57223,5.7286205,1.301919071E9,776110,776759
776662,51.5722,5.728499,1.301919071E9,776110,776759
776662,51.57214,5.72832,1.301919071E9,776110,776759
776662,51.572083,5.72811,1.301919071E9,776110,776759
776662,51.57205,5.7279325,1.301919071E9,776110,776759
776662,51.57199,5.7277145,1.301919071E9,776110,776759
776662,51.571922,5.7275114,1.301919071E9,776110,776759
776662,51.57185,5.727315,1.301919071E9,776110,776759
776662,51.57178,5.7271004,1.301919071E9,776110,776759
776662,51.571705,5.726879,1.301919071E9,776110,776759
776662,51.571636,5.726654,1.301919071E9,776110,776759
776662,51.571575,5.7264376,1.301919071E9,776110,776759
776662,51.571507,5.7262096,1.301919071E9,776110,776759
776662,51.571453,5.7259884,1.301919071E9,776110,776759
776662,51.5714,5.72579,1.301919071E9,776110,776759
776662,51.571346,5.7256255,1.301919071E9,776110,776759
776662,51.5713,5.725408,1.301919071E9,776110,776759
776662,51.57128,5.7252703,1.301919071E9,776110,776759
776662,51.571404,5.7252398,1.301919071E9,776110,776759
776662,51.57151,5.7251883,1.301919071E9,776110,776759
776662,51.57164,5.7251606,1.301919071E9,776110,776759
776662,51.57177,5.7251387,1.301919071E9,776110,776759
776662,51.571896,5.7250667,1.301919071E9,776110,776759
776662,51.572044,5.725031,1.301919071E9,776110,776759
776662,51.572163,5.7250066,1.301919071E9,776110,776759
776662,51.572266,5.7250013,1.301919071E9,776110,776759
776662,51.57243,5.724976,1.301919071E9,776110,776759
776662,51.572575,5.724889,1.301919071E9,776110,776759
776662,51.572727,5.7248263,1.301919071E9,776110,776759
