,20.777075,-156.53917,1.301919071E9,776110,776759
776662,20.777164,-156.53929,1.301919071E9,776110,776759
776662,20.77721,-156.53935,1.301919071E9,776110,776759
776662,20.777302,-156.53946,1.301919071E9,776110,776759
776662,20.777348,-156.5395,1.301919071E9,776110,776759
776662,20.777397,-156.53957,1.301919071E9,776110,776759
776662,20.777449,-156.53961,1.301919071E9,776110,776759
776662,20.777548,-156.5397,1.301919071E9,776110,776759
776662,20.777594,-156.53975,1.301919071E9,776110,776759
776662,20.777687,-156.53983,1.301919071E9,776110,776759
776662,20.777737,-156.53987,1.301919071E9,776110,776759
776662,20.77778,-156.5399,1.301919071E9,776110,776759
776662,20.777826,-156.53995,1.301919071E9,776110,776759
776662,20.77787,-156.53998,1.301919071E9,776110,776759
776662,20.777912,-156.54002,1.301919071E9,776110,776759
776662,20.777992,-156.54008,1.301919071E9,776110,776759
776662,20.778072,-156.54016,1.301919071E9,776110,776759
776662,20.778112,-156.54019,1.301919071E9,776110,776759
776662,20.77819,-156.54027,1.301919071E9,776110,776759
776662,20.77827,-156.54033,1.301919071E9,776110,776759
776662,20.778355,-156.54039,1.301919071E9,776110,776759
776662,20.778397,-156.54042,1.301919071E9,776110,776759
776662,20.778439,-156.54045,1.301919071E9,776110,776759
776662,20.77848,-156.54048,1.301919071E9,776110,776759
776662,20.778564,-156.54053,1.301919071E9,776110,776759
776662,20.778605,-156.54056,1.301919071E9,776110,776759
776662,20.778645,-156.54059,1.301919071E9,776110,776759
776662,20.778683,-156.54062,1.301919071E9,776110,776759
776662,20.77876,-156.54068,1.301919071E9,776110,776759
776662,20.778797,-156.5407,1.301919071E9,776110,776759
776662,20.778872,-156.54076,1.301919071E9,776110,776759
776662,20.778908,-156.54079,1.301919071E9,776110,776759
776662,20.778942,-156.54082,1.301919071E9,776110,776759
776662,20.779015,-156.54088,1.301919071E9,776110,776759
776662,20.779083,-156.54094,1.301919071E9,776110,776759
776662,20.77915,-156.541,1.301919071E9,776110,776759
776662,20.779213,-156.54105,1.301919071E9,776110,776759
776662,20.779276,-156.5411,1.301919071E9,776110,776759
776662,20.779339,-156.54117,1.301919071E9,776110,776759
776662,20.779398,-156.54123,1.301919071E9,776110,776759
776662,20.779457,-156.54129,1.301919071E9,776110,776759
776662,20.779514,-156.54135,1.301919071E9,776110,776759
776662,20.779577,-156.54147,1.301919071E9,776110,776759
776662,20.779594,-156.54152,1.301919071E9,776110,776759
776662,20.779613,-156.54156,1.301919071E9,776110,776759
776662,20.779633,-156.54161,1.301919071E9,776110,776759
776662,20.779676,-156.54172,1.301919071E9,776110,776759
776662,20.779716,-156.54181,1.301919071E9,776110,776759
776662,20.77974,-156.54187,1.301919071E9,776110,776759
776662,20.779783,-156.54199,1.301919071E9,776110,776759
776662,20.779837,-156.54211,1.301919071E9,776110,776759
776662,20.779884,-156.54224,1.301919071E9,776110,776759
776662,20.779905,-156.54228,1.301919071E9,776110,776759
776662,20.77995,-156.5424,1.301919071E9,776110,776759
776662,20.779987,-156.54253,1.301919071E9,776110,776759
776662,20.780027,-156.54263,1.301919071E9,776110,776759
776662,20.780085,-156.54277,1.301919071E9,776110,776759
776662,20.780178,-156.54291,1.301919071E9,776110,776759
776662,20.780313,-156.54301,1.301919071E9,776110,776759
776662,20.780378,-156.54306,1.301919071E9,776110,776759
776662,20.780445,-156.5431,1.301919071E9,776110,776759
776662,20.780579,-156.5432,1.301919071E9,776110,776759
776662,20.780645,-156.54324,1.301919071E9,776110,776759
776662,20.78071,-156.54329,1.301919071E9,776110,776759
776662,20.780834,-156.54338,1.301919071E9,776110,776759
776662,20.78095,-156.5435,1.301919071E9,776110,776759
776662,20.781046,-156.54362,1.301919071E9,776110,776759
776662,20.781124,-156.54375,1.301919071E9,776110,776759
776662,20.781157,-156.54381,1.301919071E9,776110,776759
776662,20.781174,-156.54388,1.301919071E9,776110,776759
776662,20.78121,-156.544,1.301919071E9,776110,776759
776662,20.781221,-156.54407,1.301919071E9,776110,776759
776662,20.781246,-156.54424,1.301919071E9,776110,776759
776662,20.781248,-156.5443,1.301919071E9,776110,776759
776662,20.781248,-156.54434,1.301919071E9,776110,776759
776662,20.781244,-156.5444,1.301919071E9,776110,776759
776662,20.78124,-156.5445,1.301919071E9,776110,776759
776662,20.781235,-156.5446,1.301919071E9,776110,776759
776662,20.781235,-156.54465,1.301919071E9,776110,776759
776662,20.781233,-156.5447,1.301919071E9,776110,776759
776662,20.78123,-156.54475,1.301919071E9,776110,776759
776662,20.781227,-156.54485,1.301919071E9,776110,776759
776662,20.781225,-156.54494,1.301919071E9,776110,776759
776662,20.78122,-156.54503,1.301919071E9,776110,776759
776662,20.7812,-156.54515,1.301919071E9,776110,776759
776662,20.7812,-156.54529,1.301919071E9,776110,776759
776662,20.781212,-156.54536,1.301919071E9,776110,776759
776662,20.781218,-156.54541,1.301919071E9,776110,776759
776662,20.781239,-156.54549,1.301919071E9,776110,776759
776662,20.781263,-156.54556,1.301919071E9,776110,776759
776662,20.7813,-156.54564,1.301919071E9,776110,776759
776662,20.78134,-156.54572,1.301919071E9,776110,776759
776662,20.781384,-156.54579,1.301919071E9,776110,776759
776662,20.781446,-156.54588,1.301919071E9,776110,776759
776662,20.78147,-156.54591,1.301919071E9,776110,776759
776662,20.781525,-156.54597,1.301919071E9,776110,776759
776662,20.781582,-156.54602,1.301919071E9,776110,776759
776662,20.78164,-156.54607,1.301919071E9,776110,776759
776662,20.781698,-156.54611,1.301919071E9,776110,776759
776662,20.781755,-156.54614,1.301919071E9,776110,776759
776662,20.781837,-156.5462,1.301919071E9,776110,776759
776662,20.78192,-156.54626,1.301919071E9,776110,776759
776662,20.782005,-156.54633,1.301919071E9,776110,776759
776662,20.782076,-156.54639,1.301919071E9,776110,776759
776662,20.78214,-156.54648,1.301919071E9,776110,776759
776662,20.782166,-156.5465,1.301919071E9,776110,776759
776662,20.782215,-156.54655,1.301919071E9,776110,776759
776662,20.782265,-156.54662,1.301919071E9,776110,776759
776662,20.782316,-156.54668,1.301919071E9,776110,776759
776662,20.782375,-156.54674,1.301919071E9,776110,776759
776662,20.78244,-156.5468,1.301919071E9,776110,776759
776662,20.782497,-156.54688,1.301919071E9,776110,776759
776662,20.782581,-156.54697,1.301919071E9,776110,776759
776662,20.78266,-156.54707,1.301919071E9,776110,776759
776662,20.782715,-156.54718,1.301919071E9,776110,776759
776662,20.782742,-156.54727,1.301919071E9,776110,776759
776662,20.782753,-156.54732,1.301919071E9,776110,776759
776662,20.782764,-156.54736,1.301919071E9,776110,776759
776662,20.782772,-156.54742,1.301919071E9,776110,776759
776662,20.78278,-156.54747,1.301919071E9,776110,776759
776662,20.78279,-156.54758,1.301919071E9,776110,776759
776662,20.782795,-156.54762,1.301919071E9,776110,776759
776662,20.782818,-156.54782,1.301919071E9,776110,776759
776662,20.782808,-156.54794,1.301919071E9,776110,776759
776662,20.782795,-156.54807,1.301919071E9,776110,776759
776662,20.78285,-156.54819,1.301919071E9,776110,776759
776662,20.782942,-156.54831,1.301919071E9,776110,776759
776662,20.782982,-156.54837,1.301919071E9,776110,776759
776662,20.783022,-156.54842,1.301919071E9,776110,776759
776662,20.783064,-156.54846,1.301919071E9,776110,776759
776662,20.783157,-156.54855,1.301919071E9,776110,776759
776662,20.783272,-156.54861,1.301919071E9,776110,776759
776662,20.783323,-156.54865,1.301919071E9,776110,776759
776662,20.783436,-156.54869,1.301919071E9,776110,776759
776662,20.783493,-156.54872,1.301919071E9,776110,776759
776662,20.783546,-156.54874,1.301919071E9,776110,776759
776662,20.7836,-156.54875,1.301919071E9,776110,776759
776662,20.783651,-156.54877,1.301919071E9,776110,776759
776662,20.78376,-156.5488,1.301919071E9,776110,776759
776662,20.783815,-156.54881,1.301919071E9,776110,776759
776662,20.783928,-156.54883,1.301919071E9,776110,776759
776662,20.783983,-156.54884,1.301919071E9,776110,776759
776662,20.784039,-156.54886,1.301919071E9,776110,776759
776662,20.784092,-156.54887,1.301919071E9,776110,776759
