69003,145.02039,1.301919071E9,776110,776759
776662,-37.86902,145.02051,1.301919071E9,776110,776759
776662,-37.86904,145.02065,1.301919071E9,776110,776759
776662,-37.869064,145.02078,1.301919071E9,776110,776759
776662,-37.869076,145.02089,1.301919071E9,776110,776759
776662,-37.869083,145.02101,1.301919071E9,776110,776759
776662,-37.869106,145.02115,1.301919071E9,776110,776759
776662,-37.86913,145.02129,1.301919071E9,776110,776759
776662,-37.869133,145.02144,1.301919071E9,776110,776759
776662,-37.86915,145.02158,1.301919071E9,776110,776759
776662,-37.869167,145.02171,1.301919071E9,776110,776759
776662,-37.869183,145.02184,1.301919071E9,776110,776759
776662,-37.869194,145.02196,1.301919071E9,776110,776759
776662,-37.869213,145.02208,1.301919071E9,776110,776759
776662,-37.869232,145.0222,1.301919071E9,776110,776759
776662,-37.86925,145.02232,1.301919071E9,776110,776759
776662,-37.86927,145.02243,1.301919071E9,776110,776759
776662,-37.869278,145.02255,1.301919071E9,776110,776759
776662,-37.86929,145.02266,1.301919071E9,776110,776759
776662,-37.86931,145.0228,1.301919071E9,776110,776759
776662,-37.86933,145.02292,1.301919071E9,776110,776759
776662,-37.869343,145.02303,1.301919071E9,776110,776759
776662,-37.869354,145.02318,1.301919071E9,776110,776759
776662,-37.869373,145.0233,1.301919071E9,776110,776759
776662,-37.869392,145.02344,1.301919071E9,776110,776759
776662,-37.869408,145.02356,1.301919071E9,776110,776759
776662,-37.86943,145.02368,1.301919071E9,776110,776759
776662,-37.869457,145.02379,1.301919071E9,776110,776759
776662,-37.869476,145.02393,1.301919071E9,776110,776759
776662,-37.869488,145.02405,1.301919071E9,776110,776759
776662,-37.8695,145.02417,1.301919071E9,776110,776759
776662,-37.869514,145.02429,1.301919071E9,776110,776759
776662,-37.86953,145.02443,1.301919071E9,776110,776759
776662,-37.869534,145.02454,1.301919071E9,776110,776759
776662,-37.86953,145.02469,1.301919071E9,776110,776759
776662,-37.869537,145.0248,1.301919071E9,776110,776759
776662,-37.86955,145.02495,1.301919071E9,776110,776759
776662,-37.869553,145.02505,1.301919071E9,776110,776759
776662,-37.86958,145.02518,1.301919071E9,776110,776759
776662,-37.86963,145.0253,1.301919071E9,776110,776759
776662,-37.869717,145.02538,1.301919071E9,776110,776759
776662,-37.8698,145.02542,1.301919071E9,776110,776759
776662,-37.8699,145.02545,1.301919071E9,776110,776759
776662,-37.870003,145.02544,1.301919071E9,776110,776759
776662,-37.8701,145.02542,1.301919071E9,776110,776759
776662,-37.8702,145.0254,1.301919071E9,776110,776759
776662,-37.870296,145.0254,1.301919071E9,776110,776759
776662,-37.870388,145.02539,1.301919071E9,776110,776759
776662,-37.870483,145.02538,1.301919071E9,776110,776759
776662,-37.870583,145.02534,1.301919071E9,776110,776759
776662,-37.870697,145.0253,1.301919071E9,776110,776759
776662,-37.870792,145.02527,1.301919071E9,776110,776759
776662,-37.870903,145.02524,1.301919071E9,776110,776759
776662,-37.87101,145.0252,1.301919071E9,776110,776759
776662,-37.871113,145.02518,1.301919071E9,776110,776759
776662,-37.871204,145.02516,1.301919071E9,776110,776759
776662,-37.8713,145.02515,1.301919071E9,776110,776759
776662,-37.8714,145.02512,1.301919071E9,776110,776759
776662,-37.871513,145.0251,1.301919071E9,776110,776759
776662,-37.871605,145.02509,1.301919071E9,776110,776759
776662,-37.87171,145.02509,1.301919071E9,776110,776759
776662,-37.871803,145.02509,1.301919071E9,776110,776759
776662,-37.87189,145.02507,1.301919071E9,776110,776759
776662,-37.87199,145.02502,1.301919071E9,776110,776759
776662,-37.872086,145.025,1.301919071E9,776110,776759
776662,-37.872177,145.02498,1.301919071E9,776110,776759
776662,-37.87228,145.025,1.301919071E9,776110,776759
776662,-37.872368,145.02502,1.301919071E9,776110,776759
776662,-37.872417,145.02513,1.301919071E9,776110,776759
776662,-37.872482,145.02525,1.301919071E9,776110,776759
776662,-37.872513,145.02536,1.301919071E9,776110,776759
776662,-37.87253,145.0255,1.301919071E9,776110,776759
776662,-37.872566,145.02562,1.301919071E9,776110,776759
776662,-37.872593,145.02574,1.301919071E9,776110,776759
776662,-37.872616,145.02586,1.301919071E9,776110,776759
776662,-37.872635,145.02597,1.301919071E9,776110,776759
