.64682,13.090771,1.301919071E9,776110,776759
776662,55.646755,13.090652,1.301919071E9,776110,776759
776662,55.646687,13.090523,1.301919071E9,776110,776759
776662,55.646606,13.090392,1.301919071E9,776110,776759
776662,55.646538,13.090285,1.301919071E9,776110,776759
776662,55.646465,13.090178,1.301919071E9,776110,776759
776662,55.646397,13.090057,1.301919071E9,776110,776759
776662,55.646328,13.089945,1.301919071E9,776110,776759
776662,55.646255,13.089814,1.301919071E9,776110,776759
776662,55.646175,13.089695,1.301919071E9,776110,776759
776662,55.64611,13.089589,1.301919071E9,776110,776759
776662,55.646046,13.089466,1.301919071E9,776110,776759
776662,55.645977,13.089352,1.301919071E9,776110,776759
776662,55.64591,13.089244,1.301919071E9,776110,776759
776662,55.64584,13.089141,1.301919071E9,776110,776759
776662,55.645763,13.089034,1.301919071E9,776110,776759
776662,55.645668,13.089005,1.301919071E9,776110,776759
776662,55.645565,13.089017,1.301919071E9,776110,776759
776662,55.645462,13.089025,1.301919071E9,776110,776759
776662,55.64537,13.089048,1.301919071E9,776110,776759
776662,55.64527,13.08907,1.301919071E9,776110,776759
776662,55.645176,13.089043,1.301919071E9,776110,776759
776662,55.6451,13.088963,1.301919071E9,776110,776759
776662,55.64503,13.088836,1.301919071E9,776110,776759
776662,55.644966,13.08872,1.301919071E9,776110,776759
776662,55.644905,13.088592,1.301919071E9,776110,776759
776662,55.644825,13.088478,1.301919071E9,776110,776759
776662,55.644753,13.088368,1.301919071E9,776110,776759
776662,55.644684,13.088246,1.301919071E9,776110,776759
776662,55.64463,13.088118,1.301919071E9,776110,776759
776662,55.644554,13.088,1.301919071E9,776110,776759
776662,55.64448,13.087875,1.301919071E9,776110,776759
776662,55.644417,13.087754,1.301919071E9,776110,776759
776662,55.64435,13.087625,1.301919071E9,776110,776759
776662,55.64428,13.087515,1.301919071E9,776110,776759
776662,55.64418,13.087502,1.301919071E9,776110,776759
776662,55.644093,13.087512,1.301919071E9,776110,776759
776662,55.643993,13.087453,1.301919071E9,776110,776759
776662,55.64392,13.08734,1.301919071E9,776110,776759
776662,55.643845,13.087209,1.301919071E9,776110,776759
776662,55.643787,13.087089,1.301919071E9,776110,776759
776662,55.64372,13.086967,1.301919071E9,776110,776759
776662,55.643642,13.086853,1.301919071E9,776110,776759
776662,55.64357,13.086735,1.301919071E9,776110,776759
776662,55.643494,13.086613,1.301919071E9,776110,776759
776662,55.64342,13.086515,1.301919071E9,776110,776759
776662,55.643337,13.086448,1.301919071E9,776110,776759
776662,55.643234,13.086434,1.301919071E9,776110,776759
776662,55.64314,13.086429,1.301919071E9,776110,776759
776662,55.64304,13.086404,1.301919071E9,776110,776759
776662,55.64294,13.086357,1.301919071E9,776110,776759
776662,55.642845,13.086305,1.301919071E9,776110,776759
776662,55.64275,13.086355,1.301919071E9,776110,776759
776662,55.642654,13.086396,1.301919071E9,776110,776759
776662,55.64256,13.086428,1.301919071E9,776110,776759
776662,55.642506,13.086277,1.301919071E9,776110,776759
776662,55.64249,13.086115,1.301919071E9,776110,776759
776662,55.642563,13.085999,1.301919071E9,776110,776759
776662,55.642654,13.08592,1.301919071E9,776110,776759
776662,55.64273,13.085826,1.301919071E9,776110,776759
776662,55.642803,13.085732,1.301919071E9,776110,776759
776662,55.642895,13.085697,1.301919071E9,776110,776759
776662,55.64299,13.085613,1.301919071E9,776110,776759
776662,55.643063,13.085488,1.301919071E9,776110,776759
776662,55.643143,13.085386,1.301919071E9,776110,776759
776662,55.64323,13.085299,1.301919071E9,776110,776759
776662,55.643322,13.085218,1.301919071E9,776110,776759
776662,55.643402,13.085132,1.301919071E9,776110,776759
776662,55.643486,13.085046,1.301919071E9,776110,776759
776662,55.643574,13.085002,1.301919071E9,776110,776759
776662,55.64367,13.085019,1.301919071E9,776110,776759
776662,55.64373,13.084871,1.301919071E9,776110,776759
776662,55.643803,13.084746,1.301919071E9,776110,776759
776662,55.643883,13.084637,1.301919071E9,776110,776759
776662,55.643967,13.084545,1.301919071E9,776110,776759
776662,55.644047,13.084451,1.301919071E9,776110,776759
776662,55.64413,13.084374,1.301919071E9,776110,776759
776662,55.644207,13.08429,1.301919071E9,776110,776759
776662,55.644287,13.084194,1.301919071E9,776110,776759
776662,55.644375,13.08411,1.301919071E9,776110,776759
776662,55.64446,13.084033,1.301919071E9,776110,776759
776662,55.644543,13.083927,1.301919071E9,776110,776759
776662,55.64463,13.083845,1.301919071E9,776110,776759
776662,55.644707,13.083746,1.301919071E9,776110,776759
776662,55.64478,13.083629,1.301919071E9,776110,776759
776662,55.64487,13.08354,1.301919071E9,776110,776759
776662,55.644966,13.083484,1.301919071E9,776110,776759
776662,55.645054,13.083406,1.301919071E9,776110,776759
776662,55.645134,13.083325,1.301919071E9,776110,776759
776662,55.645206,13.083215,1.301919071E9,776110,776759
776662,55.645287,13.083126,1.301919071E9,776110,776759
776662,55.645374,13.083046,1.301919071E9,776110,776759
776662,55.645447,13.082936,1.301919071E9,776110,776759
776662,55.645496,13.0828,1.301919071E9,776110,776759
776662,55.645576,13.082686,1.301919071E9,776110,776759
776662,55.64566,13.082612,1.301919071E9,776110,776759
776662,55.645752,13.082597,1.301919071E9,776110,776759
776662,55.64584,13.082492,1.301919071E9,776110,776759
776662,55.645927,13.082376,1.301919071E9,776110,776759
776662,55.64601,13.082305,1.301919071E9,776110,776759
776662,55.64609,13.082218,1.301919071E9,776110,776759
776662,55.646175,13.082133,1.301919071E9,776110,776759
776662,55.646255,13.08202,1.301919071E9,776110,776759
776662,55.64632,13.081899,1.301919071E9,776110,776759
776662,55.646404,13.081834,1.301919071E9,776110,776759
776662,55.6465,13.081779,1.301919071E9,776110,776759
776662,55.646587,13.081712,1.301919071E9,776110,776759
776662,55.646675,13.081644,1.301919071E9,776110,776759
776662,55.64676,13.081574,1.301919071E9,776110,776759
776662,55.646843,13.081505,1.301919071E9,776110,776759
776662,55.64693,13.081429,1.301919071E9,776110,776759
776662,55.64701,13.081342,1.301919071E9,776110,776759
776662,55.64709,13.081246,1.301919071E9,776110,776759
776662,55.64718,13.081145,1.301919071E9,776110,776759
776662,55.647266,13.081064,1.301919071E9,776110,776759
776662,55.64736,13.080986,1.301919071E9,776110,776759
776662,55.64745,13.081034,1.301919071E9,776110,776759
776662,55.647533,13.081085,1.301919071E9,776110,776759
776662,55.647594,13.081219,1.301919071E9,776110,776759
776662,55.647602,13.081399,1.301919071E9,776110,776759
776662,55.64754,13.081526,1.301919071E9,776110,776759
776662,55.647575,13.081365,1.301919071E9,776110,776759
776662,55.64766,13.081304,1.301919071E9,776110,776759
776662,55.647743,13.081241,1.301919071E9,776110,776759
776662,55.647835,13.081179,1.301919071E9,776110,776759
776662,55.647923,13.081131,1.301919071E9,776110,776759
776662,55.648014,13.081068,1.301919071E9,776110,776759
776662,55.6481,13.081005,1.301919071E9,776110,776759
776662,55.64818,13.080904,1.301919071E9,776110,776759
776662,55.648277,13.080892,1.301919071E9,776110,776759
776662,55.64837,13.080816,1.301919071E9,776110,776759
776662,55.648464,13.080756,1.301919071E9,776110,776759
776662,55.64856,13.080697,1.301919071E9,776110,776759
776662,55.64866,13.080648,1.301919071E9,776110,776759
776662,55.648746,13.080568,1.301919071E9,776110,776759
776662,55.648834,13.080479,1.301919071E9,776110,776759
776662,55.64891,13.080386,1.301919071E9,776110,776759
776662,55.648975,13.080281,1.301919071E9,776110,776759
776662,55.649033,13.080148,1.301919071E9,776110,776759
776662,55.649086,13.079999,1.301919071E9,776110,776759
776662,55.64912,13.079841,1.301919071E9,776110,776759
776662,55.649147,13.079671,1.301919071E9,776110,776759
776662,55.64916,13.079512,1.301919071E9,776110,776759
776662,55.649162,13.079344,1.301919071E9,776110,776759
776662,55.649147,13.07916,1.301919071E9,776110,776759
776662,55.649128,13.079002,1.301919071E9,776110,776759
776662,55.649097,13.078841,1.301919071E9,776110,7767
