,5.4672003,1.301919071E9,776110,776759
776662,51.38106,5.4673777,1.301919071E9,776110,776759
776662,51.381077,5.4675207,1.301919071E9,776110,776759
776662,51.38117,5.46759,1.301919071E9,776110,776759
776662,51.381283,5.467733,1.301919071E9,776110,776759
776662,51.381367,5.467822,1.301919071E9,776110,776759
776662,51.38145,5.46791,1.301919071E9,776110,776759
776662,51.381546,5.4679613,1.301919071E9,776110,776759
776662,51.381638,5.468027,1.301919071E9,776110,776759
776662,51.381763,5.468063,1.301919071E9,776110,776759
776662,51.381863,5.4680862,1.301919071E9,776110,776759
776662,51.38195,5.4681807,1.301919071E9,776110,776759
776662,51.38206,5.468213,1.301919071E9,776110,776759
776662,51.3822,5.4681563,1.301919071E9,776110,776759
776662,51.382305,5.4681683,1.301919071E9,776110,776759
776662,51.382412,5.468229,1.301919071E9,776110,776759
776662,51.382545,5.4683385,1.301919071E9,776110,776759
776662,51.38263,5.4683924,1.301919071E9,776110,776759
776662,51.382736,5.468397,1.301919071E9,776110,776759
776662,51.382824,5.4683876,1.301919071E9,776110,776759
776662,51.382915,5.4684224,1.301919071E9,776110,776759
776662,51.38303,5.4684057,1.301919071E9,776110,776759
776662,51.383133,5.468402,1.301919071E9,776110,776759
776662,51.38322,5.468295,1.301919071E9,776110,776759
776662,51.383297,5.4681892,1.301919071E9,776110,776759
776662,51.38334,5.4680696,1.301919071E9,776110,776759
776662,51.38339,5.467909,1.301919071E9,776110,776759
776662,51.383434,5.4677625,1.301919071E9,776110,776759
776662,51.38348,5.4675746,1.301919071E9,776110,776759
776662,51.383514,5.467447,1.301919071E9,776110,776759
776662,51.38358,5.4673233,1.301919071E9,776110,776759
776662,51.383656,5.467245,1.301919071E9,776110,776759
776662,51.383724,5.467147,1.301919071E9,776110,776759
776662,51.38378,5.4670525,1.301919071E9,776110,776759
776662,51.38387,5.466977,1.301919071E9,776110,776759
776662,51.3839,5.466854,1.301919071E9,776110,776759
776662,51.383972,5.4667544,1.301919071E9,776110,776759
776662,51.384083,5.4666495,1.301919071E9,776110,776759
776662,51.38417,5.466616,1.301919071E9,776110,776759
776662,51.384228,5.4664907,1.301919071E9,776110,776759
776662,51.384335,5.466297,1.301919071E9,776110,776759
776662,51.38442,5.4662805,1.301919071E9,776110,776759
776662,51.384502,5.4661636,1.301919071E9,776110,776759
776662,51.384605,5.4661727,1.301919071E9,776110,776759
776662,51.384674,5.466241,1.301919071E9,776110,776759
776662,51.384743,5.466335,1.301919071E9,776110,776759
776662,51.384853,5.4664416,1.301919071E9,776110,776759
776662,51.384937,5.466646,1.301919071E9,776110,776759
776662,51.385033,5.466713,1.301919071E9,776110,776759
776662,51.385113,5.4668145,1.301919071E9,776110,776759
776662,51.385193,5.4669046,1.301919071E9,776110,776759
776662,51.385265,5.467039,1.301919071E9,776110,776759
776662,51.38535,5.4670477,1.301919071E9,776110,776759
776662,51.385437,5.4671764,1.301919071E9,776110,776759
776662,51.385513,5.4673176,1.301919071E9,776110,776759
776662,51.38563,5.467515,1.301919071E9,776110,776759
776662,51.38571,5.4676704,1.301919071E9,776110,776759
776662,51.385834,5.4677153,1.301919071E9,776110,776759
776662,51.38591,5.4678335,1.301919071E9,776110,776759
776662,51.385967,5.4679375,1.301919071E9,776110,776759
776662,51.38592,5.4681044,1.301919071E9,776110,776759
776662,51.385876,5.4682217,1.301919071E9,776110,776759
776662,51.385826,5.4683504,1.301919071E9,776110,776759
776662,51.38576,5.468474,1.301919071E9,776110,776759
776662,51.385696,5.468617,1.301919071E9,776110,776759
776662,51.385635,5.468714,1.301919071E9,776110,776759
776662,51.38555,5.4688683,1.301919071E9,776110,776759
776662,51.3855,5.4689813,1.301919071E9,776110,776759
776662,51.385445,5.469088,1.301919071E9,776110,776759
776662,51.385384,5.4691877,1.301919071E9,776110,776759
776662,51.385323,5.469276,1.301919071E9,776110,776759
776662,51.385258,5.4694295,1.301919071E9,776110,776759
776662,51.38518,5.4695616,1.301919071E9,776110,776759
776662,51.385113,5.4697733,1.301919071E9,776110,776759
776662,51.38506,5.4698772,1.301919071E9,776110,776759
776662,51.384987,5.469949,1.301919071E9,776110,776759
776662,51.38492,5.4700794,1.301919071E9,776110,776759
776662,51.38486,5.470202,1.301919071E9,776110,776759
776662,51.384792,5.470333,1.301919071E9,776110,776759
776662,51.384727,5.47044,1.301919071E9,776110,776759
776662,51.384674,5.4705586,1.301919071E9,776110,776759
776662,51.384586,5.4706793,1.301919071E9,776110,776759
776662,51.38448,5.4708447,1.301919071E9,776110,776759
776662,51.384285,5.471217,1.301919071E9,776110,776759
776662,51.384216,5.4713006,1.301919071E9,776110,776759
776662,51.384205,5.4714317,1.301919071E9,776110,776759
776662,51.384205,5.4716215,1.301919071E9,776110,776759
776662,51.384205,5.4717727,1.301919071E9,776110,776759
776662,51.384182,5.471944,1.301919071E9,776110,776759
776662,51.384148,5.4720683,1.301919071E9,776110,776759
776662,51.384098,5.472181,1.301919071E9,776110,776759
776662,51.38405,5.472291,1.301919071E9,776110,776759
776662,51.38407,5.472428,1.301919071E9,776110,776759
776662,51.384037,5.47257,1.301919071E9,776110,776759
776662,51.38399,5.472714,1.301919071E9,776110,776759
776662,51.383987,5.472867,1.301919071E9,776110,776759
776662,51.384003,5.4730363,1.301919071E9,776110,776759
776662,51.38397,5.4732013,1.301919071E9,776110,776759
776662,51.383945,5.473339,1.301919071E9,776110,776759
776662,51.383945,5.473486,1.301919071E9,776110,776759
776662,51.38393,5.4736447,1.301919071E9,776110,776759
776662,51.38394,5.473777,1.301919071E9,776110,776759
776662,51.384037,5.473955,1.301919071E9,776110,776759
776662,51.384155,5.474079,1.301919071E9,776110,776759
776662,51.3843,5.4740553,1.301919071E9,776110,776759
776662,51.384388,5.474046,1.301919071E9,776110,776759
776662,51.384502,5.4740987,1.301919071E9,776110,776759
776662,51.38458,5.474225,1.301919071E9,776110,776759
776662,51.38467,5.474269,1.301919071E9,776110,776759
776662,51.38477,5.474312,1.301919071E9,776110,776759
776662,51.38492,5.47438,1.301919071E9,776110,776759
776662,51.385025,5.4744596,1.301919071E9,776110,776759
776662,51.385147,5.474646,1.301919071E9,776110,776759
776662,51.385227,5.474765,1.301919071E9,776110,776759
776662,51.38527,5.4750004,1.301919071E9,776110,776759
776662,51.385258,5.475169,1.301919071E9,776110,776759
776662,51.385273,5.4753113,1.301919071E9,776110,776759
776662,51.38532,5.475491,1.301919071E9,776110,776759
776662,51.385387,5.4755807,1.301919071E9,776110,776759
776662,51.385445,5.475717,1.301919071E9,776110,776759
776662,51.385506,5.475811,1.301919071E9,776110,776759
776662,51.38557,5.475888,1.301919071E9,776110,776759
776662,51.38567,5.4757752,1.301919071E9,776110,776759
776662,51.385754,5.4757624,1.301919071E9,776110,776759
776662,51.385906,5.4757257,1.301919071E9,776110,776759
776662,51.386,5.4756994,1.301919071E9,776110,776759
776662,51.38609,5.475631,1.301919071E9,776110,776759
776662,51.386204,5.475643,1.301919071E9,776110,776759
776662,51.386295,5.4756966,1.301919071E9,776110,776759
776662,51.386383,5.475733,1.301919071E9,776110,776759
776662,51.38648,5.4757705,1.301919071E9,776110,776759
776662,51.386616,5.4757996,1.301919071E9,776110,776759
776662,51.386772,5.475861,1.301919071E9,776110,776759
776662,51.3869,5.4758883,1.301919071E9,776110,776759
776662,51.387047,5.4758897,1.301919071E9,776110,776759
776662,51.387173,5.4758935,1.301919071E9,776110,776759
776662,51.387207,5.476028,1.301919071E9,776110,776759
776662,51.387302,5.4760265,1.301919071E9,776110,776759
776662,51.38742,5.4760723,1.301919071E9,776110,776759
776662,51.38754,5.4761662,1.301919071E9,776110,776759
776662,51.387634,5.476248,1.301919071E9,776110,776759
776662,51.387745,5.47636,1.301919071E9,776110,776759
776662,51.38784,5.476348,1.301919071E9,776110,776759
776662,51.387936,5.4764166,1.301919071E9,776110,776759
776662,51.38802,5.4764776,1.301919071E9,776110,776759
776662,51.388306,5.4762626,1.301919071E9,776110,776759
776662,51.38819,5.476331,1.301919071E9,776110,776759
776662,51.388268,5.476453,1.301919071E9,776110,776759
776662,51.388
