,-118.47477,1.301919071E9,776110,776759
776662,33.997498,-118.47486,1.301919071E9,776110,776759
776662,33.997433,-118.47495,1.301919071E9,776110,776759
776662,33.99737,-118.47505,1.301919071E9,776110,776759
776662,33.99731,-118.47513,1.301919071E9,776110,776759
776662,33.997272,-118.475235,1.301919071E9,776110,776759
776662,33.997253,-118.475334,1.301919071E9,776110,776759
776662,33.997272,-118.47545,1.301919071E9,776110,776759
776662,33.997284,-118.47555,1.301919071E9,776110,776759
776662,33.997276,-118.47567,1.301919071E9,776110,776759
776662,33.997185,-118.47575,1.301919071E9,776110,776759
776662,33.997066,-118.47577,1.301919071E9,776110,776759
776662,33.99703,-118.47589,1.301919071E9,776110,776759
776662,33.99696,-118.47598,1.301919071E9,776110,776759
776662,33.996914,-118.47607,1.301919071E9,776110,776759
776662,33.99685,-118.47614,1.301919071E9,776110,776759
776662,33.996796,-118.47623,1.301919071E9,776110,776759
776662,33.996765,-118.47635,1.301919071E9,776110,776759
776662,33.99675,-118.47646,1.301919071E9,776110,776759
776662,33.99672,-118.47657,1.301919071E9,776110,776759
776662,33.996708,-118.47667,1.301919071E9,776110,776759
776662,33.99667,-118.47676,1.301919071E9,776110,776759
776662,33.996548,-118.47679,1.301919071E9,776110,776759
776662,33.996464,-118.47683,1.301919071E9,776110,776759
776662,33.996407,-118.47694,1.301919071E9,776110,776759
776662,33.996353,-118.47703,1.301919071E9,776110,776759
776662,33.99632,-118.47712,1.301919071E9,776110,776759
776662,33.99628,-118.47721,1.301919071E9,776110,776759
776662,33.996273,-118.47733,1.301919071E9,776110,776759
776662,33.996212,-118.477425,1.301919071E9,776110,776759
776662,33.99617,-118.47751,1.301919071E9,776110,776759
776662,33.996098,-118.47757,1.301919071E9,776110,776759
776662,33.996044,-118.47765,1.301919071E9,776110,776759
776662,33.996014,-118.477745,1.301919071E9,776110,776759
776662,33.99597,-118.477844,1.301919071E9,776110,776759
776662,33.995937,-118.47795,1.301919071E9,776110,776759
