,-90.48115,1.301919071E9,776110,776759
776662,38.709393,-90.4812,1.301919071E9,776110,776759
776662,38.709297,-90.481255,1.301919071E9,776110,776759
776662,38.709206,-90.48132,1.301919071E9,776110,776759
776662,38.70912,-90.48136,1.301919071E9,776110,776759
776662,38.70902,-90.48144,1.301919071E9,776110,776759
776662,38.708916,-90.48151,1.301919071E9,776110,776759
776662,38.70882,-90.48157,1.301919071E9,776110,776759
776662,38.708733,-90.48162,1.301919071E9,776110,776759
776662,38.70865,-90.48167,1.301919071E9,776110,776759
776662,38.70857,-90.48172,1.301919071E9,776110,776759
776662,38.708477,-90.481766,1.301919071E9,776110,776759
776662,38.70839,-90.4818,1.301919071E9,776110,776759
776662,38.708282,-90.48186,1.301919071E9,776110,776759
776662,38.708183,-90.481926,1.301919071E9,776110,776759
776662,38.708096,-90.48197,1.301919071E9,776110,776759
776662,38.708008,-90.48205,1.301919071E9,776110,776759
776662,38.707935,-90.48212,1.301919071E9,776110,776759
776662,38.707836,-90.482155,1.301919071E9,776110,776759
776662,38.707745,-90.482185,1.301919071E9,776110,776759
776662,38.707657,-90.482254,1.301919071E9,776110,776759
776662,38.707565,-90.48231,1.301919071E9,776110,776759
776662,38.707462,-90.48235,1.301919071E9,776110,776759
776662,38.707375,-90.48241,1.301919071E9,776110,776759
776662,38.707287,-90.48247,1.301919071E9,776110,776759
776662,38.70719,-90.48251,1.301919071E9,776110,776759
776662,38.70708,-90.482574,1.301919071E9,776110,776759
776662,38.706993,-90.48263,1.301919071E9,776110,776759
776662,38.706898,-90.4827,1.301919071E9,776110,776759
776662,38.70681,-90.48274,1.301919071E9,776110,776759
776662,38.70671,-90.48277,1.301919071E9,776110,776759
776662,38.706623,-90.48283,1.301919071E9,776110,776759
776662,38.706543,-90.48288,1.301919071E9,776110,776759
776662,38.70646,-90.48295,1.301919071E9,776110,776759
776662,38.706383,-90.483025,1.301919071E9,776110,776759
776662,38.706303,-90.483116,1.301919071E9,776110,776759
776662,38.70622,-90.483185,1.301919071E9,776110,776759
776662,38.706123,-90.48325,1.301919071E9,776110,776759
776662,38.706074,-90.483345,1.301919071E9,776110,776759
776662,38.706024,-90.483475,1.301919071E9,776110,776759
776662,38.705997,-90.483604,1.301919071E9,776110,776759
776662,38.70598,-90.48373,1.301919071E9,776110,776759
776662,38.70596,-90.48384,1.301919071E9,776110,776759
776662,38.705956,-90.48397,1.301919071E9,776110,776759
776662,38.705948,-90.4841,1.301919071E9,776110,776759
776662,38.705948,-90.48423,1.301919071E9,776110,776759
776662,38.705948,-90.48435,1.301919071E9,776110,776759
776662,38.705963,-90.48447,1.301919071E9,776110,776759
776662,38.70595,-90.48459,1.301919071E9,776110,776759
776662,38.70595,-90.48471,1.301919071E9,776110,776759
776662,38.705948,-90.48484,1.301919071E9,776110,776759
776662,38.70595,-90.48497,1.301919071E9,776110,776759
776662,38.705944,-90.48509,1.301919071E9,776110,776759
776662,38.705933,-90.485214,1.301919071E9,776110,776759
776662,38.705936,-90.485344,1.301919071E9,776110,776759
776662,38.70592,-90.48547,1.301919071E9,776110,776759
776662,38.705887,-90.4856,1.301919071E9,776110,776759
776662,38.705883,-90.48572,1.301919071E9,776110,776759
776662,38.70588,-90.48587,1.301919071E9,776110,776759
776662,38.70586,-90.486,1.301919071E9,776110,776759
776662,38.705826,-90.486115,1.301919071E9,776110,776759
776662,38.70582,-90.486244,1.301919071E9,776110,776759
776662,38.70582,-90.48637,1.301919071E9,776110,776759
776662,38.705807,-90.48651,1.301919071E9,776110,776759
776662,38.70583,-90.486626,1.301919071E9,776110,776759
776662,38.705853,-90.48674,1.301919071E9,776110,776759
776662,38.70585,-90.48687,1.301919071E9,776110,776759
776662,38.70582,-90.48699,1.301919071E9,776110,776759
776662,38.70582,-90.48712,1.301919071E9,776110,776759
776662,38.705807,-90.48725,1.301919071E9,776110,776759
776662,38.705803,-90.48739,1.301919071E9,776110,776759
776662,38.70583,-90.48753,1.301919071E9,776110,776759
776662,38.70586,-90.48765,1.301919071E9,776110,776759
776662,38.70587,-90.48778,1.301919071E9,776110,776759
776662,38.70588,-90.48789,1.301919071E9,776110,776759
776662,38.70586,-90.488014,1.301919071E9,776110,776759
776662,38.705833,-90.48814,1.301919071E9,776110,776759
776662,38.705807,-90.488266,1.301919071E9,776110,776759
776662,38.705814,-90.48838,1.301919071E9,776110,776759
776662,38.705837,-90.488495,1.301919071E9,776110,776759
776662,38.705822,-90.48863,1.301919071E9,776110,776759
776662,38.705814,-90.48878,1.301919071E9,776110,776759
776662,38.70584,-90.488914,1.301919071E9,776110,776759
776662,38.705887,-90.48905,1.301919071E9,776110,776759
776662,38.705936,-90.48919,1.301919071E9,776110,776759
776662,38.705975,-90.48931,1.301919071E9,776110,776759
776662,38.70603,-90.48943,1.301919071E9,776110,776759
776662,38.70606,-90.489555,1.301919071E9,776110,776759
776662,38.70606,-90.489685,1.301919071E9,776110,776759
776662,38.706017,-90.48981,1.301919071E9,776110,776759
776662,38.705944,-90.48991,1.301919071E9,776110,776759
776662,38.705856,-90.48994,1.301919071E9,776110,776759
776662,38.70577,-90.48998,1.301919071E9,776110,776759
776662,38.70566,-90.490036,1.301919071E9,776110,776759
776662,38.705574,-90.490074,1.301919071E9,776110,776759
776662,38.705486,-90.49013,1.301919071E9,776110,776759
776662,38.70539,-90.49019,1.301919071E9,776110,776759
776662,38.705315,-90.49026,1.301919071E9,776110,776759
776662,38.705246,-90.49033,1.301919071E9,776110,776759
776662,38.70517,-90.49043,1.301919071E9,776110,776759
776662,38.7051,-90.49053,1.301919071E9,776110,776759
776662,38.70506,-90.49065,1.301919071E9,776110,776759
776662,38.70506,-90.49077,1.301919071E9,776110,776759
776662,38.705067,-90.49089,1.301919071E9,776110,776759
776662,38.70508,-90.49101,1.301919071E9,776110,776759
