0658,-121.975075,1.301919071E9,776110,776759
776662,37.40652,-121.974976,1.301919071E9,776110,776759
776662,37.40645,-121.97489,1.301919071E9,776110,776759
776662,37.406376,-121.974815,1.301919071E9,776110,776759
776662,37.406296,-121.97474,1.301919071E9,776110,776759
776662,37.406204,-121.97468,1.301919071E9,776110,776759
776662,37.406116,-121.97461,1.301919071E9,776110,776759
776662,37.40603,-121.97452,1.301919071E9,776110,776759
776662,37.405937,-121.974434,1.301919071E9,776110,776759
776662,37.40585,-121.974365,1.301919071E9,776110,776759
776662,37.40577,-121.9743,1.301919071E9,776110,776759
776662,37.40568,-121.974236,1.301919071E9,776110,776759
776662,37.405598,-121.97416,1.301919071E9,776110,776759
776662,37.405514,-121.97408,1.301919071E9,776110,776759
776662,37.405437,-121.97402,1.301919071E9,776110,776759
776662,37.40537,-121.973946,1.301919071E9,776110,776759
776662,37.4053,-121.97387,1.301919071E9,776110,776759
776662,37.40522,-121.9738,1.301919071E9,776110,776759
776662,37.405125,-121.97373,1.301919071E9,776110,776759
776662,37.405033,-121.973656,1.301919071E9,776110,776759
776662,37.404945,-121.97358,1.301919071E9,776110,776759
776662,37.404865,-121.9735,1.301919071E9,776110,776759
776662,37.404778,-121.97345,1.301919071E9,776110,776759
776662,37.404694,-121.9734,1.301919071E9,776110,776759
776662,37.404602,-121.97334,1.301919071E9,776110,776759
776662,37.40451,-121.97327,1.301919071E9,776110,776759
776662,37.40442,-121.97318,1.301919071E9,776110,776759
776662,37.40433,-121.9731,1.301919071E9,776110,776759
776662,37.404236,-121.97303,1.301919071E9,776110,776759
776662,37.40415,-121.97297,1.301919071E9,776110,776759
776662,37.40404,-121.97293,1.301919071E9,776110,776759
776662,37.40397,-121.97283,1.301919071E9,776110,776759
776662,37.40387,-121.972786,1.301919071E9,776110,776759
776662,37.403767,-121.97271,1.301919071E9,776110,776759
776662,37.403687,-121.972626,1.301919071E9,776110,776759
776662,37.4036,-121.97254,1.301919071E9,776110,776759
776662,37.40351,-121.972466,1.301919071E9,776110,776759
776662,37.403435,-121.9724,1.301919071E9,776110,776759
776662,37.403355,-121.97232,1.301919071E9,776110,776759
776662,37.403263,-121.972244,1.301919071E9,776110,776759
776662,37.40318,-121.97217,1.301919071E9,776110,776759
776662,37.403088,-121.97209,1.301919071E9,776110,776759
776662,37.403,-121.97202,1.301919071E9,776110,776759
776662,37.402912,-121.97195,1.301919071E9,776110,776759
776662,37.402824,-121.97188,1.301919071E9,776110,776759
776662,37.402752,-121.97182,1.301919071E9,776110,776759
776662,37.40266,-121.971756,1.301919071E9,776110,776759
776662,37.40257,-121.97167,1.301919071E9,776110,776759
776662,37.402473,-121.971596,1.301919071E9,776110,776759
776662,37.402386,-121.97151,1.301919071E9,776110,776759
776662,37.4023,-121.97144,1.301919071E9,776110,776759
776662,37.40222,-121.97137,1.301919071E9,776110,776759
776662,37.402138,-121.97129,1.301919071E9,776110,776759
776662,37.40205,-121.97122,1.301919071E9,776110,776759
776662,37.401966,-121.97115,1.301919071E9,776110,776759
776662,37.40188,-121.971085,1.301919071E9,776110,776759
776662,37.40179,-121.971016,1.301919071E9,776110,776759
