.20938,6.780238,1.301919071E9,776110,776759
776662,46.209293,6.780355,1.301919071E9,776110,776759
776662,46.209206,6.78047,1.301919071E9,776110,776759
776662,46.209133,6.78056,1.301919071E9,776110,776759
776662,46.209038,6.780586,1.301919071E9,776110,776759
776662,46.20894,6.78063,1.301919071E9,776110,776759
776662,46.208836,6.780703,1.301919071E9,776110,776759
776662,46.20874,6.78079,1.301919071E9,776110,776759
776662,46.20864,6.780872,1.301919071E9,776110,776759
776662,46.208523,6.780949,1.301919071E9,776110,776759
776662,46.20841,6.78098,1.301919071E9,776110,776759
776662,46.20828,6.780967,1.301919071E9,776110,776759
776662,46.208168,6.780947,1.301919071E9,776110,776759
776662,46.208042,6.780929,1.301919071E9,776110,776759
776662,46.20798,6.780764,1.301919071E9,776110,776759
776662,46.207935,6.780615,1.301919071E9,776110,776759
776662,46.20782,6.780562,1.301919071E9,776110,776759
776662,46.207718,6.780487,1.301919071E9,776110,776759
776662,46.207596,6.780525,1.301919071E9,776110,776759
776662,46.207497,6.780483,1.301919071E9,776110,776759
776662,46.20741,6.780428,1.301919071E9,776110,776759
776662,46.207413,6.780288,1.301919071E9,776110,776759
776662,46.20745,6.78011,1.301919071E9,776110,776759
776662,46.207478,6.779954,1.301919071E9,776110,776759
776662,46.207508,6.779766,1.301919071E9,776110,776759
776662,46.207527,6.779571,1.301919071E9,776110,776759
776662,46.207542,6.779355,1.301919071E9,776110,776759
776662,46.20755,6.779105,1.301919071E9,776110,776759
776662,46.207535,6.778888,1.301919071E9,776110,776759
776662,46.2075,6.778665,1.301919071E9,776110,776759
776662,46.20742,6.778444,1.301919071E9,776110,776759
776662,46.207336,6.778297,1.301919071E9,776110,776759
776662,46.207264,6.77814,1.301919071E9,776110,776759
776662,46.207172,6.778042,1.301919071E9,776110,776759
776662,46.207077,6.777947,1.301919071E9,776110,776759
776662,46.20697,6.777924,1.301919071E9,776110,776759
776662,46.206955,6.778054,1.301919071E9,776110,776759
776662,46.207073,6.77825,1.301919071E9,776110,776759
776662,46.20711,6.778389,1.301919071E9,776110,776759
776662,46.207165,6.778561,1.301919071E9,776110,776759
776662,46.207203,6.778686,1.301919071E9,776110,776759
776662,46.207245,6.778804,1.301919071E9,776110,776759
776662,46.207302,6.778959,1.301919071E9,776110,776759
776662,46.20737,6.779111,1.301919071E9,776110,776759
776662,46.20744,6.77927,1.301919071E9,776110,776759
776662,46.2075,6.779439,1.301919071E9,776110,776759
776662,46.207546,6.779553,1.301919071E9,776110,776759
776662,46.20759,6.779671,1.301919071E9,776110,776759
776662,46.207634,6.77979,1.301919071E9,776110,776759
776662,46.207676,6.779911,1.301919071E9,776110,776759
776662,46.207718,6.78003,1.301919071E9,776110,776759
776662,46.207783,6.780193,1.301919071E9,776110,776759
776662,46.207848,6.78034,1.301919071E9,776110,776759
776662,46.207916,6.780498,1.301919071E9,776110,776759
776662,46.207977,6.780664,1.301919071E9,776110,776759
776662,46.208023,6.780776,1.301919071E9,776110,776759
776662,46.208084,6.780944,1.301919071E9,776110,776759
776662,46.20813,6.781057,1.301919071E9,776110,776759
776662,46.20819,6.781224,1.301919071E9,776110,776759
776662,46.208256,6.781389,1.301919071E9,776110,776759
776662,46.208317,6.781553,1.301919071E9,776110,776759
776662,46.208378,6.781712,1.301919071E9,776110,776759
776662,46.20844,6.781872,1.301919071E9,776110,776759
776662,46.208504,6.782028,1.301919071E9,776110,776759
776662,46.208565,6.782185,1.301919071E9,776110,776759
776662,46.208626,6.78234,1.301919071E9,776110,776759
776662,46.208687,6.782496,1.301919071E9,776110,776759
776662,46.208748,6.78265,1.301919071E9,776110,776759
776662,46.20881,6.782805,1.301919071E9,776110,776759
776662,46.208866,6.782961,1.301919071E9,776110,776759
776662,46.208927,6.783116,1.301919071E9,776110,776759
776662,46.208984,6.783271,1.301919071E9,776110,776759
776662,46.209045,6.783423,1.301919071E9,776110,776759
776662,46.209103,6.783575,1.301919071E9,776110,776759
776662,46.20916,6.783725,1.301919071E9,776110,776759
776662,46.209213,6.783872,1.301919071E9,776110,776759
776662,46.20927,6.784016,1.301919071E9,776110,776759
776662,46.209324,6.784159,1.301919071E9,776110,776759
776662,46.209373,6.784305,1.301919071E9,776110,776759
776662,46.209427,6.784451,1.301919071E9,776110,776759
776662,46.209476,6.784603,1.301919071E9,776110,776759
776662,46.209534,6.784759,1.301919071E9,776110,776759
776662,46.20959,6.784914,1.301919071E9,776110,776759
776662,46.20965,6.785068,1.301919071E9,776110,776759
776662,46.2097,6.785215,1.301919071E9,776110,776759
776662,46.20976,6.785361,1.301919071E9,776110,776759
776662,46.209816,6.785505,1.301919071E9,776110,776759
776662,46.209873,6.785646,1.301919071E9,776110,776759
776662,46.20993,6.785784,1.301919071E9,776110,776759
776662,46.209988,6.785925,1.301919071E9,776110,776759
776662,46.210045,6.786069,1.301919071E9,776110,776759
776662,46.210106,6.786221,1.301919071E9,776110,776759
776662,46.21017,6.786374,1.301919071E9,776110,776759
776662,46.210236,6.786525,1.301919071E9,776110,776759
776662,46.210297,6.786677,1.301919071E9,776110,776759
776662,46.210358,6.786827,1.301919071E9,776110,776759
776662,46.21042,6.786977,1.301919071E9,776110,776759
776662,46.21048,6.787131,1.301919071E9,776110,776759
776662,46.21054,6.787289,1.301919071E9,776110,776759
776662,46.210606,6.78745,1.301919071E9,776110,776759
776662,46.210667,6.787608,1.301919071E9,776110,776759
776662,46.210728,6.787767,1.301919071E9,776110,776759
776662,46.21079,6.787922,1.301919071E9,776110,776759
776662,46.21085,6.788076,1.301919071E9,776110,776759
776662,46.21091,6.788231,1.301919071E9,776110,776759
776662,46.21097,6.788387,1.301919071E9,776110,776759
776662,46.211033,6.788544,1.301919071E9,776110,776759
776662,46.211094,6.788702,1.301919071E9,776110,776759
776662,46.211155,6.788862,1.301919071E9,776110,776759
776662,46.211216,6.789021,1.301919071E9,776110,776759
776662,46.211277,6.789179,1.301919071E9,776110,776759
776662,46.211338,6.789334,1.301919071E9,776110,776759
776662,46.2114,6.789488,1.301919071E9,776110,776759
776662,46.21146,6.78964,1.301919071E9,776110,776759
776662,46.21152,6.789798,1.301919071E9,776110,776759
776662,46.21159,6.789964,1.301919071E9,776110,776759
776662,46.211636,6.79008,1.301919071E9,776110,776759
776662,46.2117,6.790222,1.301919071E9,776110,776759
776662,46.211746,6.790344,1.301919071E9,776110,776759
776662,46.21185,6.790361,1.301919071E9,776110,776759
776662,46.211952,6.79032,1.301919071E9,776110,776759
776662,46.212044,6.790301,1.301919071E9,776110,776759
776662,46.21214,6.790261,1.301919071E9,776110,776759
776662,46.212234,6.790304,1.301919071E9,776110,776759
776662,46.212273,6.790457,1.301919071E9,776110,776759
776662,46.21229,6.790594,1.301919071E9,776110,776759
776662,46.212257,6.790743,1.301919071E9,776110,776759
776662,46.212215,6.7909,1.301919071E9,776110,776759
776662,46.212173,6.791056,1.301919071E9,776110,776759
776662,46.212166,6.791222,1.301919071E9,776110,776759
776662,46.21215,6.791379,1.301919071E9,776110,776759
776662,46.212208,6.791481,1.301919071E9,776110,776759
776662,46.2123,6.791463,1.301919071E9,776110,776759
776662,46.212395,6.791433,1.301919071E9,776110,776759
776662,46.212467,6.791539,1.301919071E9,776110,776759
776662,46.212555,6.791485,1.301919071E9,776110,776759
776662,46.21265,6.791441,1.301919071E9,776110,776759
776662,46.21276,6.791372,1.301919071E9,776110,776759
776662,46.21286,6.791295,1.301919071E9,776110,776759
776662,46.21295,6.791273,1.301919071E9,776110,776759
776662,46.21305,6.791208,1.301919071E9,776110,776759
776662,46.21315,6.791138,1.301919071E9,776110,776759
776662,46.213264,6.791048,1.301919071E9,776110,776759
776662,46.213375,6.79095,1.301919071E9,776110,776759
776662,46.21348,6.790864,1.301919071E9,776110,776759
776662,46.2136,6.790806,1.301919071E9,776110,776759
776662,46.213703,6.790704,1.301919071E9,776110,776759
776662,46.213837,6.790686,1.301919071E9,776110,776759
776662,46.21395,6.790633,1.301919071E9,776110,776759
776662,46.214027,6.790534,1.301919071E9,776110,7
