6,2.300727,1.301919071E9,776110,776759
776662,48.868446,2.300815,1.301919071E9,776110,776759
776662,48.868504,2.300949,1.301919071E9,776110,776759
776662,48.868553,2.301071,1.301919071E9,776110,776759
776662,48.86861,2.301212,1.301919071E9,776110,776759
776662,48.868637,2.301364,1.301919071E9,776110,776759
776662,48.868664,2.301526,1.301919071E9,776110,776759
776662,48.86869,2.301673,1.301919071E9,776110,776759
776662,48.868755,2.301782,1.301919071E9,776110,776759
776662,48.868835,2.301859,1.301919071E9,776110,776759
776662,48.86891,2.301993,1.301919071E9,776110,776759
776662,48.868958,2.302115,1.301919071E9,776110,776759
776662,48.869015,2.302247,1.301919071E9,776110,776759
776662,48.869087,2.302356,1.301919071E9,776110,776759
776662,48.869156,2.302474,1.301919071E9,776110,776759
776662,48.869183,2.302617,1.301919071E9,776110,776759
776662,48.869263,2.302688,1.301919071E9,776110,776759
776662,48.869316,2.302819,1.301919071E9,776110,776759
776662,48.86937,2.302938,1.301919071E9,776110,776759
776662,48.869442,2.303052,1.301919071E9,776110,776759
776662,48.869522,2.303135,1.301919071E9,776110,776759
776662,48.869583,2.303285,1.301919071E9,776110,776759
776662,48.86966,2.303397,1.301919071E9,776110,776759
776662,48.86973,2.303477,1.301919071E9,776110,776759
776662,48.869778,2.303601,1.301919071E9,776110,776759
776662,48.869846,2.303733,1.301919071E9,776110,776759
776662,48.869907,2.303882,1.301919071E9,776110,776759
776662,48.86997,2.304009,1.301919071E9,776110,776759
776662,48.87004,2.304106,1.301919071E9,776110,776759
776662,48.870106,2.304222,1.301919071E9,776110,776759
776662,48.87018,2.304322,1.301919071E9,776110,776759
776662,48.870216,2.304449,1.301919071E9,776110,776759
776662,48.87027,2.304596,1.301919071E9,776110,776759
776662,48.870342,2.304687,1.301919071E9,776110,776759
776662,48.87043,2.304607,1.301919071E9,776110,776759
776662,48.87049,2.304436,1.301919071E9,776110,776759
776662,48.870544,2.304291,1.301919071E9,776110,776759
776662,48.87061,2.304194,1.301919071E9,776110,776759
776662,48.870697,2.304155,1.301919071E9,776110,776759
776662,48.870712,2.304154,1.301919071E9,776110,776759
776662,48.870735,2.30404,1.301919071E9,776110,776759
776662,48.870747,2.304035,1.301919071E9,776110,776759
776662,48.87075,2.304007,1.301919071E9,776110,776759
776662,48.87084,2.304004,1.301919071E9,776110,776759
776662,48.870827,2.303961,1.301919071E9,776110,776759
776662,48.870827,2.304079,1.301919071E9,776110,776759
776662,48.870842,2.304153,1.301919071E9,776110,776759
776662,48.870808,2.304283,1.301919071E9,776110,776759
776662,48.870728,2.304403,1.301919071E9,776110,776759
776662,48.870647,2.304508,1.301919071E9,776110,776759
776662,48.870567,2.304629,1.301919071E9,776110,776759
776662,48.870506,2.304755,1.301919071E9,776110,776759
