,145.0342,1.301919071E9,776110,776759
776662,-37.873272,145.0305,1.301919071E9,776110,776759
776662,-37.873287,145.03062,1.301919071E9,776110,776759
776662,-37.873306,145.03075,1.301919071E9,776110,776759
776662,-37.87332,145.03087,1.301919071E9,776110,776759
776662,-37.873344,145.03102,1.301919071E9,776110,776759
776662,-37.873356,145.03117,1.301919071E9,776110,776759
776662,-37.87337,145.03131,1.301919071E9,776110,776759
776662,-37.873386,145.03143,1.301919071E9,776110,776759
776662,-37.873405,145.03159,1.301919071E9,776110,776759
776662,-37.873432,145.03171,1.301919071E9,776110,776759
776662,-37.873447,145.03181,1.301919071E9,776110,776759
776662,-37.873466,145.03194,1.301919071E9,776110,776759
776662,-37.87348,145.03206,1.301919071E9,776110,776759
776662,-37.873493,145.0322,1.301919071E9,776110,776759
776662,-37.87351,145.03232,1.301919071E9,776110,776759
776662,-37.87352,145.03246,1.301919071E9,776110,776759
776662,-37.87353,145.03258,1.3019
