.79015,-122.4003,1.301919071E9,776110,776759
776662,37.7904,-122.39996,1.301919071E9,776110,776759
776662,37.79047,-122.39987,1.301919071E9,776110,776759
776662,37.79079,-122.39946,1.301919071E9,776110,776759
776662,37.79092,-122.39928,1.301919071E9,776110,776759
776662,37.79102,-122.39915,1.301919071E9,776110,776759
776662,37.79098,-122.3991,1.301919071E9,776110,776759
776662,37.79098,-122.3991,1.301919071E9,776110,776759
776662,37.79057,-122.39859,1.301919071E9,776110,776759
776662,37.79023,-122.39816,1.301919071E9,776110,776759
776662,37.79006,-122.39795,1.301919071E9,776110,776759
776662,37.78977,-122.39757,1.301919071E9,776110,776759
776662,37.78933,-122.39704,1.301919071E9,776110,776759
776662,37.78916,-122.39683,1.301919071E9,776110,776759
776662,37.78914,-122.39681,1.301919071E9,776110,776759
776662,37.78896,-122.39657,1.301919071E9,776110,776759
776662,37.78854,-122.39603,1.301919071E9,776110,776759
776662,37.78811,-122.39549,1.301919071E9,776110,776759
776662,37.78804,-122.39541,1.301919071E9,776110,776759
776662,37.78784,-122.39515,1.301919071E9,776110,776759
776662,37.78783,-122.39513,1.301919071E9,776110,776759
776662,37.78781,-122.39511,1.301919071E9,776110,776759
776662,37.78777,-122.39507,1.301919071E9,776110,776759
776662,37.78777,-122.39506,1.301919071E9,776110,776759
776662,37.78771,-122.39499,1.301919071E9,776110,776759
776662,37.7873,-122.39448,1.301919071E9,776110,776759
776662,37.78685,-122.39392,1.301919071E9,776110,776759
776662,37.78649,-122.39339,1.301919071E9,776110,776759
776662,37.78631,-122.39317,1.301919071E9,776110,776759
776662,37.78631,-122.39317,1.301919071E9,776110,776759
776662,37.7861,-122.39292,1.301919071E9,776110,776759
776662,37.78525,-122.39401,1.301919071E9,776110,776759
776662,37.7852,-122.39408,1.301919071E9,776110,776759
776662,37.78516,-122.39412,1.301919071E9,776110,776759
776662,37.785,-122.39431,1.301919071E9,776110,776759
776662,37.78475,-122.39462,1.301919071E9,776110,776759
776662,37.78458,-122.39483,1.301919071E9,776110,776759
776662,37.78431,-122.39516,1.301919071E9,776110,776759
776662,37.78427,-122.39511,1.301919071E9,776110,776759
776662,37.78427,-122.39511,1.301919071E9,776110,776759
776662,37.78408,-122.39487,1.301919071E9,776110,776759
776662,37.78383,-122.39457,1.301919071E9,776110,776759
776662,37.78383,-122.39456,1.301919071E9,776110,776759
776662,37.78379,-122.39451,1.301919071E9,776110,776759
776662,37.78369,-122.39438,1.301919071E9,776110,776759
776662,37.78368,-122.39438,1.301919071E9,776110,776759
776662,37.78367,-122.39436,1.301919071E9,776110,776759
776662,37.78366,-122.39436,1.301919071E9,776110,776759
776662,37.78364,-122.39432,1.301919071E9,776110,776759
776662,37.78354,-122.3942,1.301919071E9,776110,776759
776662,37.7835,-122.39415,1.301919071E9,776110,776759
776662,37.78308,-122.39362,1.301919071E9,776110,776759
776662,37.78282,-122.3933,1.301919071E9,776110,776759
776662,37.78267,-122.3931,1.301919071E9,776110,776759
776662,37.78246,-122.39284,1.301919071E9,776110,776759
776662,37.78227,-122.39261,1.301919071E9,776110,776759
776662,37.78185,-122.39208,1.301919071E9,776110,776759
776662,37.7807,-122.39064,1.301919071E9,776110,776759
776662,37.78061,-122.39053,1.301919071E9,776110,776759
776662,37.77998,-122.38973,1.301919071E9,776110,776759
776662,37.77998,-122.38973,1.301919071E9,776110,776759
776662,37.77993,-122.38967,1.301919071E9,776110,776759
776662,37.77817,-122.3919,1.301919071E9,776110,776759
776662,37.77823,-122.39198,1.301919071E9,776110,776759
776662,37.77823,-122.39198,1.301919071E9,776110,776759
776662,37.77817,-122.3919,1.301919071E9,776110,776759
776662,37.77811,-122.39183,1.301919071E9,776110,776759
776662,37.77807,-122.39177,1.301919071E9,776110,776759
776662,37.778,-122.39169,1.301919071E9,776110,776759
776662,37.77763,-122.39117,1.301919071E9,776110,776759
776662,37.77756,-122.39107,1.301919071E9,776110,776759
776662,37.77737,-122.39083,1.301919071E9,776110,776759
776662,37.77732,-122.39069,1.301919071E9,776110,776759
776662,37.77723,-122.39058,1.301919071E9,776110,776759
776662,37.777687,-122.38962,1.301919071E9,776110,776759
776662,37.777756,-122.389534,1.301919071E9,776110,776759
776662,37.777245,-122.39065,1.301919071E9,776110,776759
776662,37.77727,-122.39062,1.301919071E9,776110,776759
776662,37.77732,-122.39069,1.301919071E9,776110,776759
776662,37.77737,-122.39083,1.301919071E9,776110,776759
776662,37.77756,-122.39107,1.301919071E9,776110,776759
776662,37.77763,-122.39117,1.301919071E9,776110,776759
776662,37.778,-122.39169,1.301919071E9,776110,776759
776662,37.77807,-122.39177,1.301919071E9,776110,776759
776662,37.77811,-122.39183,1.301919071E9,776110,776759
776662,37.77817,-122.3919,1.301919071E9,776110,776759
776662,37.77885,-122.39275,1.301919071E9,776110,776759
776662,37.7795,-122.39356,1.301919071E9,776110,776759
776662,37.78009,-122.3943,1.301919071E9,776110,776759
776662,37.78035,-122.39463,1.301919071E9,776110,776759
776662,37.7807,-122.39506,1.301919071E9,776110,776759
776662,37.78106,-122.39552,1.301919071E9,776110,776759
776662,37.78132,-122.39584,1.301919071E9,776110,776759
776662,37.78146,-122.39601,1.301919071E9,776110,776759
776662,37.78146,-122.39601,1.301919071E9,776110,776759
776662,37.78175,-122.39638,1.301919071E9,776110,776759
776662,37.78186,-122.39651,1.301919071E9,776110,776759
776662,37.78187,-122.39652,1.301919071E9,776110,776759
776662,37.78188,-122.39653,1.301919071E9,776110,776759
776662,37.78194,-122.39661,1.301919071E9,776110,776759
776662,37.78195,-122.39662,1.301919071E9,776110,776759
776662,37.78206,-122.39676,1.301919071E9,776110,776759
776662,37.78208,-122.39679,1.301919071E9,776110,776759
776662,37.78213,-122.39685,1.301919071E9,776110,776759
776662,37.78255,-122.39739,1.301919071E9,776110,776759
776662,37.78301,-122.39796,1.301919071E9,776110,776759
776662,37.78371,-122.3988,1.301919071E9,776110,776759
776662,37.78379,-122.39891,1.301919071E9,776110,776759
776662,37.78423,-122.39945,1.301919071E9,776110,776759
776662,37.78466,-122.39997,1.301919071E9,776110,776759
776662,37.78493,-122.4003,1.301919071E9,776110,776759
776662,37.78504,-122.40045,1.301919071E9,776110,776759
