,-156.30891,1.301919071E9,776110,776759
776662,20.841928,-156.30891,1.301919071E9,776110,776759
776662,20.8418,-156.30893,1.301919071E9,776110,776759
776662,20.841698,-156.30893,1.301919071E9,776110,776759
776662,20.841574,-156.30894,1.301919071E9,776110,776759
776662,20.841448,-156.30894,1.301919071E9,776110,776759
776662,20.841333,-156.30893,1.301919071E9,776110,776759
776662,20.841236,-156.3089,1.301919071E9,776110,776759
776662,20.841148,-156.30885,1.301919071E9,776110,776759
776662,20.841057,-156.3088,1.301919071E9,776110,776759
776662,20.840973,-156.30876,1.301919071E9,776110,776759
776662,20.840897,-156.3087,1.301919071E9,776110,776759
776662,20.840801,-156.30862,1.301919071E9,776110,776759
776662,20.840714,-156.30855,1.301919071E9,776110,776759
776662,20.840616,-156.30846,1.301919071E9,776110,776759
776662,20.840525,-156.30836,1.301919071E9,776110,776759
776662,20.840433,-156.30829,1.301919071E9,776110,776759
776662,20.840355,-156.30823,1.301919071E9,776110,776759
776662,20.840273,-156.30815,1.301919071E9,776110,776759
776662,20.840199,-156.30809,1.301919071E9,776110,776759
776662,20.840101,-156.30801,1.301919071E9,776110,776759
776662,20.840021,-156.30797,1.301919071E9,776110,776759
776662,20.839935,-156.3079,1.301919071E9,776110,776759
776662,20.839838,-156.30783,1.301919071E9,776110,776759
776662,20.83973,-156.30779,1.301919071E9,776110,776759
776662,20.839615,-156.30782,1.301919071E9,776110,776759
776662,20.839537,-156.30788,1.301919071E9,776110,776759
776662,20.839449,-156.30795,1.301919071E9,776110,776759
776662,20.839348,-156.30806,1.301919071E9,776110,776759
776662,20.839231,-156.30817,1.301919071E9,776110,776759
776662,20.839098,-156.30829,1.301919071E9,776110,776759
776662,20.839027,-156.30835,1.301919071E9,776110,776759
776662,20.83896,-156.30841,1.301919071E9,776110,776759
776662,20.838835,-156.30853,1.301919071E9,776110,776759
776662,20.838724,-156.30864,1.301919071E9,776110,776759
776662,20.838623,-156.30873,1.301919071E9,776110,776759
776662,20.838526,-156.30884,1.301919071E9,776110,776759
776662,20.838425,-156.30893,1.301919071E9,776110,776759
776662,20.83832,-156.30904,1.301919071E9,776110,776759
776662,20.838215,-156.30914,1.301919071E9,776110,776759
776662,20.838114,-156.30923,1.301919071E9,776110,776759
776662,20.838026,-156.30933,1.301919071E9,776110,776759
776662,20.837944,-156.3094,1.301919071E9,776110,776759
776662,20.837864,-156.30948,1.301919071E9,776110,776759
776662,20.837786,-156.30957,1.301919071E9,776110,776759
776662,20.837708,-156.30965,1.301919071E9,776110,776759
776662,20.837635,-156.30972,1.301919071E9,776110,776759
776662,20.837568,-156.30978,1.301919071E9,776110,776759
776662,20.837471,-156.30988,1.301919071E9,776110,776759
776662,20.837374,-156.30998,1.301919071E9,776110,776759
776662,20.837307,-156.31006,1.301919071E9,776110,776759
776662,20.83721,-156.31015,1.301919071E9,776110,776759
776662,20.837116,-156.31024,1.301919071E9,776110,776759
776662,20.837025,-156.31033,1.301919071E9,776110,776759
776662,20.836933,-156.31042,1.301919071E9,776110,776759
776662,20.836838,-156.31053,1.301919071E9,776110,776759
776662,20.83674,-156.31062,1.301919071E9,776110,776759
776662,20.836641,-156.31071,1.301919071E9,776110,776759
776662,20.83657,-156.31079,1.301919071E9,776110,776759
776662,20.836493,-156.31085,1.301919071E9,776110,776759
776662,20.83641,-156.31093,1.301919071E9,776110,776759
776662,20.836329,-156.311,1.301919071E9,776110,776759
776662,20.836246,-156.31108,1.301919071E9,776110,776759
776662,20.836172,-156.31116,1.301919071E9,776110,776759
776662,20.836105,-156.31122,1.301919071E9,776110,776759
776662,20.836012,-156.31131,1.301919071E9,776110,776759
776662,20.835917,-156.3114,1.301919071E9,776110,776759
776662,20.835836,-156.31146,1.301919071E9,776110,776759
776662,20.835745,-156.31151,1.301919071E9,776110,776759
776662,20.83564,-156.31158,1.301919071E9,776110,776759
776662,20.835527,-156.31166,1.301919071E9,776110,776759
776662,20.835394,-156.31174,1.301919071E9,776110,776759
776662,20.835234,-156.31186,1.301919071E9,776110,776759
776662,20.83515,-156.3119,1.301919071E9,776110,776759
776662,20.835066,-156.31198,1.301919071E9,776110,776759
776662,20.834978,-156.31204,1.301919071E9,776110,776759
776662,20.834896,-156.3121,1.301919071E9,776110,776759
776662,20.834814,-156.31216,1.301919071E9,776110,776759
776662,20.834734,-156.31224,1.301919071E9,776110,776759
776662,20.834658,-156.3123,1.301919071E9,776110,776759
776662,20.834581,-156.31236,1.301919071E9,776110,776759
776662,20.834436,-156.31247,1.301919071E9,776110,776759
776662,20.834293,-156.31258,1.301919071E9,776110,776759
776662,20.834223,-156.31264,1.301919071E9,776110,776759
776662,20.834146,-156.3127,1.301919071E9,776110,776759
776662,20.83407,-156.31276,1.301919071E9,776110,776759
776662,20.833996,-156.31282,1.301919071E9,776110,776759
776662,20.83392,-156.31288,1.301919071E9,776110,776759
776662,20.833843,-156.31294,1.301919071E9,776110,776759
776662,20.833696,-156.31305,1.301919071E9,776110,776759
776662,20.833551,-156.31316,1.301919071E9,776110,776759
776662,20.833408,-156.31326,1.301919071E9,776110,776759
776662,20.833265,-156.31337,1.301919071E9,776110,776759
776662,20.833118,-156.31348,1.301919071E9,776110,776759
776662,20.833042,-156.31354,1.301919071E9,776110,776759
776662,20.83297,-156.3136,1.301919071E9,776110,776759
776662,20.832897,-156.31364,1.301919071E9,776110,776759
776662,20.832758,-156.31377,1.301919071E9,776110,776759
776662,20.83263,-156.31386,1.301919071E9,776110,776759
776662,20.832518,-156.31395,1.301919071E9,776110,776759
776662,20.832415,-156.31404,1.301919071E9,776110,776759
776662,20.832327,-156.3141,1.301919071E9,776110,776759
776662,20.832249,-156.31416,1.301919071E9,776110,776759
776662,20.832148,-156.31424,1.301919071E9,776110,776759
776662,20.832048,-156.31432,1.301919071E9,776110,776759
776662,20.831966,-156.31438,1.301919071E9,776110,776759
776662,20.831873,-156.31444,1.301919071E9,776110,776759
776662,20.831774,-156.3145,1.301919071E9,776110,776759
776662,20.831673,-156.31459,1.301919071E9,776110,776759
776662,20.831581,-156.31468,1.301919071E9,776110,776759
776662,20.831509,-156.31479,1.301919071E9,776110,776759
776662,20.831465,-156.31488,1.301919071E9,776110,776759
776662,20.831417,-156.31497,1.301919071E9,776110,776759
776662,20.831371,-156.31506,1.301919071E9,776110,776759
776662,20.83133,-156.31514,1.301919071E9,776110,776759
776662,20.831238,-156.31519,1.301919071E9,776110,776759
776662,20.831133,-156.31522,1.301919071E9,776110,776759
776662,20.831024,-156.31523,1.301919071E9,776110,776759
776662,20.830887,-156.31528,1.301919071E9,776110,776759
776662,20.83079,-156.3153,1.301919071E9,776110,776759
776662,20.83069,-156.31532,1.301919071E9,776110,776759
776662,20.830584,-156.31532,1.301919071E9,776110,776759
776662,20.830462,-156.31532,1.301919071E9,776110,776759
776662,20.830324,-156.31535,1.301919071E9,776110,776759
776662,20.830208,-156.31544,1.301919071E9,776110,776759
776662,20.830147,-156.31557,1.301919071E9,776110,776759
776662,20.830162,-156.31569,1.301919071E9,776110,776759
776662,20.830208,-156.31578,1.301919071E9,776110,776759
776662,20.830275,-156.31586,1.301919071E9,776110,776759
776662,20.830374,-156.31595,1.301919071E9,776110,776759
776662,20.830467,-156.316,1.301919071E9,776110,776759
776662,20.83056,-156.31604,1.301919071E9,776110,776759
776662,20.830658,-156.3161,1.301919071E9,776110,776759
776662,20.830729,-156.31618,1.301919071E9,776110,776759
776662,20.830736,-156.31628,1.301919071E9,776110,776759
776662,20.830664,-156.31638,1.301919071E9,776110,776759
776662,20.830563,-156.31642,1.301919071E9,776110,776759
776662,20.83046,-156.31642,1.301919071E9,776110,776759
776662,20.830359,-156.31642,1.301919071E9,776110,776759
776662,20.830265,-156.3164,1.301919071E9,776110,776759
776662,20.830175,-156.31639,1.301919071E9,776110,776759
776662,20.830074,-156.31638,1.301919071E9,776110,776759
776662,20.82996,-156.31638,1.301919071E9,776110,776759
