36646,-70.63827,1.301919071E9,776110,776759
776662,-33.43665,-70.63804,1.301919071E9,776110,776759
776662,-33.436665,-70.637886,1.301919071E9,776110,776759
776662,-33.436687,-70.63768,1.301919071E9,776110,776759
776662,-33.436695,-70.637375,1.301919071E9,776110,776759
776662,-33.436695,-70.63718,1.301919071E9,776110,776759
776662,-33.436684,-70.6368,1.301919071E9,776110,776759
776662,-33.43668,-70.63657,1.301919071E9,776110,776759
776662,-33.43667,-70.63644,1.301919071E9,776110,776759
776662,-33.436474,-70.63605,1.301919071E9,776110,776759
776662,-33.43641,-70.63551,1.301919071E9,776110,776759
776662,-33.436413,-70.63537,1.301919071E9,776110,776759
776662,-33.436417,-70.635155,1.301919071E9,776110,776759
776662,-33.436428,-70.63469,1.301919071E9,776110,776759
776662,-33.43644,-70.6345,1.301919071E9,776110,776759
776662,-33.436466,-70.63424,1.301919071E9,776110,776759
776662,-33.436485,-70.63405,1.301919071E9,776110,776759
776662,-33.43645,-70.6337,1.301919071E9,776110,776759
776662,-33.436394,-70.63349,1.301919071E9,776110,776759
776662,-33.43634,-70.63335,1.301919071E9,776110,776759
776662,-33.436253,-70.63317,1.301919071E9,776110,776759
776662,-33.436165,-70.633,1.301919071E9,776110,776759
776662,-33.4361,-70.632835,1.301919071E9,776110,776759
776662,-33.43605,-70.632614,1.301919071E9,776110,776759
776662,-33.435833,-70.63212,1.301919071E9,776110,776759
776662,-33.43561,-70.63167,1.301919071E9,776110,776759
776662,-33.435333,-70.63132,1.301919071E9,776110,776759
776662,-33.43522,-70.63117,1.301919071E9,776110,776759
776662,-33.43515,-70.63106,1.301919071E9,776110,776759
776662,-33.43514,-70.63084,1.301919071E9,776110,776759
776662,-33.4351,-70.63064,1.301919071E9,776110,776759
776662,-33.43489,-70.63019,1.301919071E9,776110,776759
776662,-33.434883,-70.63006,1.301919071E9,776110,776759
776662,-33.434963,-70.629845,1.301919071E9,776110,776759
776662,-33.43497,-70.62958,1.301919071E9,776110,776759
776662,-33.434902,-70.62938,1.301919071E9,776110,776759
776662,-33.43487,-70.62926,1.301919071E9,776110,776759
776662,-33.434807,-70.629074,1.301919071E9,776110,776759
776662,-33.4346,-70.62868,1.301919071E9,776110,776759
776662,-33.434498,-70.6285,1.301919071E9,776110,776759
776662,-33.43439,-70.62831,1.301919071E9,776110,776759
776662,-33.434147,-70.62784,1.301919071E9,776110,776759
776662,-33.43388,-70.62741,1.301919071E9,776110,776759
776662,-33.43358,-70.62704,1.301919071E9,776110,776759
776662,-33.433216,-70.62669,1.301919071E9,776110,776759
776662,-33.43292,-70.62634,1.301919071E9,776110,776759
776662,-33.432808,-70.62616,1.301919071E9,776110,776759
776662,-33.43266,-70.62602,1.301919071E9,776110,776759
776662,-33.432373,-70.625786,1.301919071E9,776110,776759
776662,-33.432255,-70.62561,1.301919071E9,776110,776759
776662,-33.43219,-70.625374,1.301919071E9,776110,776759
776662,-33.432224,-70.6252,1.301919071E9,776110,776759
776662,-33.432293,-70.62511,1.301919071E9,776110,776759
776662,-33.43241,-70.624985,1.301919071E9,776110,776759
776662,-33.43276,-70.62464,1.301919071E9,776110,776759
776662,-33.43304,-70.62422,1.301919071E9,776110,776759
776662,-33.43318,-70.62371,1.301919071E9,776110,776759
776662,-33.433277,-70.62328,1.301919071E9,776110,776759
776662,-33.433353,-70.62311,1.301919071E9,776110,776759
776662,-33.433483,-70.622604,1.301919071E9,776110,776759
776662,-33.433468,-70.62209,1.301919071E9,776110,776759
776662,-33.43351,-70.62157,1.301919071E9,776110,776759
776662,-33.433666,-70.621086,1.301919071E9,776110,776759
776662,-33.433784,-70.62093,1.301919071E9,776110,776759
776662,-33.43381,-70.62075,1.301919071E9,776110,776759
776662,-33.43381,-70.62056,1.301919071E9,776110,776759
776662,-33.433804,-70.62041,1.301919071E9,776110,776759
776662,-33.43379,-70.62022,1.301919071E9,776110,776759
776662,-33.433754,-70.6197,1.301919071E9,776110,776759
776662,-33.433727,-70.61914,1.301919071E9,776110,776759
776662,-33.43367,-70.618774,1.301919071E9,776110,776759
776662,-33.433636,-70.61857,1.301919071E9,776110,776759
776662,-33.43359,-70.61834,1.301919071E9,776110,776759
776662,-33.433537,-70.61812,1.301919071E9,776110,776759
776662,-33.43348,-70.61791,1.301919071E9,776110,776759
776662,-33.43342,-70.61771,1.301919071E9,776110,776759
776662,-33.433353,-70.617516,1.301919071E9,776110,776759
776662,-33.43328,-70.61733,1.301919071E9,776110,776759
776662,-33.433193,-70.617134,1.301919071E9,776110,776759
776662,-33.433113,-70.61692,1.301919071E9,776110,776759
776662,-33.433044,-70.61669,1.301919071E9,776110,776759
776662,-33.43297,-70.61647,1.301919071E9,776110,776759
776662,-33.432835,-70.61596,1.301919071E9,776110,776759
776662,-33.43276,-70.61544,1.301919071E9,776110,776759
776662,-33.4326,-70.6147,1.301919071E9,776110,776759
776662,-33.432514,-70.61444,1.301919071E9,776110,776759
776662,-33.43247,-70.61422,1.301919071E9,776110,776759
776662,-33.432426,-70.614,1.301919071E9,776110,776759
776662,-33.432392,-70.61381,1.301919071E9,776110,776759
776662,-33.43234,-70.61358,1.301919071E9,776110,776759
776662,-33.432304,-70.61342,1.301919071E9,776110,776759
776662,-33.432266,-70.6132,1.301919071E9,776110,776759
776662,-33.43222,-70.61302,1.301919071E9,776110,776759
776662,-33.43218,-70.61279,1.301919071E9,776110,776759
776662,-33.432148,-70.61259,1.301919071E9,776110,776759
776662,-33.43214,-70.612434,1.301919071E9,776110,776759
776662,-33.43212,-70.612236,1.301919071E9,776110,776759
776662,-33.432087,-70.61205,1.301919071E9,776110,776759
776662,-33.432022,-70.61177,1.301919071E9,776110,776759
776662,-33.43198,-70.61154,1.301919071E9,776110,776759
776662,-33.43195,-70.61138,1.301919071E9,776110,776759
776662,-33.431908,-70.611206,1.301919071E9,776110,776759
776662,-33.43185,-70.61103,1.301919071E9,776110,776759
776662,-33.431793,-70.61085,1.301919071E9,776110,776759
776662,-33.43174,-70.61068,1.301919071E9,776110,776759
776662,-33.431667,-70.610466,1.301919071E9,776110,776759
776662,-33.431606,-70.61027,1.301919071E9,776110,776759
776662,-33.431488,-70.609764,1.301919071E9,776110,776759
776662,-33.43163,-70.60926,1.301919071E9,776110,776759
776662,-33.43203,-70.60907,1.301919071E9,776110,776759
776662,-33.43244,-70.60891,1.301919071E9,776110,776759
776662,-33.432877,-70.608826,1.301919071E9,776110,776759
776662,-33.433296,-70.60867,1.301919071E9,776110,776759
776662,-33.43374,-70.608536,1.301919071E9,776110,776759
776662,-33.43417,-70.608444,1.301919071E9,776110,776759
776662,-33.434322,-70.60795,1.301919071E9,776110,776759
776662,-33.434296,-70.60781,1.301919071E9,776110,776759
