,-122.4783,1.301919071E9,776110,776759
776662,45.558453,-122.47817,1.301919071E9,776110,776759
776662,45.558495,-122.47797,1.301919071E9,776110,776759
776662,45.558506,-122.47777,1.301919071E9,776110,776759
776662,45.558525,-122.47754,1.301919071E9,776110,776759
776662,45.558537,-122.47735,1.301919071E9,776110,776759
776662,45.558575,-122.47712,1.301919071E9,776110,776759
776662,45.558563,-122.47692,1.301919071E9,776110,776759
776662,45.55854,-122.476715,1.301919071E9,776110,776759
776662,45.558548,-122.47653,1.301919071E9,776110,776759
776662,45.558544,-122.47635,1.301919071E9,776110,776759
776662,45.558537,-122.476166,1.301919071E9,776110,776759
776662,45.55858,-122.47598,1.301919071E9,776110,776759
776662,45.558636,-122.475784,1.301919071E9,776110,776759
776662,45.558743,-122.47568,1.301919071E9,776110,776759
776662,45.558743,-122.47552,1.301919071E9,776110,776759
776662,45.55876,-122.4753,1.301919071E9,776110,776759
776662,45.558758,-122.47508,1.301919071E9,776110,776759
776662,45.558754,-122.47487,1.301919071E9,776110,776759
776662,45.558735,-122.47471,1.301919071E9,776110,776759
776662,45.558716,-122.47452,1.301919071E9,776110,776759
776662,45.55872,-122.474335,1.301919071E9,776110,776759
776662,45.5587,-122.47416,1.301919071E9,776110,776759
776662,45.5587,-122.47396,1.301919071E9,776110,776759
776662,45.558697,-122.47378,1.301919071E9,776110,776759
776662,45.558662,-122.473625,1.301919071E9,776110,776759
776662,45.55868,-122.47342,1.301919071E9,776110,776759
776662,45.55867,-122.47328,1.301919071E9,776110,776759
776662,45.55865,-122.47305,1.301919071E9,776110,776759
776662,45.55865,-122.472885,1.301919071E9,776110,776759
776662,45.558643,-122.47268,1.301919071E9,776110,776759
776662,45.558666,-122.47249,1.301919071E9,776110,776759
776662,45.558666,-122.47229,1.301919071E9,776110,776759
776662,45.558678,-122.47214,1.301919071E9,776110,776759
776662,45.55872,-122.47198,1.301919071E9,776110,776759
776662,45.55878,-122.471794,1.301919071E9,776110,776759
776662,45.558784,-122.47163,1.301919071E9,776110,776759
776662,45.5588,-122.47147,1.301919071E9,776110,776759
776662,45.558815,-122.47132,1.301919071E9,776110,776759
776662,45.55881,-122.47115,1.301919071E9,776110,776759
776662,45.558823,-122.470985,1.301919071E9,776110,776759
776662,45.55882,-122.470825,1.301919071E9,776110,776759
776662,45.558804,-122.47064,1.301919071E9,776110,776759
776662,45.55882,-122.47048,1.301919071E9,776110,776759
776662,45.5588,-122.470314,1.301919071E9,776110,776759
776662,45.558777,-122.47014,1.301919071E9,776110,776759
776662,45.558784,-122.46996,1.301919071E9,776110,776759
776662,45.55876,-122.469826,1.301919071E9,776110,776759
776662,45.558735,-122.469666,1.301919071E9,776110,776759
776662,45.558685,-122.469505,1.301919071E9,776110,776759
776662,45.558697,-122.46937,1.301919071E9,776110,776759
776662,45.558666,-122.469215,1.301919071E9,776110,776759
776662,45.55863,-122.469055,1.301919071E9,776110,776759
776662,45.55861,-122.468925,1.301919071E9,776110,776759
776662,45.55869,-122.46884,1.301919071E9,776110,776759
776662,45.558784,-122.468765,1.301919071E9,776110,776759
776662,45.558884,-122.46873,1.301919071E9,776110,776759
776662,45.55888,-122.46872,1.301919071E9,776110,776759
776662,45.558216,-122.46701,1.301919071E9,776110,776759
776662,45.55821,-122.46687,1.301919071E9,776110,776759
