,52.294518,4.950766,1.301919071E9,776110,776759
776662,52.294586,4.950939,1.301919071E9,776110,776759
776662,52.294647,4.951114,1.301919071E9,776110,776759
776662,52.294605,4.951273,1.301919071E9,776110,776759
776662,52.294525,4.951368,1.301919071E9,776110,776759
776662,52.294426,4.951458,1.301919071E9,776110,776759
776662,52.294327,4.951563,1.301919071E9,776110,776759
776662,52.294216,4.95166,1.301919071E9,776110,776759
776662,52.294113,4.951785,1.301919071E9,776110,776759
776662,52.294,4.951899,1.301919071E9,776110,776759
776662,52.293907,4.951985,1.301919071E9,776110,776759
776662,52.29381,4.952074,1.301919071E9,776110,776759
776662,52.293713,4.95217,1.301919071E9,776110,776759
776662,52.293633,4.952276,1.301919071E9,776110,776759
776662,52.293556,4.952401,1.301919071E9,776110,776759
776662,52.2935,4.952531,1.301919071E9,776110,776759
776662,52.29344,4.952649,1.301919071E9,776110,776759
776662,52.293365,4.952775,1.301919071E9,776110,776759
776662,52.29329,4.952865,1.301919071E9,776110,776759
776662,52.293198,4.952945,1.301919071E9,776110,776759
776662,52.29311,4.95301,1.301919071E9,776110,776759
776662,52.29301,4.953087,1.301919071E9,776110,776759
776662,52.2929,4.953174,1.301919071E9,776110,776759
776662,52.292797,4.953267,1.301919071E9,776110,776759
776662,52.292698,4.953361,1.301919071E9,776110,776759
776662,52.292603,4.953417,1.301919071E9,776110,776759
776662,52.2925,4.953418,1.301919071E9,776110,776759
776662,52.2924,4.953475,1.301919071E9,776110,776759
776662,52.292336,4.953597,1.301919071E9,776110,776759
776662,52.29229,4.953724,1.301919071E9,776110,776759
776662,52.29227,4.953872,1.301919071E9,776110,776759
776662,52.292336,4.954004,1.301919071E9,776110,776759
776662,52.29243,4.954026,1.301919071E9,776110,776759
776662,52.292526,4.954092,1.301919071E9,776110,776759
776662,52.292625,4.954036,1.301919071E9,776110,776759
776662,52.29272,4.954116,1.301919071E9,776110,776759
776662,52.292774,4.95428,1.301919071E9,776110,776759
776662,52.292828,4.954454,1.301919071E9,776110,776759
776662,52.292885,4.954636,1.301919071E9,776110,776759
776662,52.292942,4.954817,1.301919071E9,776110,776759
776662,52.293,4.954987,1.301919071E9,776110,776759
776662,52.293056,4.955164,1.301919071E9,776110,776759
776662,52.293114,4.955332,1.301919071E9,776110,776759
776662,52.29316,4.955496,1.301919071E9,776110,776759
776662,52.29322,4.955668,1.301919071E9,776110,776759
776662,52.293278,4.955798,1.301919071E9,776110,776759
776662,52.293224,4.955939,1.301919071E9,776110,776759
776662,52.29323,4.956123,1.301919071E9,776110,776759
776662,52.293144,4.956246,1.301919071E9,776110,776759
776662,52.293056,4.956305,1.301919071E9,776110,776759
776662,52.292973,4.956369,1.301919071E9,776110,776759
776662,52.292873,4.956439,1.301919071E9,776110,776759
776662,52.29287,4.956609,1.301919071E9,776110,776759
776662,52.29291,4.956775,1.301919071E9,776110,776759
776662,52.292946,4.956954,1.301919071E9,776110,776759
776662,52.292934,4.957104,1.301919071E9,776110,776759
776662,52.292877,4.957223,1.301919071E9,776110,776759
776662,52.292805,4.957337,1.301919071E9,776110,776759
776662,52.292698,4.957284,1.301919071E9,776110,776759
776662,52.292706,4.95745,1.301919071E9,776110,776759
776662,52.29275,4.957557,1.301919071E9,776110,776759
776662,52.29275,4.957557,1.301919071E9,776110,776759
776662,52.29275,4.957557,1.301919071E9,776110,776759
776662,52.321537,4.874511,1.301919071E9,776110,776759
776662,52.32155,4.874261,1.301919071E9,776110,776759
776662,52.321587,4.874123,1.301919071E9,776110,776759
776662,52.32154,4.873967,1.301919071E9,776110,776759
776662,52.321598,4.874459,1.301919071E9,776110,776759
776662,52.321594,4.874945,1.301919071E9,776110,776759
776662,52.32154,4.875096,1.301919071E9,776110,776759
776662,52.32155,4.875247,1.301919071E9,776110,776759
776662,52.321552,4.875395,1.301919071E9,776110,776759
776662,52.321552,4.875544,1.301919071E9,776110,776759
776662,52.321575,4.875689,1.301919071E9,776110,776759
776662,52.32166,4.876158,1.301919071E9,776110,776759
776662,52.321686,4.876347,1.301919071E9,776110,776759
776662,52.32172,4.876537,1.301919071E9,776110,776759
776662,52.321747,4.876694,1.301919071E9,776110,776759
776662,52.321762,4.876849,1.301919071E9,776110,776759
776662,52.321766,4.877122,1.301919071E9,776110,776759
776662,52.321766,4.877276,1.301919071E9,776110,776759
776662,52.321777,4.877457,1.301919071E9,776110,776759
776662,52.32175,4.877655,1.301919071E9,776110,776759
776662,52.321777,4.87782,1.301919071E9,776110,776759
776662,52.321907,4.877928,1.301919071E9,776110,776759
776662,52.322,4.87798,1.301919071E9,776110,776759
776662,52.322075,4.878075,1.301919071E9,776110,776759
776662,52.32211,4.878237,1.301919071E9,776110,776759
776662,52.322124,4.87839,1.301919071E9,776110,776759
776662,52.322136,4.878564,1.301919071E9,776110,776759
776662,52.322144,4.878723,1.301919071E9,776110,776759
776662,52.322136,4.878913,1.301919071E9,776110,776759
776662,52.322147,4.879078,1.301919071E9,776110,776759
776662,52.32214,4.87931,1.301919071E9,776110,776759
776662,52.322124,4.879486,1.301919071E9,776110,776759
776662,52.322117,4.879664,1.301919071E9,776110,776759
776662,52.322124,4.879824,1.301919071E9,776110,776759
776662,52.32214,4.87998,1.301919071E9,776110,776759
776662,52.322174,4.880403,1.301919071E9,776110,776759
776662,52.322174,4.880553,1.301919071E9,776110,776759
776662,52.322186,4.880703,1.301919071E9,776110,776759
776662,52.322205,4.880892,1.301919071E9,776110,776759
776662,52.32222,4.881081,1.301919071E9,776110,776759
776662,52.322235,4.881543,1.301919071E9,776110,776759
776662,52.322235,4.881723,1.301919071E9,776110,776759
776662,52.322247,4.881894,1.301919071E9,776110,776759
776662,52.322254,4.882087,1.301919071E9,776110,776759
776662,52.32225,4.882251,1.301919071E9,776110,776759
776662,52.32225,4.882452,1.301919071E9,776110,776759
776662,52.32224,4.882646,1.301919071E9,776110,776759
