2,-70.60848,1.301919071E9,776110,776759
776662,-33.436314,-70.60863,1.301919071E9,776110,776759
776662,-33.436317,-70.608795,1.301919071E9,776110,776759
776662,-33.43637,-70.608955,1.301919071E9,776110,776759
776662,-33.43641,-70.60913,1.301919071E9,776110,776759
776662,-33.43647,-70.6093,1.301919071E9,776110,776759
776662,-33.43651,-70.60947,1.301919071E9,776110,776759
776662,-33.436535,-70.609566,1.301919071E9,776110,776759
776662,-33.436546,-70.60975,1.301919071E9,776110,776759
776662,-33.43658,-70.60994,1.301919071E9,776110,776759
776662,-33.43662,-70.6101,1.301919071E9,776110,776759
776662,-33.436657,-70.61027,1.301919071E9,776110,776759
776662,-33.436695,-70.61043,1.301919071E9,776110,776759
776662,-33.436733,-70.61059,1.301919071E9,776110,776759
776662,-33.43677,-70.61076,1.301919071E9,776110,776759
776662,-33.436813,-70.61093,1.301919071E9,776110,776759
776662,-33.436855,-70.6111,1.301919071E9,776110,776759
776662,-33.43689,-70.61126,1.301919071E9,776110,776759
776662,-33.436947,-70.61143,1.301919071E9,776110,776759
776662,-33.43701,-70.61158,1.301919071E9,776110,776759
776662,-33.43706,-70.61168,1.301919071E9,776110,776759
776662,-33.4371,-70.6118,1.301919071E9,776110,776759
776662,-33.43715,-70.611916,1.301919071E9,776110,776759
776662,-33.43722,-70.61203,1.301919071E9,776110,776759
776662,-33.437298,-70.61219,1.301919071E9,776110,776759
776662,-33.43737,-70.61235,1.301919071E9,776110,776759
776662,-33.437443,-70.61251,1.301919071E9,776110,776759
776662,-33.437485,-70.61268,1.301919071E9,776110,776759
776662,-33.43753,-70.61281,1.301919071E9,776110,776759
776662,-33.43759,-70.61294,1.301919071E9,776110,776759
776662,-33.43766,-70.613075,1.301919071E9,776110,776759
776662,-33.437687,-70.61321,1.301919071E9,776110,776759
776662,-33.437737,-70.61334,1.301919071E9,776110,776759
776662,-33.43774,-70.61347,1.301919071E9,776110,776759
776662,-33.43775,-70.613625,1.301919071E9,776110,776759
776662,-33.437786,-70.613754,1.301919071E9,776110,776759
776662,-33.437813,-70.613914,1.301919071E9,776110,776759
776662,-33.437824,-70.61404,1.301919071E9,776110,776759
776662,-33.437862,-70.61416,1.301919071E9,776110,776759
