,51.39036,3.4509354,1.301919071E9,776110,776759
776662,51.390385,3.4511187,1.301919071E9,776110,776759
776662,51.390415,3.4512804,1.301919071E9,776110,776759
776662,51.390438,3.451431,1.301919071E9,776110,776759
776662,51.39048,3.4516044,1.301919071E9,776110,776759
776662,51.390495,3.4517925,1.301919071E9,776110,776759
776662,51.390533,3.451947,1.301919071E9,776110,776759
776662,51.39058,3.452104,1.301919071E9,776110,776759
776662,51.390648,3.4522817,1.301919071E9,776110,776759
776662,51.390682,3.4524598,1.301919071E9,776110,776759
776662,51.390717,3.4526038,1.301919071E9,776110,776759
776662,51.390747,3.4527595,1.301919071E9,776110,776759
776662,51.39078,3.4529355,1.301919071E9,776110,776759
776662,51.39083,3.4530911,1.301919071E9,776110,776759
776662,51.390865,3.4532456,1.301919071E9,776110,776759
776662,51.39091,3.4534252,1.301919071E9,776110,776759
776662,51.39095,3.4535708,1.301919071E9,776110,776759
776662,51.390984,3.4536903,1.301919071E9,776110,776759
776662,51.391014,3.4538665,1.301919071E9,776110,776759
776662,51.391045,3.454068,1.301919071E9,776110,776759
776662,51.391098,3.4542227,1.301919071E9,776110,776759
776662,51.391132,3.4543896,1.301919071E9,776110,776759
776662,51.391193,3.4546099,1.301919071E9,776110,776759
776662,51.391228,3.4547813,1.301919071E9,776110,776759
776662,51.391243,3.4550016,1.301919071E9,776110,776759
776662,51.3913,3.455183,1.301919071E9,776110,776759
776662,51.391354,3.4553707,1.301919071E9,776110,776759
776662,51.391407,3.4555614,1.301919071E9,776110,776759
776662,51.391445,3.455752,1.301919071E9,776110,776759
776662,51.39149,3.4559321,1.301919071E9,776110,776759
776662,51.39154,3.4560976,1.301919071E9,776110,776759
776662,51.391605,3.4562516,1.301919071E9,776110,776759
776662,51.391644,3.456462,1.301919071E9,776110,776759
776662,51.391693,3.456638,1.301919071E9,776110,776759
776662,51.391724,3.4567952,1.301919071E9,776110,776759
776662,51.391773,3.4569604,1.301919071E9,776110,776759
776662,51.391804,3.457115,1.301919071E9,776110,776759
776662,51.391865,3.4572365,1.301919071E9,776110,776759
776662,51.391914,3.4573462,1.301919071E9,776110,776759
776662,51.391983,3.4574628,1.301919071E9,776110,776759
776662,51.392075,3.457608,1.301919071E9,776110,776759
776662,51.39215,3.4577217,1.301919071E9,776110,776759
776662,51.392204,3.4578674,1.301919071E9,776110,776759
776662,51.392273,3.458018,1.301919071E9,776110,776759
776662,51.392357,3.4581583,1.301919071E9,776110,776759
776662,51.392475,3.458392,1.301919071E9,776110,776759
776662,51.39255,3.4585705,1.301919071E9,776110,776759
776662,51.392643,3.4587398,1.301919071E9,776110,776759
776662,51.392735,3.458934,1.301919071E9,776110,776759
776662,51.392826,3.4591327,1.301919071E9,776110,776759
776662,51.3929,3.4593437,1.301919071E9,776110,776759
776662,51.392963,3.459564,1.301919071E9,776110,776759
776662,51.393024,3.4597702,1.301919071E9,776110,776759
776662,51.393066,3.4599748,1.301919071E9,776110,776759
776662,51.393097,3.4601684,1.301919071E9,776110,776759
776662,51.393124,3.4603581,1.301919071E9,776110,776759
776662,51.393147,3.4605372,1.301919071E9,776110,776759
776662,51.393166,3.460712,1.301919071E9,776110,776759
776662,51.393177,3.4608915,1.301919071E9,776110,776759
776662,51.39319,3.4610593,1.301919071E9,776110,776759
776662,51.393177,3.4612381,1.301919071E9,776110,776759
776662,51.39317,3.4614174,1.301919071E9,776110,776759
776662,51.39314,3.4615915,1.301919071E9,776110,776759
776662,51.393097,3.4617667,1.301919071E9,776110,776759
776662,51.393055,3.461937,1.301919071E9,776110,776759
776662,51.39302,3.4620883,1.301919071E9,776110,776759
776662,51.392967,3.462253,1.301919071E9,776110,776759
776662,51.39293,3.4624035,1.301919071E9,776110,776759
776662,51.392883,3.4626012,1.301919071E9,776110,776759
776662,51.39286,3.4628208,1.301919071E9,776110,776759
776662,51.39285,3.4630527,1.301919071E9,776110,776759
776662,51.392864,3.4632566,1.301919071E9,776110,776759
776662,51.39293,3.463477,1.301919071E9,776110,776759
776662,51.39299,3.4636462,1.301919071E9,776110,776759
776662,51.39304,3.4637587,1.301919071E9,776110,776759
776662,51.393078,3.4639072,1.301919071E9,776110,776759
776662,51.39314,3.464085,1.301919071E9,776110,776759
776662,51.39321,3.4642632,1.301919071E9,776110,776759
776662,51.39326,3.464417,1.301919071E9,776110,776759
776662,51.393307,3.4645684,1.301919071E9,776110,776759
776662,51.393337,3.4646912,1.301919071E9,776110,776759
776662,51.393383,3.4648347,1.301919071E9,776110,776759
776662,51.3934,3.4649816,1.301919071E9,776110,776759
776662,51.39339,3.4651628,1.301919071E9,776110,776759
776662,51.3934,3.465357,1.301919071E9,776110,776759
776662,51.39341,3.465511,1.301919071E9,776110,776759
776662,51.393417,3.4656658,1.301919071E9,776110,776759
776662,51.39342,3.46585,1.301919071E9,776110,776759
776662,51.393417,3.4660184,1.301919071E9,776110,776759
