,55.656693,13.10817,1.301919071E9,776110,776759
776662,55.65662,13.108053,1.301919071E9,776110,776759
776662,55.656555,13.107921,1.301919071E9,776110,776759
776662,55.65649,13.107802,1.301919071E9,776110,776759
776662,55.65643,13.107675,1.301919071E9,776110,776759
776662,55.656353,13.107564,1.301919071E9,776110,776759
776662,55.656292,13.107425,1.301919071E9,776110,776759
776662,55.656208,13.107338,1.301919071E9,776110,776759
776662,55.656136,13.107234,1.301919071E9,776110,776759
776662,55.656067,13.107119,1.301919071E9,776110,776759
776662,55.656006,13.106999,1.301919071E9,776110,776759
776662,55.655933,13.106881,1.301919071E9,776110,776759
776662,55.655853,13.106758,1.301919071E9,776110,776759
776662,55.655785,13.10665,1.301919071E9,776110,776759
776662,55.65571,13.106532,1.301919071E9,776110,776759
776662,55.655647,13.106395,1.301919071E9,776110,776759
776662,55.655582,13.106275,1.301919071E9,776110,776759
776662,55.655518,13.106157,1.301919071E9,776110,776759
776662,55.655457,13.106022,1.301919071E9,776110,776759
776662,55.655415,13.105858,1.301919071E9,776110,776759
776662,55.65537,13.105714,1.301919071E9,776110,776759
776662,55.65532,13.105551,1.301919071E9,776110,776759
776662,55.6553,13.105388,1.301919071E9,776110,776759
776662,55.65533,13.105233,1.301919071E9,776110,776759
776662,55.65528,13.1051,1.301919071E9,776110,776759
776662,55.655228,13.104953,1.301919071E9,776110,776759
776662,55.65516,13.104839,1.301919071E9,776110,776759
776662,55.65509,13.104733,1.301919071E9,776110,776759
776662,55.65503,13.104617,1.301919071E9,776110,776759
776662,55.654957,13.10449,1.301919071E9,776110,776759
776662,55.65489,13.104376,1.301919071E9,776110,776759
776662,55.65482,13.104269,1.301919071E9,776110,776759
776662,55.654755,13.104138,1.301919071E9,776110,776759
776662,55.65468,13.104024,1.301919071E9,776110,776759
776662,55.654594,13.103935,1.301919071E9,776110,776759
776662,55.65451,13.103858,1.301919071E9,776110,776759
776662,55.654423,13.103822,1.301919071E9,776110,776759
776662,55.654343,13.103718,1.301919071E9,776110,776759
776662,55.654274,13.103609,1.301919071E9,776110,776759
776662,55.654198,13.103461,1.301919071E9,776110,776759
776662,55.654137,13.103288,1.301919071E9,776110,776759
776662,55.654076,13.103143,1.301919071E9,776110,776759
776662,55.653996,13.103033,1.301919071E9,776110,776759
776662,55.65393,13.102906,1.301919071E9,776110,776759
776662,55.653854,13.102768,1.301919071E9,776110,776759
776662,55.653786,13.102671,1.301919071E9,776110,776759
776662,55.65372,13.102555,1.301919071E9,776110,776759
776662,55.653652,13.102414,1.301919071E9,776110,776759
776662,55.6536,13.102285,1.301919071E9,776110,776759
776662,55.65352,13.102182,1.301919071E9,776110,776759
776662,55.65344,13.102085,1.301919071E9,776110,776759
776662,55.653366,13.101987,1.301919071E9,776110,776759
776662,55.65329,13.101887,1.301919071E9,776110,776759
776662,55.653217,13.101789,1.301919071E9,776110,776759
776662,55.653145,13.101679,1.301919071E9,776110,776759
776662,55.653076,13.101556,1.301919071E9,776110,776759
776662,55.653,13.101449,1.301919071E9,776110,776759
776662,55.65293,13.101327,1.301919071E9,776110,776759
776662,55.65287,13.101199,1.301919071E9,776110,776759
776662,55.652798,13.101081,1.301919071E9,776110,776759
776662,55.652733,13.100954,1.301919071E9,776110,776759
776662,55.65266,13.100844,1.301919071E9,776110,776759
776662,55.65259,13.10072,1.301919071E9,776110,776759
776662,55.65252,13.100606,1.301919071E9,776110,776759
776662,55.65245,13.100482,1.301919071E9,776110,776759
776662,55.652393,13.100352,1.301919071E9,776110,776759
776662,55.652306,13.100251,1.301919071E9,776110,776759
776662,55.652233,13.10015,1.301919071E9,776110,776759
776662,55.652157,13.100047,1.301919071E9,776110,776759
776662,55.652073,13.099993,1.301919071E9,776110,776759
776662,55.651985,13.099924,1.301919071E9,776110,776759
776662,55.651943,13.09978,1.301919071E9,776110,776759
776662,55.651917,13.0996,1.301919071E9,776110,776759
776662,55.65191,13.099433,1.301919071E9,776110,776759
776662,55.65186,13.099273,1.301919071E9,776110,776759
776662,55.65179,13.099163,1.301919071E9,776110,776759
776662,55.651726,13.099033,1.301919071E9,776110,776759
776662,55.651653,13.098911,1.301919071E9,776110,776759
776662,55.651608,13.098772,1.301919071E9,776110,776759
776662,55.65156,13.098632,1.301919071E9,776110,776759
776662,55.651478,13.098527,1.301919071E9,776110,776759
776662,55.651405,13.098394,1.301919071E9,776110,776759
776662,55.65133,13.098287,1.301919071E9,776110,776759
776662,55.65126,13.098168,1.301919071E9,776110,776759
776662,55.651176,13.098091,1.301919071E9,776110,776759
776662,55.65108,13.098029,1.301919071E9,776110,776759
776662,55.650993,13.097968,1.301919071E9,776110,776759
776662,55.650906,13.097894,1.301919071E9,776110,776759
776662,55.65082,13.097789,1.301919071E9,776110,776759
776662,55.650757,13.097671,1.301919071E9,776110,776759
776662,55.65072,13.097529,1.301919071E9,776110,776759
776662,55.650673,13.09738,1.301919071E9,776110,776759
776662,55.650623,13.097235,1.301919071E9,776110,776759
776662,55.650562,13.097112,1.301919071E9,776110,776759
776662,55.650494,13.096993,1.301919071E9,776110,776759
776662,55.650417,13.096876,1.301919071E9,776110,776759
776662,55.650345,13.096765,1.301919071E9,776110,776759
776662,55.65028,13.096655,1.301919071E9,776110,776759
776662,55.65021,13.096539,1.301919071E9,776110,776759
776662,55.650143,13.096421,1.301919071E9,776110,776759
776662,55.65007,13.096304,1.301919071E9,776110,776759
776662,55.650005,13.096194,1.301919071E9,776110,776759
776662,55.649933,13.096074,1.301919071E9,776110,776759
776662,55.649864,13.095954,1.301919071E9,776110,776759
776662,55.6498,13.095833,1.301919071E9,776110,776759
776662,55.64972,13.095744,1.301919071E9,776110,776759
776662,55.649666,13.095596,1.301919071E9,776110,776759
776662,55.64961,13.09547,1.301919071E9,776110,776759
776662,55.64953,13.095361,1.301919071E9,776110,776759
776662,55.64946,13.09523,1.301919071E9,776110,776759
776662,55.649387,13.095119,1.301919071E9,776110,776759
776662,55.649315,13.095007,1.301919071E9,776110,776759
776662,55.649242,13.094883,1.301919071E9,776110,776759
776662,55.649178,13.09476,1.301919071E9,776110,776759
776662,55.649113,13.094639,1.301919071E9,776110,776759
776662,55.649048,13.094527,1.301919071E9,776110,776759
776662,55.648975,13.094427,1.301919071E9,776110,776759
776662,55.6489,13.094309,1.301919071E9,776110,776759
776662,55.648838,13.094188,1.301919071E9,776110,776759
776662,55.648773,13.09407,1.301919071E9,776110,776759
776662,55.64871,13.093937,1.301919071E9,776110,776759
776662,55.64864,13.093826,1.301919071E9,776110,776759
776662,55.648567,13.093711,1.301919071E9,776110,776759
776662,55.6485,13.0936,1.301919071E9,776110,776759
776662,55.648426,13.093484,1.301919071E9,776110,776759
776662,55.648354,13.093375,1.301919071E9,776110,776759
776662,55.64828,13.093263,1.301919071E9,776110,776759
776662,55.64821,13.093151,1.301919071E9,776110,776759
776662,55.64814,13.093029,1.301919071E9,776110,776759
776662,55.648067,13.092913,1.301919071E9,776110,776759
776662,55.64799,13.092803,1.301919071E9,776110,776759
776662,55.647926,13.09268,1.301919071E9,776110,776759
776662,55.64786,13.092567,1.301919071E9,776110,776759
776662,55.64779,13.092438,1.301919071E9,776110,776759
776662,55.647724,13.092328,1.301919071E9,776110,776759
776662,55.64764,13.092232,1.301919071E9,776110,776759
776662,55.64755,13.092143,1.301919071E9,776110,776759
776662,55.647484,13.09203,1.301919071E9,776110,776759
776662,55.64741,13.091899,1.301919071E9,776110,776759
776662,55.64735,13.091753,1.301919071E9,776110,776759
776662,55.64728,13.091611,1.301919071E9,776110,776759
776662,55.647224,13.091489,1.301919071E9,776110,776759
776662,55.64716,13.091369,1.301919071E9,776110,776759
776662,55.647102,13.091243,1.301919071E9,776110,776759
776662,55.647034,13.091121,1.301919071E9,776110,776759
776662,55.646957,13.091015,1.301919071E9,776110,776759
776662,55.646885,13.090893,1.301919071E9,776110,776759
776662,55
