.205353,6.777429,1.301919071E9,776110,776759
776662,46.194553,6.778575,1.301919071E9,776110,776759
776662,46.19465,6.778517,1.301919071E9,776110,776759
776662,46.194748,6.778442,1.301919071E9,776110,776759
776662,46.194866,6.778389,1.301919071E9,776110,776759
776662,46.194942,6.778295,1.301919071E9,776110,776759
776662,46.195076,6.778262,1.301919071E9,776110,776759
776662,46.195168,6.778221,1.301919071E9,776110,776759
776662,46.19529,6.778148,1.301919071E9,776110,776759
776662,46.195396,6.778085,1.301919071E9,776110,776759
776662,46.195503,6.778029,1.301919071E9,776110,776759
776662,46.19563,6.778003,1.301919071E9,776110,776759
776662,46.195747,6.777976,1.301919071E9,776110,776759
776662,46.195858,6.777953,1.301919071E9,776110,776759
776662,46.195927,6.778056,1.301919071E9,776110,776759
776662,46.196037,6.778172,1.301919071E9,776110,776759
776662,46.19613,6.778174,1.301919071E9,776110,776759
776662,46.196217,6.778221,1.301919071E9,776110,776759
776662,46.196266,6.77833,1.301919071E9,776110,776759
776662,46.196224,6.778449,1.301919071E9,776110,776759
776662,46.196236,6.778583,1.301919071E9,776110,776759
776662,46.19623,6.778718,1.301919071E9,776110,776759
776662,46.196217,6.778874,1.301919071E9,776110,776759
776662,46.19627,6.779001,1.301919071E9,776110,776759
776662,46.196342,6.779087,1.301919071E9,776110,776759
776662,46.196465,6.779165,1.301919071E9,776110,776759
776662,46.19655,6.779218,1.301919071E9,776110,776759
776662,46.196644,6.779297,1.301919071E9,776110,776759
776662,46.196747,6.779371,1.301919071E9,776110,776759
776662,46.19685,6.77945,1.301919071E9,7761
