.868122,2.312388,1.301919071E9,776110,776759
776662,48.868156,2.312229,1.301919071E9,776110,776759
776662,48.8682,2.312086,1.301919071E9,776110,776759
776662,48.86824,2.311957,1.301919071E9,776110,776759
776662,48.86829,2.311835,1.301919071E9,776110,776759
776662,48.868332,2.311705,1.301919071E9,776110,776759
776662,48.868374,2.31156,1.301919071E9,776110,776759
776662,48.868416,2.311407,1.301919071E9,776110,776759
776662,48.86847,2.311296,1.301919071E9,776110,776759
776662,48.86853,2.311148,1.301919071E9,776110,776759
776662,48.86858,2.31098,1.301919071E9,776110,776759
776662,48.86858,2.310833,1.301919071E9,776110,776759
776662,48.868595,2.310683,1.301919071E9,776110,776759
776662,48.868587,2.310519,1.301919071E9,776110,776759
776662,48.868587,2.310363,1.301919071E9,776110,776759
776662,48.868507,2.310236,1.301919071E9,776110,776759
776662,48.868473,2.310203,1.301919071E9,776110,776759
776662,48.868412,2.310094,1.301919071E9,776110,776759
776662,48.86841,2.31004,1.301919071E9,776110,776759
776662,48.868443,2.309883,1.301919071E9,776110,776759
776662,48.868477,2.309754,1.301919071E9,776110,776759
776662,48.868523,2.309616,1.301919071E9,776110,776759
776662,48.868595,2.309532,1.301919071E9,776110,776759
776662,48.868687,2.309455,1.301919071E9,776110,776759
776662,48.868763,2.309376,1.301919071E9,776110,776759
776662,48.868855,2.309298,1.301919071E9,776110,776759
776662,48.868946,2.30922,1.301919071E9,776110,776759
776662,48.869026,2.309127,1.301919071E9,776110,776759
776662,48.86908,2.309016,1.301919071E9,776110,776759
776662,48.86913,2.308855,1.301919071E9,776110,776759
776662,48.869186,2.308718,1.301919071E9,776110,776759
776662,48.869236,2.308581,1.301919071E9,776110,776759
776662,48.869293,2.308474,1.301919071E9,776110,776759
776662,48.86936,2.308335,1.301919071E9,776110,776759
776662,48.869434,2.308191,1.301919071E9,776110,776759
776662,48.86949,2.308054,1.301919071E9,776110,776759
776662,48.869537,2.307921,1.301919071E9,776110,776759
776662,48.86957,2.307765,1.301919071E9,776110,776759
776662,48.869614,2.307622,1.301919071E9,776110,776759
776662,48.86967,2.307466,1.301919071E9,776110,776759
776662,48.869717,2.307345,1.301919071E9,776110,776759
776662,48.869778,2.307205,1.301919071E9,776110,776759
776662,48.869827,2.307088,1.301919071E9,776110,776759
776662,48.869884,2.306976,1.301919071E9,776110,776759
776662,48.869957,2.30684,1.301919071E9,776110,776759
776662,48.870003,2.30671,1.301919071E9,776110,776759
776662,48.87005,2.306587,1.301919071E9,776110,776759
776662,48.87009,2.30644,1.301919071E9,776110,776759
776662,48.87014,2.306325,1.301919071E9,776110,776759
776662,48.87019,2.306175,1.301919071E9,776110,776759
776662,48.87023,2.30603,1.301919071E9,776110,776759
