7,-71.083084,1.301919071E9,776110,776759
776662,42.35273,-71.08297,1.301919071E9,776110,776759
776662,42.35277,-71.08284,1.301919071E9,776110,776759
776662,42.35277,-71.082695,1.301919071E9,776110,776759
776662,42.3528,-71.08256,1.301919071E9,776110,776759
776662,42.35285,-71.08241,1.301919071E9,776110,776759
776662,42.352894,-71.082275,1.301919071E9,776110,776759
776662,42.352924,-71.08212,1.301919071E9,776110,776759
776662,42.352955,-71.08198,1.301919071E9,776110,776759
776662,42.352985,-71.08185,1.301919071E9,776110,776759
776662,42.353004,-71.081726,1.301919071E9,776110,776759
776662,42.353046,-71.08161,1.301919071E9,776110,776759
776662,42.35309,-71.08147,1.301919071E9,776110,776759
776662,42.353134,-71.081345,1.301919071E9,776110,776759
776662,42.35315,-71.08119,1.301919071E9,776110,776759
776662,42.35317,-71.08107,1.301919071E9,776110,776759
776662,42.353195,-71.08095,1.301919071E9,776110,776759
776662,42.353203,-71.08082,1.301919071E9,776110,776759
776662,42.35321,-71.080666,1.301919071E9,776110,776759
776662,42.35323,-71.08054,1.301919071E9,776110,776759
776662,42.35327,-71.0804,1.301919071E9,776110,776759
776662,42.353317,-71.08028,1.301919071E9,776110,776759
776662,42.353355,-71.08015,1.301919071E9,776110,776759
776662,42.353405,-71.08003,1.301919071E9,776110,776759
776662,42.35345,-71.0799,1.301919071E9,776110,776759
776662,42.353493,-71.07977,1.301919071E9,776110,776759
776662,42.35352,-71.07963,1.301919071E9,776110,776759
776662,42.353546,-71.07948,1.301919071E9,776110,776759
776662,42.3536,-71.07935,1.301919071E9,776110,776759
776662,42.353634,-71.07922,1.301919071E9,776110,776759
776662,42.35365,-71.07908,1.301919071E9,776110,776759
776662,42.35365,-71.07892,1.301919071E9,776110,776759
776662,42.353687,-71.0788,1.301919071E9,776110,776759
776662,42.35373,-71.07866,1.301919071E9,776110,776759
776662,42.35377,-71.078514,1.301919071E9,776110,776759
776662,42.35381,-71.07839,1.301919071E9,776110,776759
776662,42.353848,-71.078285,1.301919071E9,776110,776759
776662,42.35388,-71.07814,1.301919071E9,776110,776759
776662,42.353928,-71.07802,1.301919071E9,776110,776759
776662,42.353973,-71.07791,1.301919071E9,776110,776759
776662,42.354,-71.07777,1.301919071E9,776110,776759
776662,42.35405,-71.07764,1.301919071E9,776110,776759
776662,42.35409,-71.0775,1.301919071E9,776110,776759
776662,42.354134,-71.07738,1.301919071E9,776110,776759
776662,42.35417,-71.07723,1.301919071E9,776110,776759
776662,42.35422,-71.07712,1.301919071E9,776110,776759
776662,42.354237,-71.07699,1.301919071E9,776110,776759
776662,42.354183,-71.07688,1.301919071E9,776110,776759
776662,42.354057,-71.07684,1.301919071E9,776110,776759
776662,42.353954,-71.07682,1.301919071E9,776110,776759
776662,42.35386,-71.07679,1.301919071E9,776110,776759
776662,42.35376,-71.07676,1.301919071E9,776110,776759
776662,42.35366,-71.076706,1.301919071E9,776110,776759
776662,42.353542,-71.07665,1.301919071E9,776110,776759
776662,42.353443,-71.07662,1.301919071E9,776110,776759
776662,42.353374,-71.07671,1.301919071E9,776110,776759
776662,42.353348,-71.07684,1.301919071E9,776110,776759
776662,42.35332,-71.07698,1.301919071E9,776110,776759
776662,42.353313,-71.07713,1.301919071E9,776110,776759
776662,42.3533,-71.077255,1.301919071E9,776110,776759
776662,42.35328,-71.077385,1.301919071E9,776110,776759
776662,42.35322,-71.07752,1.301919071E9,776110,776759
776662,42.35317,-71.07764,1.301919071E9,776110,776759
776662,42.35313,-71.07775,1.301919071E9,776110,776759
776662,42.353085,-71.07787,1.301919071E9,776110,776759
776662,42.35304,-71.07799,1.301919071E9,776110,776759
776662,42.35299,-71.0781,1.301919071E9,776110,776759
776662,42.352955,-71.07822,1.301919071E9,776110,776759
776662,42.352936,-71.078354,1.301919071E9,776110,776759
776662,42.352917,-71.078514,1.301919071E9,776110,776759
776662,42.352886,-71.07868,1.301919071E9,776110,776759
776662,42.352863,-71.07881,1.301919071E9,776110,776759
776662,42.352825,-71.07893,1.301919071E9,776110,776759
776662,42.35278,-71.07906,1.301919071E9,776110,776759
776662,42.352737,-71.07921,1.301919071E9,776110,776759
776662,42.352688,-71.079346,1.301919071E9,776110,776759
776662,42.352627,-71.07947,1.301919071E9,776110,776759
776662,42.352592,-71.0796,1.301919071E9,776110,776759
776662,42.352547,-71.07975,1.301919071E9,776110,776759
776662,42.35252,-71.07987,1.301919071E9,776110,776759
776662,42.35249,-71.08002,1.301919071E9,776110,776759
776662,42.35245,-71.080154,1.301919071E9,776110,776759
776662,42.352406,-71.08029,1.301919071E9,776110,776759
776662,42.352364,-71.08042,1.301919071E9,776110,776759
776662,42.352325,-71.08054,1.301919071E9,776110,776759
776662,42.35229,-71.080696,1.301919071E9,776110,776759
776662,42.35226,-71.08083,1.301919071E9,776110,776759
776662,42.352245,-71.080956,1.301919071E9,776110,776759
776662,42.352207,-71.0811,1.301919071E9,776110,776759
776662,42.352165,-71.08125,1.301919071E9,776110,776759
776662,42.35215,-71.08138,1.301919071E9,776110,776759
776662,42.35212,-71.08153,1.301919071E9,776110,776759
776662,42.352074,-71.08167,1.301919071E9,776110,776759
776662,42.352028,-71.08181,1.301919071E9,776110,776759
776662,42.351982,-71.08194,1.301919071E9,776110,776759
776662,42.351936,-71.082085,1.301919071E9,776110,776759
776662,42.351906,-71.08223,1.301919071E9,776110,776759
776662,42.351864,-71.08235,1.301919071E9,776110,776759
776662,42.351826,-71.0825,1.301919071E9,776110,776759
776662,42.351784,-71.08264,1.301919071E9,776110,776759
776662,42.35174,-71.08277,1.301919071E9,776110,776759
776662,42.351723,-71.08289,1.301919071E9,776110,776759
776662,42.35169,-71.083015,1.301919071E9,776110,776759
776662,42.351635,-71.08314,1.301919071E9,776110,776759
776662,42.3516,-71.08326,1.301919071E9,776110,776759
776662,42.351574,-71.08338,1.301919071E9,776110,776759
776662,42.35154,-71.08353,1.301919071E9,776110,776759
776662,42.3515,-71.08366,1.301919071E9,776110,776759
776662,42.35147,-71.0838,1.301919071E9,776110,776759
776662,42.351437,-71.083954,1.301919071E9,776110,776759
776662,42.3514,-71.08407,1.301919071E9,776110,776759
776662,42.351368,-71.08418,1.301919071E9,776110,776759
776662,42.35133,-71.08431,1.301919071E9,776110,776759
776662,42.3513,-71.08445,1.301919071E9,776110,776759
776662,42.35126,-71.08458,1.301919071E9,776110,776759
776662,42.351227,-71.084694,1.301919071E9,776110,776759
776662,42.351185,-71.084816,1.301919071E9,776110,776759
776662,42.351143,-71.08496,1.301919071E9,776110,776759
776662,42.351097,-71.085075,1.301919071E9,776110,776759
776662,42.35105,-71.08521,1.301919071E9,776110,776759
776662,42.351025,-71.085335,1.301919071E9,776110,776759
776662,42.351006,-71.08547,1.301919071E9,776110,776759
776662,42.350964,-71.085594,1.301919071E9,776110,776759
776662,42.35092,-71.085724,1.301919071E9,776110,776759
776662,42.350895,-71.085884,1.301919071E9,776110,776759
776662,42.350876,-71.086006,1.301919071E9,776110,776759
776662,42.35086,-71.08614,1.301919071E9,776110,776759
776662,42.350834,-71.08626,1.301919071E9,776110,776759
776662,42.350803,-71.08638,1.301919071E9,776110,776759
776662,42.350754,-71.08652,1.301919071E9,776110,776759
776662,42.350655,-71.08658,1.301919071E9,776110,776759
776662,42.35055,-71.08653,1.301919071E9,776110,776759
776662,42.350452,-71.08649,1.301919071E9,776110,776759
776662,42.35036,-71.08643,1.301919071E9,776110,776759
776662,42.350258,-71.086365,1.301919071E9,776110,776759
776662,42.350155,-71.08632,1.301919071E9,776110,776759
776662,42.350044,-71.08627,1.301919071E9,776110,776759
776662,42.349953,-71.08624,1.301919071E9,776110,776759
776662,42.34986,-71.0862,1.301919071E9,776110,776759
776662,42.349754,-71.0862,1.301919071E9,776110,776759
776662,42.349655,-71.08615,1.301919071E9,776110,776759
776662,42.34957,-71.086044,1.301919071E9,776110,776759
776662,42.349537,-71.08591,1.301919071E9,776110,776759
776662,42.349552,-71.08577,1.301919071E9,776110,776759
776662,42.34959,-71.08562,1.301919071E9,776110,776759
776662,42.349648,-71.08548,1.301919071E9,776110,776759
776662,42.349697,-71.08536,1.30191907
