,38.785015,-90.61514,1.301919071E9,776110,776759
776662,38.785065,-90.61501,1.301919071E9,776110,776759
776662,38.785126,-90.61491,1.301919071E9,776110,776759
776662,38.785225,-90.61495,1.301919071E9,776110,776759
776662,38.785313,-90.615,1.301919071E9,776110,776759
776662,38.785404,-90.61501,1.301919071E9,776110,776759
776662,38.7855,-90.61504,1.301919071E9,776110,776759
776662,38.7856,-90.61509,1.301919071E9,776110,776759
776662,38.785686,-90.615135,1.301919071E9,776110,776759
776662,38.78578,-90.615166,1.301919071E9,776110,776759
776662,38.785877,-90.61517,1.301919071E9,776110,776759
776662,38.785973,-90.61517,1.301919071E9,776110,776759
776662,38.786087,-90.615204,1.301919071E9,776110,776759
776662,38.786194,-90.61521,1.301919071E9,776110,776759
776662,38.786297,-90.61523,1.301919071E9,776110,776759
776662,38.78639,-90.615265,1.301919071E9,776110,776759
776662,38.786488,-90.61528,1.301919071E9,776110,776759
776662,38.786587,-90.61529,1.301919071E9,776110,776759
776662,38.786697,-90.61531,1.301919071E9,776110,776759
776662,38.7868,-90.61535,1.301919071E9,776110,776759
776662,38.786892,-90.61538,1.301919071E9,776110,776759
776662,38.786983,-90.615395,1.301919071E9,776110,776759
776662,38.78709,-90.615425,1.301919071E9,776110,776759
776662,38.787178,-90.61545,1.301919071E9,776110,776759
776662,38.78728,-90.61547,1.301919071E9,776110,776759
776662,38.78738,-90.61548,1.301919071E9,776110,776759
776662,38.787476,-90.615486,1.301919071E9,776110,776759
776662,38.787586,-90.61546,1.301919071E9,776110,776759
776662,38.78768,-90.61538,1.301919071E9,776110,776759
776662,38.787792,-90.61531,1.301919071E9,776110,776759
776662,38.787888,-90.615234,1.301919071E9,776110,776759
776662,38.787964,-90.61516,1.301919071E9,776110,776759
776662,38.78801,-90.615036,1.301919071E9,776110,776759
776662,38.788036,-90.614914,1.301919071E9,776110,776759
776662,38.78804,-90.61479,1.301919071E9,776110,776759
776662,38.788048,-90.61466,1.301919071E9,776110,776759
776662,38.788055,-90.614525,1.301919071E9,776110,776759
776662,38.78805,-90.61438,1.301919071E9,776110,776759
776662,38.78807,-90.61424,1.301919071E9,776110,776759
776662,38.788086,-90.614105,1.301919071E9,776110,776759
776662,38.788086,-90.61398,1.301919071E9,776110,776759
776662,38.78809,-90.613846,1.301919071E9,776110,776759
776662,38.7881,-90.61373,1.301919071E9,776110,776759
776662,38.78808,-90.61359,1.301919071E9,776110,776759
776662,38.788074,-90.61346,1.301919071E9,776110,776759
776662,38.78807,-90.613335,1.301919071E9,776110,776759
776662,38.788082,-90.6132,1.301919071E9,776110,776759
776662,38.78809,-90.61306,1.301919071E9,776110,776759
776662,38.78811,-90.61294,1.301919071E9,776110,776759
776662,38.788136,-90.612816,1.301919071E9,776110,776759
776662,38.788162,-90.6127,1.301919071E9,776110,776759
776662,38.78818,-90.61258,1.301919071E9,776110,776759
776662,38.788193,-90.612465,1.301919071E9,776110,776759
776662,38.78821,-90.61233,1.301919071E9,776110,776759
776662,38.788235,-90.61221,1.301919071E9,776110,776759
776662,38.78813,-90.61216,1.301919071E9,776110,776759
776662,38.78803,-90.61218,1.301919071E9,776110,776759
776662,38.78792,-90.612206,1.301919071E9,776110,776759
776662,38.787815,-90.61225,1.301919071E9,776110,776759
776662,38.78771,-90.61227,1.301919071E9,776110,776759
776662,38.787605,-90.61229,1.301919071E9,776110,776759
776662,38.787502,-90.6123,1.301919071E9,776110,776759
776662,38.78739,-90.61229,1.301919071E9,776110,776759
776662,38.787285,-90.612274,1.301919071E9,776110,776759
776662,38.787193,-90.61221,1.301919071E9,776110,776759
776662,38.787113,-90.612144,1.301919071E9,776110,776759
776662,38.787014,-90.6121,1.301919071E9,776110,776759
776662,38.786915,-90.61207,1.301919071E9,776110,776759
776662,38.786816,-90.61205,1.301919071E9,776110,776759
776662,38.786686,-90.612015,1.301919071E9,776110,776759
776662,38.786594,-90.61195,1.301919071E9,776110,776759
776662,38.7865,-90.6119,1.301919071E9,776110,776759
776662,38.78641,-90.61183,1.301919071E9,776110,776759
776662,38.786316,-90.61176,1.301919071E9,776110,776759
776662,38.78621,-90.611725,1.301919071E9,776110,776759
776662,38.786114,-90.611725,1.301919071E9,776110,776759
776662,38.786007,-90.61171,1.301919071E9,776110,776759
776662,38.785904,-90.61165,1.301919071E9,776110,776759
776662,38.785812,-90.611626,1.301919071E9,776110,776759
776662,38.78572,-90.61165,1.301919071E9,776110,776759
776662,38.78563,-90.61168,1.301919071E9,776110,776759
776662,38.785538,-90.61172,1.301919071E9,776110,776759
776662,38.78545,-90.6117,1.301919071E9,776110,776759
776662,38.78537,-90.611626,1.301919071E9,776110,776759
776662,38.78533,-90.611496,1.301919071E9,776110,776759
