.960236,2.6318016,1.301919071E9,776110,776759
776662,41.96016,2.6318796,1.301919071E9,776110,776759
776662,41.9601,2.6319947,1.301919071E9,776110,776759
776662,41.960022,2.6320987,1.301919071E9,776110,776759
776662,41.95992,2.6322541,1.301919071E9,776110,776759
776662,41.95979,2.6324184,1.301919071E9,776110,776759
776662,41.959686,2.6325629,1.301919071E9,776110,776759
776662,41.959576,2.6327593,1.301919071E9,776110,776759
776662,41.959484,2.6329298,1.301919071E9,776110,776759
776662,41.95939,2.6330247,1.301919071E9,776110,776759
776662,41.959274,2.6331456,1.301919071E9,776110,776759
776662,41.959187,2.6332529,1.301919071E9,776110,776759
776662,41.9591,2.6333675,1.301919071E9,776110,776759
776662,41.959034,2.6334836,1.301919071E9,776110,776759
776662,41.958996,2.6336045,1.301919071E9,776110,776759
776662,41.95894,2.6336973,1.301919071E9,776110,776759
776662,41.95888,2.6337821,1.301919071E9,776110,776759
776662,41.958817,2.6338782,1.301919071E9,776110,776759
776662,41.958748,2.633989,1.301919071E9,776110,776759
776662,41.95868,2.6341326,1.301919071E9,776110,776759
776662,41.9586,2.634251,1.301919071E9,776110,776759
776662,41.95851,2.6342769,1.301919071E9,776110,776759
776662,41.958496,2.6341674,1.301919071E9,776110,776759
776662,41.958397,2.6341777,1.301919071E9,776110,776759
776662,41.958317,2.6341548,1.301919071E9,776110,776759
776662,41.958256,2.6340754,1.301919071E9,776110,776759
776662,41.958206,2.6339526,1.301919071E9,776110,776759
776662,41.95818,2.6338487,1.301919071E9,776110,776759
776662,41.95818,2.6338487,1.301919071E9,776110,776759
776662,48.8408,2.333398,1.301919071E9,776110,776759
776662,48.840656,2.333445,1.301919071E9,776110,776759
776662,48.840786,2.333648,1.301919071E9,776110,776759
776662,48.840572,2.334339,1.301919071E9,776110,776759
776662,48.840317,2.334966,1.301919071E9,776110,776759
776662,48.84007,2.335512,1.301919071E9,776110,776759
776662,48.84001,2.336229,1.301919071E9,776110,776759
776662,48.84044,2.336445,1.301919071E9,776110,776759
776662,48.840652,2.336366,1.301919071E9,776110,776759
776662,48.840885,2.336216,1.301919071E9,776110,776759
776662,48.84123,2.335915,1.301919071E9,776110,776759
776662,48.84173,2.33544,1.301919071E9,776110,776759
776662,48.84207,2.33477,1.301919071E9,776110,776759
776662,48.84251,2.334895,1.301919071E9,776110,776759
776662,48.842518,2.33492,1.301919071E9,776110,776759
776662,48.842567,2.335153,1.301919071E9,776110,776759
776662,48.84255,2.335402,1.301919071E9,776110,776759
776662,48.842487,2.336226,1.301919071E9,776110,776759
776662,48.84258,2.336478,1.301919071E9,776110,776759
776662,48.84274,2.336527,1.301919071E9,776110,776759
776662,48.842808,2.336531,1.301919071E9,776110,776759
776662,48.84302,2.33656,1.301919071E9,776110,776759
776662,48.843227,2.336549,1.301919071E9,776110,776759
776662,48.84324,2.336548,1.301919071E9,776110,776759
776662,48.84343,2.336501,1.301919071E9,776110,776759
776662,48.843616,2.336507,1.301919071E9,776110,776759
776662,48.843777,2.336541,1.301919071E9,776110,776759
776662,48.84394,2.336591,1.301919071E9,776110,776759
776662,48.844112,2.336561,1.301919071E9,776110,776759
776662,48.844265,2.336454,1.301919071E9,776110,776759
776662,48.844376,2.336734,1.301919071E9,776110,776759
776662,48.84438,2.336993,1.301919071E9,776110,776759
776662,48.844345,2.337188,1.301919071E9,776110,776759
776662,48.844307,2.337426,1.301919071E9,776110,776759
776662,48.8443,2.337489,1.301919071E9,776110,776759
776662,48.84431,2.337822,1.301919071E9,776110,776759
776662,48.844276,2.338068,1.301919071E9,776110,776759
776662,48.844254,2.338105,1.301919071E9,776110,776759
776662,48.844143,2.338655,1.301919071E9,776110,776759
776662,48.84414,2.33877,1.301919071E9,776110,776759
776662,48.844257,2.339025,1.301919071E9,776110,776759
776662,48.844418,2.339146,1.301919071E9,776110,776759
776662,48.844585,2.33928,1.301919071E9,776110,776759
776662,48.84474,2.339379,1.301919071E9,776110,776759
776662,48.845116,2.339688,1.301919071E9,776110,776759
776662,48.845543,2.339963,1.301919071E9,776110,776759
776662,48.845818,2.340002,1.301919071E9,776110,776759
776662,48.84599,2.340066,1.301919071E9,776110,776759
776662,48.846123,2.33974,1.301919071E9,776110,776759
776662,48.84616,2.339466,1.301919071E9,776110,776759
776662,48.84627,2.339267,1.301919071E9,776110,776759
776662,48.846413,2.339047,1.301919071E9,776110,776759
776662,48.84679,2.33855,1.301919071E9,776110,776759
776662,48.84682,2.338493,1.301919071E9,776110,776759
776662,48.846935,2.338304,1.301919071E9,776110,776759
776662,48.84706,2.33814,1.301919071E9,776110,776759
776662,48.847176,2.337956,1.301919071E9,776110,776759
