567,-71.116356,1.301919071E9,776110,776759
776662,42.325783,-71.116356,1.301919071E9,776110,776759
776662,42.32588,-71.11635,1.301919071E9,776110,776759
776662,42.325966,-71.11632,1.301919071E9,776110,776759
776662,42.326054,-71.11627,1.301919071E9,776110,776759
776662,42.32614,-71.11621,1.301919071E9,776110,776759
776662,42.32623,-71.11616,1.301919071E9,776110,776759
776662,42.32632,-71.11611,1.301919071E9,776110,776759
776662,42.32642,-71.11604,1.301919071E9,776110,776759
776662,42.326515,-71.115974,1.301919071E9,776110,776759
776662,42.326614,-71.1159,1.301919071E9,776110,776759
776662,42.3267,-71.11584,1.301919071E9,776110,776759
776662,42.326794,-71.11576,1.301919071E9,776110,776759
776662,42.32688,-71.11572,1.301919071E9,776110,776759
776662,42.32699,-71.11566,1.301919071E9,776110,776759
776662,42.327087,-71.11563,1.301919071E9,776110,776759
776662,42.32719,-71.1156,1.301919071E9,776110,776759
776662,42.327282,-71.1156,1.301919071E9,776110,776759
776662,42.327377,-71.11559,1.301919071E9,776110,776759
776662,42.32747,-71.11557,1.301919071E9,776110,776759
776662,42.32759,-71.11555,1.301919071E9,776110,776759
776662,42.327698,-71.115524,1.301919071E9,776110,776759
776662,42.327785,-71.11549,1.301919071E9,776110,776759
776662,42.327892,-71.11546,1.301919071E9,776110,776759
776662,42.327995,-71.11545,1.301919071E9,776110,776759
776662,42.3281,-71.11541,1.301919071E9,776110,776759
776662,42.328205,-71.11537,1.301919071E9,776110,776759
776662,42.3283,-71.11533,1.301919071E9,776110,776759
776662,42.3284,-71.115295,1.301919071E9,776110,776759
776662,42.328514,-71.11526,1.301919071E9,776110,776759
776662,42.32862,-71.11522,1.301919071E9,776110,776759
776662,42.328712,-71.115166,1.301919071E9,776110,776759
776662,42.328808,-71.11508,1.301919071E9,776110,776759
776662,42.32889,-71.115005,1.301919071E9,776110,776759
776662,42.32898,-71.11494,1.301919071E9,776110,776759
776662,42.329132,-71.11483,1.301919071E9,776110,776759
776662,42.329227,-71.11475,1.301919071E9,776110,776759
776662,42.32932,-71.11472,1.301919071E9,776110,776759
776662,42.329422,-71.1147,1.301919071E9,776110,776759
776662,42.329525,-71.114655,1.301919071E9,776110,776759
776662,42.329624,-71.11459,1.301919071E9,776110,776759
776662,42.329704,-71.11453,1.301919071E9,776110,776759
