.8513,2.343272,1.301919071E9,776110,776759
776662,48.851322,2.343447,1.301919071E9,776110,776759
776662,48.851353,2.343516,1.301919071E9,776110,776759
776662,48.851322,2.343403,1.301919071E9,776110,776759
776662,48.85128,2.343296,1.301919071E9,776110,776759
776662,48.85121,2.343172,1.301919071E9,776110,776759
776662,48.851097,2.343093,1.301919071E9,776110,776759
776662,48.851006,2.343042,1.301919071E9,776110,776759
776662,48.850895,2.342977,1.301919071E9,776110,776759
776662,48.850784,2.34293,1.301919071E9,776110,776759
776662,48.85069,2.342894,1.301919071E9,776110,776759
776662,48.850605,2.342839,1.301919071E9,776110,776759
776662,48.850506,2.342791,1.301919071E9,776110,776759
776662,48.850403,2.342708,1.301919071E9,776110,776759
776662,48.850307,2.342687,1.301919071E9,776110,776759
776662,48.850235,2.342671,1.301919071E9,776110,776759
776662,48.85013,2.342607,1.301919071E9,776110,776759
776662,48.850044,2.34254,1.301919071E9,776110,776759
776662,48.84995,2.342413,1.301919071E9,776110,776759
776662,48.84987,2.342316,1.301919071E9,776110,776759
776662,48.84976,2.342239,1.301919071E9,776110,776759
776662,48.849655,2.342171,1.301919071E9,776110,776759
776662,48.84957,2.342103,1.301919071E9,776110,776759
776662,48.84948,2.342052,1.301919071E9,776110,776759
776662,48.84939,2.341965,1.301919071E9,776110,776759
776662,48.849285,2.341901,1.301919071E9,776110,776759
776662,48.849197,2.341856,1.301919071E9,776110,776759
776662,48.8491,2.341798,1.301919071E9,776110,776759
776662,48.848995,2.34174,1.301919071E9,776110,776759
776662,48.84891,2.341658,1.301919071E9,776110,776759
776662,48.848824,2.341734,1.301919071E9,776110,776759
776662,48.848724,2.341732,1.301919071E9,776110,776759
776662,48.848637,2.341687,1.301919071E9,776110,776759
776662,48.848537,2.341635,1.301919071E9,776110,776759
776662,48.84845,2.34157,1.301919071E9,776110,776759
776662,48.848354,2.341509,1.301919071E9,776110,776759
776662,48.848244,2.341438,1.301919071E9,776110,776759
776662,48.848145,2.341402,1.301919071E9,776110,776759
776662,48.84804,2.341346,1.301919071E9,776110,776759
776662,48.847942,2.341302,1.301919071E9,776110,776759
776662,48.847847,2.341268,1.301919071E9,776110,776759
776662,48.847748,2.341226,1.301919071E9,776110,776759
776662,48.847656,2.341169,1.301919071E9,776110,776759
776662,48.847553,2.341067,1.301919071E9,776110,776759
776662,48.847473,2.340977,1.301919071E9,776110,776759
776662,48.847385,2.340917,1.301919071E9,776110,776759
776662,48.84729,2.340962,1.301919071E9,776110,776759
776662,48.84726,2.340984,1.301919071E9,776110,776759
776662,48.84727,2.340847,1.301919071E9,776110,776759
776662,48.847275,2.34082,1.301919071E9,776110,776759
776662,48.8472,2.340737,1.301919071E9,776110,776759
776662,48.84708,2.340704,1.301919071E9,776110,776759
776662,48.846973,2.340737,1.301919071E9,776110,776759
776662,48.846867,2.340729,1.301919071E9,776110,776759
776662,48.846767,2.340701,1.301919071E9,776110,776759
776662,48.84673,2.340549,1.301919071E9,776110,776759
776662,48.846752,2.340489,1.301919071E9,776110,776759
776662,48.84682,2.340358,1.301919071E9,776110,776759
776662,48.84687,2.340266,1.301919071E9,776110,776759
776662,48.846905,2.340059,1.301919071E9,776110,776759
776662,48.846893,2.3399,1.301919071E9,776110,776759
776662,48.846893,2.339724,1.301919071E9,776110,776759
776662,48.84688,2.33958,1.301919071E9,776110,776759
776662,48.846878,2.339436,1.301919071E9,776110,776759
776662,48.846874,2.339285,1.301919071E9,776110,776759
776662,48.846878,2.339116,1.301919071E9,776110,776759
776662,48.846893,2.338968,1.301919071E9,776110,776759
776662,48.846924,2.338797,1.301919071E9,776110,776759
776662,48.84693,2.33865,1.301919071E9,776110,776759
776662,48.84694,2.338476,1.301919071E9,776110,776759
776662,48.846947,2.338339,1.301919071E9,776110,776759
776662,48.846874,2.338255,1.301919071E9,776110,776759
776662,48.846794,2.338165,1.301919071E9,776110,776759
776662,48.846725,2.338073,1.301919071E9,776110,776759
776662,48.846657,2.33795,1.301919071E9,776110,776759
776662,48.846638,2.337774,1.301919071E9,776110,776759
776662,48.84664,2.337609,1.301919071E9,776110,776759
776662,48.84666,2.337438,1.301919071E9,776110,776759
776662,48.84668,2.337277,1.301919071E9,776110,776759
776662,48.84668,2.337113,1.301919071E9,776110,776759
776662,48.84666,2.336939,1.301919071E9,776110,776759
776662,48.846622,2.336802,1.301919071E9,776110,776759
776662,48.84653,2.336738,1.301919071E9,776110,776759
776662,48.846455,2.336668,1.301919071E9,776110,776759
776662,48.846375,2.336593,1.301919071E9,776110,776759
776662,48.8464,2.33645,1.301919071E9,776110,776759
776662,48.84643,2.336311,1.301919071E9,776110,776759
776662,48.846478,2.336155,1.301919071E9,776110,776759
776662,48.846504,2.336022,1.301919071E9,776110,776759
776662,48.846516,2.335883,1.301919071E9,776110,776759
776662,48.846546,2.335742,1.301919071E9,776110,776759
776662,48.84659,2.335605,1.301919071E9,776110,776759
776662,48.846622,2.335447,1.301919071E9,776110,776759
776662,48.846653,2.335293,1.301919071E9,776110,776759
776662,48.8467,2.335143,1.301919071E9,776110,776759
776662,48.846737,2.334994,1.301919071E9,776110,776759
776662,48.846783,2.334866,1.301919071E9,776110,776759
776662,48.846844,2.334759,1.301919071E9,776110,776759
776662,48.84688,2.334582,1.301919071E9,776110,776759
776662,48.846916,2.334441,1.301919071E9,776110,776759
776662,48.84695,2.334306,1.301919071E9,776110,776759
776662,48.846996,2.334154,1.301919071E9,776110,776759
776662,48.847023,2.334015,1.301919071E9,776110,776759
776662,48.84705,2.333871,1.301919071E9,776110,776759
776662,48.847065,2.333682,1.301919071E9,776110,776759
776662,48.84707,2.333542,1.301919071E9,776110,776759
776662,48.84706,2.333374,1.301919071E9,776110,776759
776662,48.847057,2.333205,1.301919071E9,776110,776759
776662,48.847046,2.333055,1.301919071E9,776110,776759
776662,48.847057,2.3329,1.301919071E9,776110,776759
776662,48.847073,2.332754,1.301919071E9,776110,776759
776662,48.8471,2.332606,1.301919071E9,776110,776759
776662,48.847122,2.332435,1.301919071E9,776110,776759
776662,48.847107,2.332289,1.301919071E9,776110,776759
776662,48.8471,2.332151,1.301919071E9,776110,776759
776662,48.847095,2.331985,1.301919071E9,776110,776759
776662,48.847088,2.331812,1.301919071E9,776110,776759
776662,48.84708,2.331649,1.301919071E9,776110,776759
776662,48.847076,2.331483,1.301919071E9,776110,776759
776662,48.84709,2.331316,1.301919071E9,776110,776759
776662,48.84711,2.33115,1.301919071E9,776110,776759
776662,48.847168,2.33101,1.301919071E9,776110,776759
776662,48.847168,2.330847,1.301919071E9,776110,776759
776662,48.847153,2.330689,1.301919071E9,776110,776759
776662,48.84719,2.330556,1.301919071E9,776110,776759
776662,48.847298,2.330493,1.301919071E9,776110,776759
776662,48.847355,2.330347,1.301919071E9,776110,776759
776662,48.847385,2.330215,1.301919071E9,776110,776759
776662,48.847466,2.330117,1.301919071E9,776110,776759
776662,48.847565,2.330039,1.301919071E9,776110,776759
776662,48.84766,2.330017,1.301919071E9,776110,776759
776662,48.847748,2.329972,1.301919071E9,776110,776759
776662,48.847828,2.329884,1.301919071E9,776110,776759
776662,48.8479,2.329785,1.301919071E9,776110,776759
776662,48.847984,2.329638,1.301919071E9,776110,776759
776662,48.84808,2.329557,1.301919071E9,776110,776759
776662,48.848175,2.329563,1.301919071E9,776110,776759
776662,48.848255,2.329488,1.301919071E9,776110,776759
776662,48.84835,2.329388,1.301919071E9,776110,776759
