.5582,-122.466354,1.301919071E9,776110,776759
776662,45.558193,-122.46617,1.301919071E9,776110,776759
776662,45.5582,-122.46598,1.301919071E9,776110,776759
776662,45.55821,-122.465836,1.301919071E9,776110,776759
776662,45.558205,-122.46564,1.301919071E9,776110,776759
776662,45.558205,-122.46548,1.301919071E9,776110,776759
776662,45.55818,-122.465324,1.301919071E9,776110,776759
776662,45.558186,-122.465195,1.301919071E9,776110,776759
776662,45.558155,-122.46507,1.301919071E9,776110,776759
776662,45.558075,-122.465,1.301919071E9,776110,776759
776662,45.55801,-122.46511,1.301919071E9,776110,776759
776662,45.558037,-122.46524,1.301919071E9,776110,776759
776662,45.55805,-122.465385,1.301919071E9,776110,776759
776662,45.55805,-122.46552,1.301919071E9,776110,776759
776662,45.55805,-122.46567,1.301919071E9,776110,776759
776662,45.55804,-122.465836,1.301919071E9,776110,776759
776662,45.558033,-122.46599,1.301919071E9,776110,776759
776662,45.55804,-122.466125,1.301919071E9,776110,776759
776662,45.558037,-122.46627,1.301919071E9,776110,776759
776662,45.55804,-122.4664,1.301919071E9,776110,776759
776662,45.55805,-122.466545,1.301919071E9,776110,776759
776662,45.558064,-122.466675,1.301919071E9,776110,776759
776662,45.558064,-122.46685,1.301919071E9,776110,776759
776662,45.558067,-122.46703,1.301919071E9,776110,776759
776662,45.558125,-122.46722,1.301919071E9,776110,776759
776662,45.558147,-122.46737,1.301919071E9,776110,776759
776662,45.558193,-122.46753,1.301919071E9,776110,776759
776662,45.558254,-122.467705,1.301919071E9,776110,776759
776662,45.558327,-122.46781,1.301919071E9,776110,776759
776662,45.55838,-122.467995,1.301919071E9,776110,776759
776662,45.558434,-122.46814,1.301919071E9,776110,776759
776662,45.558495,-122.4683,1.301919071E9,776110,776759
776662,45.558556,-122.46846,1.301919071E9,776110,776759
776662,45.558617,-122.46862,1.301919071E9,776110,776759
776662,45.558666,-122.46879,1.301919071E9,776110,776759
776662,45.558712,-122.46897,1.301919071E9,776110,776759
776662,45.55875,-122.46913,1.301919071E9,776110,776759
776662,45.558784,-122.4693,1.301919071E9,776110,776759
776662,45.55881,-122.46947,1.301919071E9,776110,776759
776662,45.558838,-122.46966,1.301919071E9,776110,776759
776662,45.55886,-122.46986,1.301919071E9,776110,776759
776662,45.558884,-122.47006,1.301919071E9,776110,776759
776662,45.558895,-122.47025,1.301919071E9,776110,776759
776662,45.558914,-122.47044,1.301919071E9,776110,776759
776662,45.55894,-122.47059,1.301919071E9,776110,776759
776662,45.558933,-122.47081,1.301919071E9,776110,776759
776662,45.55894,-122.471,1.301919071E9,776110,776759
776662,45.55894,-122.4712,1.301919071E9,776110,776759
776662,45.55894,-122.47142,1.301919071E9,776110,776759
776662,45.558926,-122.471634,1.301919071E9,776110,776759
776662,45.558918,-122.47185,1.301919071E9,776110,776759
776662,45.55891,-122.472046,1.301919071E9,776110,776759
776662,45.558907,-122.47225,1.301919071E9,776110,776759
776662,45.558887,-122.47246,1.301919071E9,776110,776759
776662,45.55888,-122.472664,1.301919071E9,776110,776759
776662,45.558872,-122.47286,1.301919071E9,776110,776759
776662,45.558857,-122.47307,1.301919071E9,776110,776759
776662,45.558853,-122.47327,1.301919071E9,776110,776759
776662,45.558853,-122.47349,1.301919071E9,776110,776759
776662,45.558846,-122.47368,1.301919071E9,776110,776759
776662,45.558838,-122.473885,1.301919071E9,776110,776759
776662,45.55883,-122.474106,1.301919071E9,776110,776759
776662,45.55881,-122.474304,1.301919071E9,776110,776759
776662,45.55882,-122.4745,1.301919071E9,776110,776759
776662,45.558807,-122.4747,1.301919071E9,776110,776759
776662,45.55879,-122.47494,1.301919071E9,776110,776759
776662,45.55878,-122.47514,1.301919071E9,776110,776759
776662,45.55877,-122.47535,1.301919071E9,776110,776759
776662,45.558765,-122.47553,1.301919071E9,776110,776759
776662,45.558758,-122.47573,1.301919071E9,776110,776759
776662,45.55875,-122.47592,1.301919071E9,776110,776759
776662,45.558743,-122.476135,1.301919071E9,776110,776759
776662,45.55872,-122.47628,1.301919071E9,776110,776759
776662,45.55872,-122.47648,1.301919071E9,776110,776759
776662,45.558712,-122.47665,1.301919071E9,776110,776759
776662,45.558716,-122.47686,1.301919071E9,776110,776759
776662,45.55872,-122.47703,1.301919071E9,776110,776759
776662,45.558693,-122.47724,1.301919071E9,776110,776759
776662,45.558697,-122.47747,1.301919071E9,776110,776759
