3,-97.9111,1.301919071E9,776110,776759
776662,38.09715,-97.910995,1.301919071E9,776110,776759
776662,38.09715,-97.91089,1.301919071E9,776110,776759
776662,38.09714,-97.91075,1.301919071E9,776110,776759
776662,38.097137,-97.91062,1.301919071E9,776110,776759
776662,38.097137,-97.910515,1.301919071E9,776110,776759
776662,38.097137,-97.91038,1.301919071E9,776110,776759
776662,38.097137,-97.91025,1.301919071E9,776110,776759
776662,38.097137,-97.91014,1.301919071E9,776110,776759
776662,38.097137,-97.910034,1.301919071E9,776110,776759
776662,38.09713,-97.909935,1.301919071E9,776110,776759
776662,38.09713,-97.90983,1.301919071E9,776110,776759
776662,38.097134,-97.90971,1.301919071E9,776110,776759
776662,38.097134,-97.90958,1.301919071E9,776110,776759
776662,38.097137,-97.90946,1.301919071E9,776110,776759
776662,38.097134,-97.90936,1.301919071E9,776110,776759
776662,38.097126,-97.909256,1.301919071E9,776110,776759
776662,38.097122,-97.90915,1.301919071E9,776110,776759
776662,38.097126,-97.90904,1.301919071E9,776110,776759
776662,38.097126,-97.908905,1.301919071E9,776110,776759
776662,38.09713,-97.9088,1.301919071E9,776110,776759
776662,38.097126,-97.90866,1.301919071E9,776110,776759
776662,38.09713,-97.90854,1.301919071E9,776110,776759
776662,38.09714,-97.90841,1.301919071E9,776110,776759
776662,38.09714,-97.90829,1.301919071E9,776110,776759
776662,38.097134,-97.908165,1.301919071E9,776110,776759
776662,38.09713,-97.908066,1.301919071E9,776110,776759
776662,38.097134,-97.90794,1.301919071E9,776110,776759
776662,38.09713,-97.90783,1.301919071E9,776110,776759
776662,38.097126,-97.90772,1.301919071E9,776110,776759
776662,38.097115,-97.90761,1.301919071E9,776110,776759
776662,38.09706,-97.90749,1.301919071E9,776110,776759
776662,38.096973,-97.90746,1.301919071E9,776110,776759
776662,38.09689,-97.907455,1.301919071E9,776110,776759
776662,38.096783,-97.90745,1.301919071E9,776110,776759
776662,38.0967,-97.907455,1.301919071E9,776110,776759
776662,38.09659,-97.907455,1.301919071E9,776110,776759
776662,38.096485,-97.90745,1.301919071E9,776110,776759
776662,38.096394,-97.907455,1.301919071E9,776110,776759
776662,38.09629,-97.907455,1.301919071E9,776110,776759
776662,38.09621,-97.90745,1.301919071E9,776110,776759
776662,38.096127,-97.90745,1.301919071E9,776110,776759
776662,38.09602,-97.90745,1.301919071E9,776110,776759
776662,38.095932,-97.90745,1.301919071E9,776110,776759
776662,38.09585,-97.90745,1.301919071E9,776110,776759
776662,38.09574,-97.90746,1.301919071E9,776110,776759
776662,38.095634,-97.907455,1.301919071E9,776110,776759
776662,38.095547,-97.907455,1.301919071E9,776110,776759
776662,38.095425,-97.90746,1.301919071E9,776110,776759
776662,38.09534,-97.907455,1.301919071E9,776110,776759
776662,38.095238,-97.90745,1.301919071E9,776110,776759
776662,38.09515,-97.90745,1.301919071E9,776110,776759
776662,38.095062,-97.907455,1.301919071E9,776110,776759
776662,38.094948,-97.907455,1.301919071E9,776110,776759
776662,38.09486,-97.90746,1.301919071E9,776110,776759
776662,38.094776,-97.907455,1.301919071E9,776110,776759
776662,38.09468,-97.90746,1.301919071E9,776110,776759
776662,38.094593,-97.90746,1.301919071E9,776110,776759
776662,38.094482,-97.90746,1.301919071E9,776110,776759
776662,38.094402,-97.907455,1.301919071E9,776110,776759
776662,38.09432,-97.907455,1.301919071E9,776110,776759
776662,38.09424,-97.90744,1.301919071E9,776110,776759
776662,38.09416,-97.907425,1.301919071E9,776110,776759
776662,38.09407,-97.90741,1.301919071E9,776110,776759
776662,38.093967,-97.90737,1.301919071E9,776110,776759
776662,38.09389,-97.907425,1.301919071E9,776110,776759
776662,38.093887,-97.90755,1.301919071E9,776110,776759
776662,38.09389,-97.90768,1.301919071E9,776110,776759
776662,38.093887,-97.9078,1.301919071E9,776110,776759
776662,38.093895,-97.907906,1.301919071E9,776110,776759
776662,38.093903,-97.90803,1.301919071E9,776110,776759
776662,38.09391,-97.90816,1.301919071E9,776110,776759
776662,38.093914,-97.90828,1.301919071E9,776110,776759
776662,38.09392,-97.90843,1.301919071E9,776110,776759
776662,38.09393,-97.90858,1.301919071E9,776110,776759
776662,38.093937,-97.908676,1.301919071E9,776110,776759
776662,38.093945,-97.90878,1.301919071E9,776110,776759
776662,38.09395,-97.9089,1.301919071E9,776110,776759
776662,38.093956,-97.909004,1.301919071E9,776110,776759
776662,38.093956,-97.909134,1.301919071E9,776110,776759
776662,38.093975,-97.90924,1.301919071E9,776110,776759
776662,38.094006,-97.90937,1.301919071E9,776110,776759
776662,38.09402,-97.90949,1.301919071E9,776110,776759
776662,38.09403,-97.90959,1.301919071E9,776110,776759
776662,38.094044,-97.90973,1.301919071E9,776110,776759
776662,38.09403,-97.909836,1.301919071E9,776110,776759
776662,38.09403,-97.909836,1.301919071E9,776110,776759
776662,38.03132,-97.92255,1.301919071E9,776110,776759
776662,38.03132,-97.92255,1.301919071E9,776110,776759
776662,38.03131,-97.9225,1.301919071E9,776110,776759
776662,38.030956,-97.92265,1.301919071E9,776110,776759
776662,38.03131,-97.9225,1.301919071E9,776110,776759
776662,38.031315,-97.92249,1.301919071E9,776110,776759
776662,38.03131,-97.9225,1.301919071E9,776110,776759
776662,38.03139,-97.92274,1.301919071E9,776110,776759
776662,38.031437,-97.9227,1.301919071E9,776110,776759
776662,38.03139,-97.92274,1.301919071E9,776110,776759
776662,38.03147,-97.923,1.301919071E9,776110,776759
776662,38.031467,-97.923004,1.301919071E9,776110,776759
776662,38.031467,-97.92312,1.301919071E9,776110,776759
776662,38.031437,-97.92324,1.301919071E9,776110,776759
776662,38.03143,-97.923355,1.301919071E9,776110,776759
776662,38.031414,-97.92351,1.301919071E9,776110,776759
776662,38.03136,-97.92364,1.301919071E9,776110,776759
776662,38.03131,-97.92373,1.301919071E9,776110,776759
776662,38.03125,-97.923805,1.301919071E9,776110,776759
776662,38.031178,-97.9239,1.301919071E9,776110,776759
776662,38.031094,-97.92396,1.301919071E9,776110,776759
776662,38.031036,-97.92406,1.301919071E9,776110,776759
776662,38.031006,-97.92417,1.301919071E9,776110,776759
776662,38.030983,-97.92428,1.301919071E9,776110,776759
776662,38.031006,-97.92438,1.301919071E9,776110,776759
776662,38.031025,-97.92448,1.301919071E9,776110,776759
776662,38.031082,-97.924576,1.301919071E9,776110,776759
776662,38.03115,-97.924644,1.301919071E9,776110,776759
776662,38.03122,-97.924706,1.301919071E9,776110,776759
776662,38.031292,-97.92476,1.301919071E9,776110,776759
776662,38.03138,-97.9248,1.301919071E9,776110,776759
776662,38.03147,-97.92482,1.301919071E9,776110,776759
776662,38.031563,-97.9248,1.301919071E9,776110,776759
776662,38.031643,-97.924774,1.301919071E9,776110,776759
776662,38.031734,-97.92472,1.301919071E9,776110,776759
776662,38.03182,-97.9247,1.301919071E9,776110,776759
776662,38.031914,-97.92467,1.301919071E9,776110,776759
776662,38.03202,-97.924675,1.301919071E9,776110,776759
776662,38.0321,-97.92469,1.301919071E9,776110,776759
776662,38.032192,-97.92471,1.301919071E9,776110,776759
776662,38.032307,-97.92473,1.301919071E9,776110,776759
776662,38.032387,-97.92475,1.301919071E9,776110,776759
776662,38.03248,-97.92479,1.301919071E9,776110,776759
776662,38.03256,-97.92488,1.301919071E9,776110,776759
776662,38.032597,-97.92499,1.301919071E9,776110,776759
776662,38.032623,-97.92513,1.301919071E9,776110,776759
776662,38.032635,-97.92524,1.301919071E9,776110,776759
776662,38.032642,-97.92536,1.301919071E9,776110,776759
776662,38.03265,-97.925476,1.301919071E9,776110,776759
776662,38.032673,-97.9256,1.301919071E9,776110,776759
776662,38.03269,-97.925705,1.301919071E9,776110,776759
776662,38.032692,-97.92582,1.301919071E9,776110,776759
776662,38.032673,-97.92595,1.301919071E9,776110,776759
776662,38.032635,-97.926056,1.301919071E9,776110,776759
776662,38.03259,-97.926155,1.301919071E9,776110,776759
776662,38.032562,-97.92627,1.301919071E9,776110,776759
776662,38.03252,-97.92637,1.301919071E9,776110,776759
776662,38.03245,-97.92647,1.301919071E9,776110,776759
776662,38.03238,-97.92655,1.301919071E9,776110,776759
776662,38.03232,-97.92663,
