758,2.5983515,1.301919071E9,776110,776759
776662,42.00968,2.5984032,1.301919071E9,776110,776759
776662,42.009594,2.5984426,1.301919071E9,776110,776759
776662,42.009506,2.5984797,1.301919071E9,776110,776759
776662,42.009434,2.5985658,1.301919071E9,776110,776759
776662,42.00935,2.5986674,1.301919071E9,776110,776759
776662,42.009243,2.5987296,1.301919071E9,776110,776759
776662,42.00915,2.5988324,1.301919071E9,776110,776759
776662,42.009068,2.5989401,1.301919071E9,776110,776759
776662,42.00898,2.5990634,1.301919071E9,776110,776759
776662,42.008904,2.5991979,1.301919071E9,776110,776759
776662,42.008823,2.5993295,1.301919071E9,776110,776759
776662,42.008778,2.599498,1.301919071E9,776110,776759
776662,42.00873,2.599659,1.301919071E9,776110,776759
776662,42.008694,2.5998387,1.301919071E9,776110,776759
776662,42.008663,2.6000118,1.301919071E9,776110,776759
776662,42.008644,2.600192,1.301919071E9,776110,776759
776662,42.008614,2.600363,1.301919071E9,776110,776759
776662,42.00858,2.6005073,1.301919071E9,776110,776759
776662,42.008545,2.6006553,1.301919071E9,776110,776759
776662,42.008507,2.600811,1.301919071E9,776110,776759
776662,42.008446,2.6009712,1.301919071E9,776110,776759
776662,42.008385,2.6011443,1.301919071E9,776110,776759
776662,42.008316,2.6013253,1.301919071E9,776110,776759
776662,42.008255,2.6015103,1.301919071E9,776110,776759
776662,42.008137,2.6016479,1.301919071E9,776110,776759
776662,42.00804,2.6017785,1.301919071E9,776110,776759
776662,42.007942,2.6019242,1.301919071E9,776110,776759
776662,42.00782,2.6020038,1.301919071E9,776110,776759
776662,42.007748,2.60206,1.301919071E9,776110,776759
776662,42.00766,2.6021206,1.301919071E9,776110,776759
776662,42.007496,2.6021934,1.301919071E9,776110,776759
776662,42.007416,2.6022294,1.301919071E9,776110,776759
776662,42.007263,2.6022875,1.301919071E9,776110,776759
776662,42.007126,2.6023288,1.301919071E9,776110,776759
776662,42.006992,2.6023912,1.301919071E9,776110,776759
776662,42.006878,2.602445,1.301919071E9,776110,776759
776662,42.006763,2.6025264,1.301919071E9,776110,776759
776662,42.00665,2.6026037,1.301919071E9,776110,776759
776662,42.006596,2.6027167,1.301919071E9,776110,776759
776662,42.006516,2.6028152,1.301919071E9,776110,776759
776662,42.006317,2.602874,1.301919071E9,776110,776759
776662,42.00617,2.6029425,1.301919071E9,776110,776759
776662,42.00604,2.603045,1.301919071E9,776110,776759
776662,42.005928,2.6030867,1.301919071E9,776110,776759
776662,42.005833,2.6031015,1.301919071E9,776110,776759
776662,42.005733,2.6031342,1.301919071E9,776110,776759
776662,42.00562,2.6032133,1.301919071E9,776110,776759
776662,42.00551,2.6032846,1.301919071E9,776110,776759
776662,42.005383,2.6033864,1.301919071E9,776110,776759
776662,42.005306,2.6034276,1.301919071E9,776110,776759
776662,42.005177,2.6035144,1.301919071E9,776110,776759
776662,42.00509,2.603604,1.301919071E9,776110,776759
776662,42.004967,2.6036906,1.301919071E9,776110,776759
776662,42.004887,2.6037474,1.301919071E9,776110,776759
776662,42.004814,2.6037965,1.301919071E9,776110,776759
776662,42.004677,2.6038487,1.301919071E9,776110,776759
776662,42.004543,2.6039002,1.301919071E9,776110,776759
776662,42.004417,2.603911,1.301919071E9,776110,776759
776662,42.004272,2.6038954,1.301919071E9,776110,776759
776662,42.00412,2.603884,1.301919071E9,776110,776759
776662,42.003983,2.6038806,1.301919071E9,776110,776759
776662,42.003845,2.6038663,1.301919071E9,776110,776759
776662,42.003704,2.603864,1.301919071E9,776110,776759
776662,42.00356,2.60388,1.301919071E9,776110,776759
776662,42.003418,2.6038957,1.301919071E9,776110,776759
776662,42.003277,2.6039343,1.301919071E9,776110,776759
776662,42.003143,2.6039848,1.301919071E9,776110,776759
776662,42.003014,2.6040182,1.301919071E9,776110,776759
776662,42.00291,2.604071,1.301919071E9,776110,776759
776662,42.002777,2.6040914,1.301919071E9,776110,776759
776662,42.00264,2.6041276,1.301919071E9,776110,776759
776662,42.002506,2.6041646,1.301919071E9,776110,776759
776662,42.002377,2.6042156,1.301919071E9,776110,776759
776662,42.00224,2.6042676,1.301919071E9,776110,776759
776662,42.002113,2.6043446,1.301919071E9,776110,776759
776662,42.002,2.6044424,1.301919071E9,776110,776759
776662,42.00188,2.6045504,1.301919071E9,776110,776759
776662,42.001762,2.6046538,1.301919071E9,776110,776759
776662,42.00166,2.6047492,1.301919071E9,776110,776759
776662,42.001553,2.6048415,1.301919071E9,776110,776759
776662,42.001457,2.604912,1.301919071E9,776110,776759
776662,42.00136,2.6049876,1.301919071E9,776110,776759
776662,42.00127,2.6050029,1.301919071E9,776110,776759
776662,42.001167,2.605081,1.301919071E9,776110,776759
776662,42.00108,2.6050994,1.301919071E9,776110,776759
776662,42.00099,2.6050324,1.301919071E9,776110,776759
776662,42.000893,2.6049829,1.301919071E9,776110,776759
776662,42.000774,2.6049523,1.301919071E9,776110,776759
776662,42.000668,2.604958,1.301919071E9,776110,776759
776662,42.00056,2.6049616,1.301919071E9,776110,776759
776662,42.00047,2.6049566,1.301919071E9,776110,776759
776662,42.00038,2.604943,1.301919071E9,776110,776759
776662,42.000282,2.6049378,1.301919071E9,776110,776759
776662,42.000183,2.6049213,1.301919071E9,776110,776759
776662,42.000053,2.6048684,1.301919071E9,776110,776759
776662,41.99994,2.604857,1.301919071E9,776110,776759
776662,41.99982,2.604851,1.301919071E9,776110,776759
776662,41.999706,2.6048555,1.301919071E9,776110,776759
776662,41.9996,2.6048825,1.301919071E9,776110,776759
776662,41.999504,2.6049476,1.301919071E9,776110,776759
776662,41.999386,2.605019,1.301919071E9,776110,776759
776662,41.99928,2.6050928,1.301919071E9,776110,776759
776662,41.999176,2.6051762,1.301919071E9,776110,776759
776662,41.99909,2.605263,1.301919071E9,776110,776759
776662,41.99899,2.6053617,1.301919071E9,776110,776759
776662,41.998924,2.6054828,1.301919071E9,776110,776759
776662,41.998867,2.605627,1.301919071E9,776110,776759
776662,41.99881,2.6057646,1.301919071E9,776110,776759
776662,41.998753,2.6059036,1.301919071E9,776110,776759
776662,41.998707,2.606041,1.301919071E9,776110,776759
776662,41.99866,2.6061747,1.301919071E9,776110,776759
776662,41.998627,2.6062913,1.301919071E9,776110,776759
776662,41.998642,2.606159,1.301919071E9,776110,776759
776662,41.998695,2.6060607,1.301919071E9,776110,776759
776662,41.99874,2.605967,1.301919071E9,776110,776759
776662,41.998787,2.605853,1.301919071E9,776110,776759
776662,41.998825,2.6057217,1.301919071E9,776110,776759
776662,41.998856,2.6056073,1.301919071E9,776110,776759
776662,41.998913,2.6054764,1.301919071E9,776110,776759
776662,41.998962,2.6053803,1.301919071E9,776110,776759
776662,41.999027,2.6052964,1.301919071E9,776110,776759
776662,41.9991,2.6052167,1.301919071E9,776110,776759
776662,41.99918,2.6051378,1.301919071E9,776110,776759
776662,41.99926,2.6050782,1.301919071E9,776110,776759
776662,41.999344,2.605033,1.301919071E9,776110,776759
776662,41.999428,2.604986,1.301919071E9,776110,776759
776662,41.999508,2.6049447,1.301919071E9,776110,776759
776662,41.999588,2.6048956,1.301919071E9,776110,776759
776662,41.999695,2.6048849,1.301919071E9,776110,776759
776662,41.999615,2.6048179,1.301919071E9,776110,776759
776662,41.999516,2.6048095,1.301919071E9,776110,776759
776662,41.999416,2.6047962,1.301919071E9,776110,776759
776662,41.999317,2.6047518,1.301919071E9,776110,776759
776662,41.999226,2.6047637,1.301919071E9,776110,776759
776662,41.999165,2.6048384,1.301919071E9,776110,776759
776662,41.999115,2.6049352,1.301919071E9,776110,776759
776662,41.998985,2.605006,1.301919071E9,776110,776759
776662,41.99889,2.605039,1.301919071E9,776110,776759
776662,41.998802,2.6050844,1.301919071E9,776110,776759
776662,41.99869,2.605092,1.301919071E9,776110,776759
776662,41.9986,2.605091,1.301919071E9,776110,776759
776662,41.998512,2.6051135,1.301919071E9,776110,776759
776662,41.998432,2.605143,1.301919071E9,776110,776759
776662,41.998333,2.605159,1.301919071E9,776110,776759
776662,41.998253,2.6051939,1.301919071E9,776110,776759
776662,41.998196,2.605277,1.301919071E9,776110,776759
776662,41.998146,
