.34581,-71.09065,1.301919071E9,776110,776759
776662,42.34602,-71.09073,1.301919071E9,776110,776759
776662,42.34622,-71.09062,1.301919071E9,776110,776759
776662,42.34622,-71.09062,1.301919071E9,776110,776759
776662,42.34642,-71.0905,1.301919071E9,776110,776759
776662,42.34657,-71.09041,1.301919071E9,776110,776759
776662,42.34661,-71.09014,1.301919071E9,776110,776759
776662,42.34666,-71.08995,1.301919071E9,776110,776759
776662,42.34681,-71.08943,1.301919071E9,776110,776759
776662,42.34684,-71.08931,1.301919071E9,776110,776759
776662,42.34687,-71.08921,1.301919071E9,776110,776759
776662,42.3469,-71.08911,1.301919071E9,776110,776759
776662,42.34724,-71.08793,1.301919071E9,776110,776759
776662,42.34729,-71.08788,1.301919071E9,776110,776759
776662,42.3473,-71.08786,1.301919071E9,776110,776759
776662,42.3473,-71.08786,1.301919071E9,776110,776759
776662,42.34734,-71.08777,1.301919071E9,776110,776759
776662,42.34743,-71.08781,1.301919071E9,776110,776759
776662,42.34747,-71.08783,1.301919071E9,776110,776759
776662,42.34756,-71.08787,1.301919071E9,776110,776759
776662,42.34771,-71.08793,1.301919071E9,776110,776759
776662,42.34772,-71.08794,1.301919071E9,776110,776759
776662,42.34798,-71.08805,1.301919071E9,776110,776759
776662,42.34804,-71.08808,1.301919071E9,776110,776759
776662,42.34809,-71.0881,1.301919071E9,776110,776759
776662,42.34848,-71.08833,1.301919071E9,776110,776759
776662,42.34872,-71.08843,1.301919071E9,776110,776759
776662,42.3489,-71.08853,1.301919071E9,776110,776759
776662,42.34906,-71.08862,1.301919071E9,776110,776759
776662,42.34907,-71.08862,1.301919071E9,776110,776759
776662,42.34908,-71.08863,1.301919071E9,776110,776759
776662,42.34911,-71.08864,1.301919071E9,776110,776759
776662,42.34913,-71.08865,1.301919071E9,776110,776759
776662,42.34915,-71.08866,1.301919071E9,776110,776759
776662,42.34927,-71.08872,1.301919071E9,776110,776759
776662,42.34967,-71.08892,1.301919071E9,776110,776759
776662,42.35002,-71.08909,1.301919071E9,776110,776759
776662,42.35002,-71.08909,1.301919071E9,776110,776759
776662,42.35006,-71.08911,1.301919071E9,776110,776759
776662,42.35015,-71.08915,1.301919071E9,776110,776759
776662,42.35045,-71.08929,1.301919071E9,776110,776759
776662,42.35085,-71.08949,1.301919071E9,776110,776759
776662,42.35086,-71.08944,1.301919071E9,776110,776759
776662,42.35086,-71.08944,1.301919071E9,776110,776759
776662,42.35153,-71.08698,1.301919071E9,776110,776759
776662,42.35193,-71.08549,1.301919071E9,776110,776759
776662,42.35245,-71.08353,1.301919071E9,776110,776759
776662,42.35307,-71.08129,1.301919071E9,776110,776759
776662,42.35313,-71.0811,1.301919071E9,776110,776759
776662,42.35366,-71.07908,1.301919071E9,776110,776759
776662,42.35422,-71.07696,1.301919071E9,776110,776759
776662,42.35481,-71.0748,1.301919071E9,776110,776759
776662,42.35481,-71.0748,1.301919071E9,776110,776759
776662,42.35441,-71.07461,1.301919071E9,776110,776759
776662,42.3541,-71.07446,1.301919071E9,776110,776759
776662,42.35405,-71.07443,1.301919071E9,776110,776759
776662,42.35405,-71.07443,1.301919071E9,776110,776759
776662,42.35402,-71.07442,1.301919071E9,776110,776759
776662,42.35344,-71.07658,1.301919071E9,776110,776759
776662,42.35318,-71.07757,1.301919071E9,776110,776759
776662,42.35287,-71.0787,1.301919071E9,776110,776759
776662,42.35229,-71.08085,1.301919071E9,776110,776759
776662,42.35166,-71.08315,1.301919071E9,776110,776759
776662,42.35164,-71.08321,1.301919071E9,776110,776759
