.003746,-156.66356,1.301919071E9,776110,776759
776662,21.003775,-156.66367,1.301919071E9,776110,776759
776662,21.00383,-156.66376,1.301919071E9,776110,776759
776662,21.00389,-156.66383,1.301919071E9,776110,776759
776662,21.00395,-156.66391,1.301919071E9,776110,776759
776662,21.004019,-156.664,1.301919071E9,776110,776759
776662,21.004078,-156.66408,1.301919071E9,776110,776759
776662,21.004078,-156.66418,1.301919071E9,776110,776759
776662,21.004036,-156.66428,1.301919071E9,776110,776759
776662,21.004013,-156.66437,1.301919071E9,776110,776759
776662,21.003983,-156.66447,1.301919071E9,776110,776759
776662,21.003939,-156.66458,1.301919071E9,776110,776759
776662,21.0039,-156.66467,1.301919071E9,776110,776759
776662,21.00385,-156.66476,1.301919071E9,776110,776759
776662,21.003778,-156.66484,1.301919071E9,776110,776759
776662,21.003721,-156.66493,1.301919071E9,776110,776759
776662,21.00365,-156.66502,1.301919071E9,776110,776759
776662,21.00356,-156.66502,1.301919071E9,776110,776759
776662,21.003464,-156.66498,1.301919071E9,776110,776759
776662,21.00337,-156.66492,1.301919071E9,776110,776759
776662,21.003265,-156.66489,1.301919071E9,776110,776759
776662,21.003168,-156.6649,1.301919071E9,776110,776759
776662,21.003098,-156.66498,1.301919071E9,776110,776759
776662,21.003052,-156.66507,1.301919071E9,776110,776759
776662,21.002966,-156.66513,1.301919071E9,776110,776759
776662,21.002909,-156.66522,1.301919071E9,776110,776759
776662,21.002861,-156.66531,1.301919071E9,776110,776759
776662,21.00281,-156.6654,1.301919071E9,776110,776759
776662,21.002754,-156.6655,1.301919071E9,776110,776759
776662,21.002691,-156.6656,1.301919071E9,776110,776759
776662,21.002625,-156.66568,1.301919071E9,776110,776759
776662,21.00256,-156.66574,1.301919071E9,776110,776759
776662,21.002506,-156.66583,1.301919071E9,776110,776759
776662,21.002481,-156.66594,1.301919071E9,776110,776759
776662,21.002457,-156.66605,1.301919071E9,776110,776759
776662,21.00242,-156.66615,1.301919071E9,776110,776759
776662,21.002333,-156.6662,1.301919071E9,776110,776759
776662,21.002222,-156.6662,1.301919071E9,776110,776759
776662,21.00211,-156.66621,1.301919071E9,776110,776759
776662,21.002016,-156.6662,1.301919071E9,776110,776759
776662,21.001905,-156.66618,1.301919071E9,776110,776759
776662,21.001799,-156.66618,1.301919071E9,776110,776759
776662,21.00171,-156.66621,1.301919071E9,776110,776759
776662,21.001604,-156.66626,1.301919071E9,776110,776759
776662,21.001514,-156.66626,1.301919071E9,776110,776759
776662,21.001423,-156.6663,1.301919071E9,776110,776759
776662,21.001337,-156.66635,1.301919071E9,776110,776759
776662,21.001238,-156.66638,1.301919071E9,776110,776759
776662,21.001156,-156.66646,1.301919071E9,776110,776759
776662,21.001093,-156.66653,1.301919071E9,776110,776759
776662,21.000984,-156.66656,1.301919071E9,776110,776759
776662,21.00087,-156.66653,1.301919071E9,776110,776759
776662,21.000784,-156.66647,1.301919071E9,776110,776759
776662,21.000723,-156.66638,1.301919071E9,776110,776759
776662,21.000633,-156.66634,1.301919071E9,776110,776759
776662,21.000525,-156.66629,1.301919071E9,776110,776759
776662,21.000423,-156.66624,1.301919071E9,776110,776759
776662,21.000315,-156.6662,1.301919071E9,776110,776759
776662,21.000225,-156.66618,1.301919071E9,776110,776759
776662,21.000134,-156.6662,1.301919071E9,776110,776759
776662,21.000013,-156.6662,1.301919071E9,776110,776759
776662,20.999922,-156.66618,1.301919071E9,776110,776759
776662,20.999804,-156.66617,1.301919071E9,776110,776759
776662,20.99971,-156.6662,1.301919071E9,776110,776759
776662,20.999594,-156.66623,1.301919071E9,776110,776759
776662,20.999485,-156.66624,1.301919071E9,776110,776759
776662,20.999388,-156.66624,1.301919071E9,776110,776759
776662,20.999294,-156.66624,1.301919071E9,776110,776759
776662,20.9992,-156.66628,1.301919071E9,776110,776759
776662,20.999102,-156.66632,1.301919071E9,776110,776759
776662,20.99902,-156.66637,1.301919071E9,776110,776759
776662,20.998934,-156.66643,1.301919071E9,776110,776759
776662,20.998854,-156.6665,1.301919071E9,776110,776759
776662,20.998777,-156.6666,1.301919071E9,776110,776759
776662,20.998713,-156.66669,1.301919071E9,776110,776759
776662,20.998611,-156.66672,1.301919071E9,776110,776759
776662,20.998516,-156.66675,1.301919071E9,776110,776759
776662,20.998432,-156.66681,1.301919071E9,776110,776759
776662,20.998339,-156.66682,1.301919071E9,776110,776759
776662,20.998251,-156.66685,1.301919071E9,776110,776759
776662,20.998161,-156.6668,1.301919071E9,776110,776759
776662,20.998114,-156.66681,1.301919071E9,776110,776759
776662,20.911514,-156.69089,1.301919071E9,776110,776759
776662,20.911533,-156.69101,1.301919071E9,776110,776759
776662,20.911531,-156.69112,1.301919071E9,776110,776759
776662,20.911533,-156.69124,1.301919071E9,776110,776759
776662,20.911549,-156.69133,1.301919071E9,776110,776759
776662,20.911566,-156.69144,1.301919071E9,776110,776759
776662,20.911608,-156.69156,1.301919071E9,776110,776759
776662,20.911644,-156.69165,1.301919071E9,776110,776759
776662,20.9117,-156.69174,1.301919071E9,776110,776759
776662,20.911757,-156.69185,1.301919071E9,776110,776759
776662,20.911825,-156.69194,1.301919071E9,776110,776759
776662,20.911871,-156.69206,1.301919071E9,776110,776759
776662,20.911915,-156.69217,1.301919071E9,776110,776759
776662,20.911955,-156.69228,1.301919071E9,776110,776759
776662,20.912006,-156.69237,1.301919071E9,776110,776759
776662,20.912031,-156.69246,1.301919071E9,776110,776759
776662,20.912083,-156.69254,1.301919071E9,776110,776759
776662,20.91215,-156.69264,1.301919071E9,776110,776759
776662,20.912214,-156.69272,1.301919071E9,776110,776759
776662,20.912283,-156.6928,1.301919071E9,776110,776759
776662,20.91236,-156.69289,1.301919071E9,776110,776759
776662,20.912436,-156.69298,1.301919071E9,776110,776759
776662,20.912516,-156.69307,1.301919071E9,776110,776759
776662,20.912594,-156.69313,1.301919071E9,776110,776759
776662,20.91268,-156.6932,1.301919071E9,776110,776759
776662,20.912746,-156.69328,1.301919071E9,776110,776759
776662,20.912804,-156.69337,1.301919071E9,776110,776759
776662,20.912857,-156.69347,1.301919071E9,776110,776759
776662,20.912905,-156.69356,1.301919071E9,776110,776759
776662,20.91297,-156.69366,1.301919071E9,776110,776759
776662,20.913036,-156.69376,1.301919071E9,776110,776759
776662,20.913097,-156.69383,1.301919071E9,776110,776759
776662,20.913158,-156.69392,1.301919071E9,776110,776759
776662,20.91323,-156.69402,1.301919071E9,776110,776759
776662,20.913286,-156.6941,1.301919071E9,776110,776759
776662,20.913355,-156.6942,1.301919071E9,776110,776759
776662,20.91341,-156.69429,1.301919071E9,776110,776759
776662,20.913483,-156.69438,1.301919071E9,776110,776759
776662,20.913534,-156.69446,1.301919071E9,776110,776759
776662,20.913599,-156.69455,1.301919071E9,776110,776759
776662,20.913671,-156.69463,1.301919071E9,776110,776759
776662,20.913742,-156.69472,1.301919071E9,776110,776759
776662,20.913803,-156.6948,1.301919071E9,776110,776759
776662,20.913876,-156.69485,1.301919071E9,776110,776759
776662,20.913952,-156.69493,1.301919071E9,776110,776759
776662,20.914013,-156.695,1.301919071E9,776110,776759
776662,20.914093,-156.6951,1.301919071E9,776110,776759
776662,20.91417,-156.69518,1.301919071E9,776110,776759
776662,20.914244,-156.69525,1.301919071E9,776110,776759
776662,20.914316,-156.69531,1.301919071E9,776110,776759
776662,20.914412,-156.69537,1.301919071E9,776110,776759
776662,20.914492,-156.69543,1.301919071E9,776110,776759
776662,20.914576,-156.69548,1.301919071E9,776110,776759
776662,20.914665,-156.69556,1.301919071E9,776110,776759
776662,20.914743,-156.69563,1.301919071E9,776110,776759
776662,20.914827,-156.6957,1.301919071E9,776110,776759
776662,20.914904,-156.69577,1.301919071E9,776110,776759
776662,20.91499,-156.69583,1.301919071E9,776110,776759
776662,20.915066,-156.6959,1.301919071E9,776110,776759
776662,20.915148,-156.69595,1.301919071E9,776110,776759
776662,20.915232,-156.696,1.301919071E9,776110,776759
776662,20.91531,-156.69606,1.301919071E9,776110,776759
