,2.344711,1.301919071E9,776110,776759
776662,48.86115,2.344576,1.301919071E9,776110,776759
776662,48.861153,2.344431,1.301919071E9,776110,776759
776662,48.86119,2.344294,1.301919071E9,776110,776759
776662,48.86121,2.344145,1.301919071E9,776110,776759
776662,48.861237,2.343997,1.301919071E9,776110,776759
776662,48.861256,2.343848,1.301919071E9,776110,776759
776662,48.861248,2.343699,1.301919071E9,776110,776759
776662,48.86125,2.343541,1.301919071E9,776110,776759
776662,48.861286,2.343407,1.301919071E9,776110,776759
776662,48.861332,2.343287,1.301919071E9,776110,776759
776662,48.861355,2.343145,1.301919071E9,776110,776759
776662,48.861362,2.343004,1.301919071E9,776110,776759
776662,48.8614,2.342848,1.301919071E9,776110,776759
776662,48.861427,2.342701,1.301919071E9,776110,776759
776662,48.861454,2.342541,1.301919071E9,776110,776759
776662,48.861504,2.342407,1.301919071E9,776110,776759
776662,48.861534,2.342263,1.301919071E9,776110,776759
776662,48.86155,2.342101,1.301919071E9,776110,776759
776662,48.86157,2.341953,1.301919071E9,776110,776759
776662,48.861626,2.341837,1.301919071E9,776110,776759
776662,48.86167,2.341714,1.301919071E9,776110,776759
776662,48.861694,2.34157,1.301919071E9,776110,776759
776662,48.861706,2.341433,1.301919071E9,776110,776759
776662,48.861652,2.341314,1.301919071E9,776110,776759
776662,48.861538,2.341301,1.301919071E9,776110,776759
776662,48.86143,2.341265,1.301919071E9,776110,776759
776662,48.861336,2.341257,1.301919071E9,776110,776759
776662,48.861248,2.341229,1.301919071E9,776110,776759
776662,48.86117,2.34114,1.301919071E9,776110,776759
776662,48.861088,2.341073,1.301919071E9,776110,776759
776662,48.861046,2.340927,1.301919071E9,776110,776759
776662,48.861,2.34079,1.301919071E9,776110,776759
776662,48.860985,2.340628,1.301919071E9,776110,776759
776662,48.861057,2.340476,1.301919071E9,776110,776759
776662,48.861134,2.340385,1.301919071E9,776110,776759
776662,48.86122,2.340277,1.301919071E9,776110,776759
776662,48.861267,2.340147,1.301919071E9,776110,776759
776662,48.861294,2.340001,1.301919071E9,776110,776759
776662,48.86128,2.339851,1.301919071E9,776110,776759
776662,48.861446,2.339493,1.301919071E9,776110,776759
776662,48.861477,2.339362,1.301919071E9,776110,776759
776662,48.861534,2.339254,1.301919071E9,776110,776759
776662,48.861515,2.339105,1.301919071E9,776110,776759
776662,48.861507,2.338964,1.301919071E9,776110,776759
776662,48.861492,2.338815,1.301919071E9,776110,776759
776662,48.86149,2.338668,1.301919071E9,776110,776759
776662,48.86148,2.338506,1.301919071E9,776110,776759
776662,48.861443,2.33837,1.301919071E9,776110,776759
776662,48.86144,2.338212,1.301919071E9,776110,776759
776662,48.861477,2.338077,1.301919071E9,776110,776759
776662,48.861828,2.337469,1.301919071E9,776110,776759
776662,48.86191,2.337353,1.301919071E9,776110,776759
776662,48.861984,2.337241,1.301919071E9,776110,776759
776662,48.862083,2.337123,1.301919071E9,776110,776759
776662,48.86218,2.337029,1.301919071E9,776110,776759
776662,48.86224,2.336927,1.301919071E9,776110,776759
776662,48.862305,2.33683,1.301919071E9,776110,776759
776662,48.86238,2.336735,1.301919071E9,776110,776759
776662,48.862453,2.336632,1.301919071E9,776110,776759
776662,48.86252,2.336523,1.301919071E9,776110,776759
776662,48.86255,2.336378,1.301919071E9,776110,776759
776662,48.862526,2.336231,1.301919071E9,776110,776759
776662,48.86258,2.336086,1.301919071E9,776110,776759
776662,48.862656,2.335952,1.301919071E9,776110,776759
776662,48.862713,2.335826,1.301919071E9,776110,776759
776662,48.862766,2.335661,1.301919071E9,776110,776759
776662,48.86281,2.335529,1.301919071E9,776110,776759
776662,48.862823,2.335394,1.301919071E9,776110,776759
776662,48.862823,2.335257,1.301919071E9,776110,776759
776662,48.86282,2.335099,1.301919071E9,776110,776759
776662,48.862812,2.334956,1.301919071E9,776110,776759
776662,48.862865,2.334796,1.301919071E9,776110,776759
