,2.237306,1.301919071E9,776110,776759
776662,48.861664,2.230461,1.301919071E9,776110,776759
776662,48.862114,2.230675,1.301919071E9,776110,776759
776662,48.862564,2.230782,1.301919071E9,776110,776759
776662,48.862926,2.231126,1.301919071E9,776110,776759
776662,48.863228,2.231619,1.301919071E9,776110,776759
776662,48.86355,2.23207,1.301919071E9,776110,776759
776662,48.863808,2.232606,1.301919071E9,776110,776759
776662,48.863808,2.232606,1.301919071E9,776110,776759
776662,48.864033,2.233164,1.301919071E9,776110,776759
776662,48.864033,2.233186,1.301919071E9,776110,776759
776662,48.86414,2.233829,1.301919071E9,776110,776759
776662,48.864174,2.234516,1.301919071E9,776110,776759
776662,48.864174,2.235181,1.301919071E9,776110,776759
776662,48.86412,2.235825,1.301919071E9,776110,776759
776662,48.863884,2.236383,1.301919071E9,776110,776759
776662,48.86355,2.236791,1.301919071E9,776110,776759
776662,48.863464,2.236919,1.301919071E9,776110,776759
776662,48.86315,2.23737,1.301919071E9,776110,776759
776662,48.862755,2.237649,1.301919071E9,776110,776759
776662,48.862404,2.238057,1.301919071E9,776110,776759
776662,48.861954,2.238142,1.301919071E9,776110,776759
776662,48.861523,2.237992,1.301919071E9,776110,776759
776662,48.861115,2.237735,1.301919071E9,776110,776759
776662,48.86073,2.237456,1.301919071E9,776110,776759
776662,48.86031,2.237327,1.301919071E9,776110,776759
776662,48.85986,2.23722,1.301919071E9,776110,776759
776662,48.85944,2.237091,1.301919071E9,776110,776759
776662,48.85898,2.237155,1.301919071E9,776110,776759
776662,48.858475,2.237306,1.301919071E9,776110,776759
776662,48.858078,2.237606,1.301919071E9,776110,776759
776662,48.857746,2.238014,1.301919071E9,776110,776759
776662,48.85735,2.238336,1.301919071E9,776110,776759
776662,48.85722,2.238443,1.301919071E9,776110,776759
776662,48.85678,2.23855,1.301919071E9,776110,776759
776662,48.85662,2.238529,1.301919071E9,776110,776759
776662,48.856544,2.238486,1.301919071E9,776110,776759
776662,48.856094,2.238486,1.301919071E9,776110,776759
776662,48.855686,2.238722,1.301919071E9,776110,776759
776662,48.855278,2.238915,1.301919071E9,776110,776759
776662,48.855118,2.238915,1.301919071E9,776110,776759
776662,48.855095,2.238894,1.301919071E9,776110,776759
776662,48.854633,2.238872,1.301919071E9,776110,776759
776662,48.854206,2.238808,1.301919071E9,776110,776759
776662,48.853756,2.238829,1.301919071E9,776110,776759
776662,48.853306,2.238829,1.301919071E9,776110,776759
776662,48.852886,2.2387,1.301919071E9,776110,776759
776662,48.852455,2.238615,1.301919071E9,776110,776759
776662,48.85205,2.238829,1.301919071E9,776110,776759
776662,48.851643,2.238593,1.301919071E9,776110,776759
776662,48.851246,2.238336,1.301919071E9,776110,776759
776662,48.850857,2.238057,1.301919071E9,776110,776759
776662,48.850452,2.237842,1.301919071E9,776110,776759
776662,48.8503,2.237778,1.301919071E9,776110,776759
776662,48.850193,2.237713,1.301919071E9,776110,776759
776662,48.84953,2.237413,1.301919071E9,776110,776759
776662,48.848843,2.23737,1.301919071E9,776110,776759
776662,48.8484,2.237263,1.301919071E9,776110,776759
776662,48.84796,2.23707,1.301919071E9,776110,776759
776662,48.84753,2.236962,1.301919071E9,776110,776759
776662,48.847103,2.236812,1.301919071E9,776110,776759
776662,48.846676,2.236748,1.301919071E9,776110,776759
776662,48.8466,2.236726,1.301919071E9,776110,776759
776662,48.84632,2.23722,1.301919071E9,776110,776759
776662,48.84577,2.237048,1.301919071E9,776110,776759
776662,48.84527,2.237177,1.301919071E9,776110,776759
776662,48.844807,2.237327,1.301919071E9,776110,776759
776662,48.844357,2.237456,1.301919071E9,776110,776759
776662,48.843895,2.237649,1.301919071E9,776110,776759
776662,48.843746,2.237756,1.301919071E9,776110,776759
776662,48.843315,2.237971,1.301919071E9,776110,776759
776662,48.842907,2.238185,1.301919071E9,776110,776759
776662,48.842907,2.238185,1.301919071E9,776110,776759
776662,48.84247,2.238486,1.301919071E9,776110,776759
776662,48.842426,2.238507,1.301919071E9,776110,776759
776662,48.841953,2.238679,1.301919071E9,776110,776759
776662,48.84162,2.239108,1.301919071E9,776110,776759
776662,48.84145,2.239172,1.301919071E9,776110,776759
776662,48.840965,2.239451,1.301919071E9,776110,776759
776662,48.840538,2.239623,1.301919071E9,776110,776759
776662,48.840355,2.23973,1.301919071E9,776110,776759
776662,48.840202,2.239816,1.301919071E9,776110,776759
776662,48.83954,2.239838,1.301919071E9,776110,776759
776662,48.839024,2.240031,1.301919071E9,776110,776759
776662,48.83869,2.239945,1.301919071E9,776110,776759
776662,48.839294,2.239687,1.301919071E9,776110,776759
776662,48.84012,2.239709,1.301919071E9,776110,776759
776662,48.840675,2.239709,1.301919071E9,776110,776759
776662,48.841255,2.239366,1.301919071E9,776110,776759
776662,48.841503,2.239151,1.301919071E9,776110,776759
776662,48.842167,2.238786,1.301919071E9,776110,77675
