28716,13.048994,1.301919071E9,776110,776759
776662,55.628803,13.048927,1.301919071E9,776110,776759
776662,55.628872,13.048803,1.301919071E9,776110,776759
776662,55.628925,13.048665,1.301919071E9,776110,776759
776662,55.62899,13.048537,1.301919071E9,776110,776759
776662,55.629044,13.04839,1.301919071E9,776110,776759
776662,55.62912,13.048279,1.301919071E9,776110,776759
776662,55.6292,13.048195,1.301919071E9,776110,776759
776662,55.629288,13.048127,1.301919071E9,776110,776759
776662,55.62938,13.048074,1.301919071E9,776110,776759
776662,55.62947,13.048022,1.301919071E9,776110,776759
776662,55.629574,13.048008,1.301919071E9,776110,776759
776662,55.62967,13.04801,1.301919071E9,776110,776759
776662,55.62977,13.047995,1.301919071E9,776110,776759
776662,55.629875,13.047983,1.301919071E9,776110,776759
776662,55.62999,13.047974,1.301919071E9,776110,776759
776662,55.630085,13.047998,1.301919071E9,776110,776759
776662,55.630177,13.048004,1.301919071E9,776110,776759
776662,55.630264,13.048011,1.301919071E9,776110,776759
776662,55.63036,13.048007,1.301919071E9,776110,776759
776662,55.630447,13.047983,1.301919071E9,776110,776759
776662,55.630554,13.047988,1.301919071E9,776110,776759
776662,55.63065,13.047998,1.301919071E9,776110,776759
776662,55.630756,13.04805,1.301919071E9,776110,776759
776662,55.63085,13.048098,1.301919071E9,776110,776759
776662,55.630947,13.048137,1.301919071E9,776110,776759
776662,55.63105,13.048161,1.301919071E9,776110,776759
776662,55.631145,13.048158,1.301919071E9,776110,776759
776662,55.631252,13.048186,1.301919071E9,776110,776759
776662,55.63137,13.048218,1.301919071E9,776110,776759
776662,55.63146,13.048256,1.301919071E9,776110,776759
776662,55.63155,13.048323,1.301919071E9,776110,776759
776662,55.63161,13.048451,1.301919071E9,776110,776759
776662,55.631725,13.048432,1.301919071E9,776110,776759
776662,55.631817,13.04842,1.301919071E9,776110,776759
776662,55.631916,13.048358,1.301919071E9,776110,776759
776662,55.632015,13.04832,1.301919071E9,776110,776759
776662,55.632114,13.04828,1.301919071E9,776110,776759
776662,55.632202,13.04824,1.301919071E9,776110,776759
776662,55.632298,13.048235,1.301919071E9,776110,776759
776662,55.632385,13.048214,1.301919071E9,776110,776759
776662,55.632484,13.048189,1.301919071E9,776110,776759
776662,55.632576,13.048131,1.301919071E9,776110,776759
776662,55.63268,13.048137,1.301919071E9,776110,776759
776662,55.63277,13.048139,1.301919071E9,776110,776759
776662,55.63287,13.048128,1.301919071E9,776110,776759
776662,55.63296,13.048071,1.301919071E9,776110,776759
776662,55.633057,13.047989,1.301919071E9,776110,776759
776662,55.633167,13.047924,1.301919071E9,776110,776759
776662,55.633263,13.04786,1.301919071E9,776110,776759
776662,55.633354,13.047794,1.301919071E9,776110,776759
776662,55.63345,13.047699,1.301919071E9,776110,776759
776662,55.633533,13.047633,1.301919071E9,776110,776759
776662,55.63362,13.047545,1.301919071E9,776110,776759
776662,55.633717,13.047439,1.301919071E9,776110,776759
776662,55.63381,13.047355,1.301919071E9,776110,776759
776662,55.633896,13.047273,1.301919071E9,776110,776759
776662,55.633984,13.047169,1.301919071E9,776110,776759
776662,55.63407,13.047096,1.301919071E9,776110,776759
776662,55.634163,13.047029,1.301919071E9,776110,776759
776662,55.63427,13.046969,1.301919071E9,776110,776759
776662,55.634357,13.046959,1.301919071E9,776110,776759
776662,55.634464,13.046995,1.301919071E9,776110,776759
776662,55.634556,13.047039,1.301919071E9,776110,776759
776662,55.634644,13.047041,1.301919071E9,776110,776759
776662,55.63474,13.047122,1.301919071E9,776110,776759
776662,55.634823,13.047205,1.301919071E9,776110,776759
776662,55.63493,13.047282,1.301919071E9,776110,776759
776662,55.635033,13.04733,1.301919071E9,776110,776759
776662,55.63513,13.047397,1.301919071E9,776110,776759
776662,55.63518,13.047528,1.301919071E9,776110,776759
776662,55.63522,13.047682,1.301919071E9,776110,776759
776662,55.635242,13.047857,1.301919071E9,776110,776759
776662,55.635273,13.04804,1.301919071E9,776110,776759
776662,55.635296,13.048228,1.301919071E9,776110,776759
776662,55.635345,13.048382,1.301919071E9,776110,776759
776662,55.63536,13.048555,1.301919071E9,776110,776759
776662,55.635376,13.048718,1.301919071E9,776110,776759
776662,55.635426,13.04888,1.301919071E9,776110,776759
776662,55.635464,13.049032,1.301919071E9,776110,776759
776662,55.635494,13.049207,1.301919071E9,776110,776759
776662,55.635513,13.049386,1.301919071E9,776110,776759
776662,55.63554,13.049558,1.301919071E9,776110,776759
776662,55.63559,13.049737,1.301919071E9,776110,776759
776662,55.635635,13.049897,1.301919071E9,776110,776759
776662,55.635677,13.050061,1.301919071E9,776110,776759
776662,55.635715,13.050206,1.301919071E9,776110,776759
776662,55.635708,13.050366,1.301919071E9,776110,776759
776662,55.6357,13.05054,1.301919071E9,776110,776759
776662,55.635693,13.050711,1.301919071E9,776110,776759
776662,55.6357,13.050898,1.301919071E9,776110,776759
776662,55.635693,13.051091,1.301919071E9,776110,776759
776662,55.63568,13.051268,1.301919071E9,776110,776759
776662,55.63568,13.051439,1.301919071E9,776110,776759
776662,55.63567,13.051601,1.301919071E9,776110,776759
776662,55.635628,13.051795,1.301919071E9,776110,776759
776662,55.635582,13.051955,1.301919071E9,776110,776759
776662,55.63553,13.052102,1.301919071E9,776110,776759
776662,55.63548,13.052269,1.301919071E9,776110,776759
776662,55.63544,13.052459,1.301919071E9,776110,776759
776662,55.635395,13.052647,1.301919071E9,776110,776759
776662,55.635338,13.05278,1.301919071E9,776110,776759
776662,55.635246,13.052863,1.301919071E9,776110,776759
776662,55.635162,13.052964,1.301919071E9,776110,776759
776662,55.635086,13.05306,1.301919071E9,776110,776759
776662,55.635006,13.053167,1.301919071E9,776110,776759
776662,55.63494,13.053283,1.301919071E9,776110,776759
776662,55.63489,13.053423,1.301919071E9,776110,776759
776662,55.63484,13.053566,1.301919071E9,776110,776759
776662,55.634804,13.053726,1.301919071E9,776110,776759
776662,55.63476,13.053901,1.301919071E9,776110,776759
776662,55.634727,13.054087,1.301919071E9,776110,776759
776662,55.634705,13.054244,1.301919071E9,776110,776759
776662,55.63464,13.054373,1.301919071E9,776110,776759
776662,55.634705,13.054268,1.301919071E9,776110,776759
776662,55.63472,13.054249,1.301919071E9,776110,776759
776662,55.634663,13.054254,1.301919071E9,776110,776759
776662,55.634747,13.054076,1.301919071E9,776110,776759
776662,55.634815,13.053934,1.301919071E9,776110,776759
776662,55.634857,13.05378,1.301919071E9,776110,776759
776662,55.634903,13.053617,1.301919071E9,776110,776759
776662,55.634937,13.053442,1.301919071E9,776110,776759
776662,55.63499,13.053306,1.301919071E9,776110,776759
776662,55.635044,13.053161,1.301919071E9,776110,776759
776662,55.635113,13.053055,1.301919071E9,776110,776759
776662,55.635204,13.052947,1.301919071E9,776110,776759
776662,55.635296,13.052847,1.301919071E9,776110,776759
776662,55.63538,13.052743,1.301919071E9,776110,776759
776662,55.63544,13.052618,1.301919071E9,776110,776759
776662,55.635487,13.052441,1.301919071E9,776110,776759
776662,55.635532,13.052262,1.301919071E9,776110,776759
776662,55.6356,13.052115,1.301919071E9,776110,776759
776662,55.635662,13.051985,1.301919071E9,776110,776759
776662,55.635727,13.051855,1.301919071E9,776110,776759
776662,55.635742,13.051695,1.301919071E9,776110,776759
776662,55.635773,13.051544,1.301919071E9,776110,776759
776662,55.635777,13.051362,1.301919071E9,776110,776759
776662,55.635777,13.051196,1.301919071E9,776110,776759
776662,55.63577,13.051003,1.301919071E9,776110,776759
776662,55.635742,13.050834,1.301919071E9,776110,776759
776662,55.63571,13.05066,1.301919071E9,776110,776759
776662,55.635693,13.050474,1.301919071E9,776110,776759
776662,55.63568,13.050276,1.301919071E9,776110,776759
776662,55.635654,13.050106,1.301919071E9,776110,776759
776662,55.635624,13.04993,1.301919071E9,776110,776759
776662,55.635605,13.049771,1.301919071E9,776110,776759
776662,55.635586,13.049603,1.301919071E9,776110,776759
7
