.281204,5.313801,1.301919071E9,776110,776759
776662,43.28119,5.313672,1.301919071E9,776110,776759
776662,43.28115,5.313554,1.301919071E9,776110,776759
776662,43.2811,5.313442,1.301919071E9,776110,776759
776662,43.281025,5.313353,1.301919071E9,776110,776759
776662,43.280952,5.313267,1.301919071E9,776110,776759
776662,43.280903,5.313158,1.301919071E9,776110,776759
776662,43.280907,5.312995,1.301919071E9,776110,776759
776662,43.280922,5.312914,1.301919071E9,776110,776759
776662,43.282307,5.309638,1.301919071E9,776110,776759
776662,43.282345,5.309505,1.301919071E9,776110,776759
776662,43.282387,5.309379,1.301919071E9,776110,776759
776662,43.282425,5.309252,1.301919071E9,776110,776759
776662,43.28246,5.309122,1.301919071E9,776110,776759
776662,43.28244,5.308984,1.301919071E9,776110,776759
776662,43.282368,5.30887,1.301919071E9,776110,776759
776662,43.282284,5.308763,1.301919071E9,776110,776759
776662,43.28219,5.30867,1.301919071E9,776110,776759
776662,43.282116,5.308592,1.301919071E9,776110,776759
776662,43.282043,5.30851,1.301919071E9,776110,776759
776662,43.281956,5.308409,1.301919071E9,776110,776759
776662,43.28187,5.30831,1.301919071E9,776110,776759
776662,43.281788,5.308202,1.301919071E9,776110,776759
776662,43.2817,5.308101,1.301919071E9,776110,776759
776662,43.28165,5.307958,1.301919071E9,776110,776759
776662,43.28165,5.307824,1.301919071E9,776110,776759
776662,43.281654,5.307688,1.301919071E9,776110,776759
776662,43.28167,5.307526,1.301919071E9,776110,776759
776662,43.281673,5.30737,1.301919071E9,776110,776759
776662,43.281693,5.307229,1.301919071E9,776110,776759
776662,43.28173,5.307095,1.301919071E9,776110,776759
776662,43.281765,5.306955,1.301919071E9,776110,776759
776662,43.281784,5.306811,1.301919071E9,776110,776759
776662,43.281796,5.306672,1.301919071E9,776110,776759
776662,43.281788,5.306523,1.301919071E9,776110,776759
776662,43.28178,5.306375,1.301919071E9,776110,776759
776662,43.281776,5.306231,1.301919071E9,776110,776759
776662,43.28177,5.306084,1.301919071E9,776110,776759
776662,43.28177,5.305921,1.301919071E9,776110,776759
776662,43.28175,5.305764,1.301919071E9,776110,776759
776662,43.28173,5.305619,1.301919071E9,776110,776759
776662,43.28171,5.305495,1.301919071E9,776110,776759
776662,43.281727,5.305349,1.301919071E9,776110,776759
776662,43.28176,5.305196,1.301919071E9,776110,776759
776662,43.281826,5.305105,1.301919071E9,776110,776759
776662,43.281883,5.304999,1.301919071E9,776110,776759
776662,43.28188,5.304861,1.301919071E9,776110,776759
776662,43.28184,5.304719,1.301919071E9,776110,776759
776662,43.28183,5.304682,1.301919071E9,776110,776759
776662,43.280987,5.302777,1.301919071E9,776110,776759
776662,43.280975,5.30263,1.301919071E9,776110,776759
776662,43.28094,5.302487,1.301919071E9,776110,776759
776662,43.28091,5.302353,1.301919071E9,776110,776759
776662,43.280876,5.302212,1.301919071E9,776110,776759
776662,43.28085,5.302056,1.301919071E9,776110,776759
776662,43.28083,5.301907,1.301919071E9,776110,776759
776662,43.28081,5.301762,1.301919071E9,776110,776759
776662,43.28079,5.301618,1.301919071E9,776110,776759
776662,43.280746,5.301484,1.301919071E9,776110,776759
776662,43.280685,5.301366,1.301919071E9,776110,776759
776662,43.28062,5.301269,1.301919071E9,776110,776759
776662,43.280563,5.301163,1.301919071E9,776110,776759
776662,43.280514,5.301027,1.301919071E9,776110,776759
776662,43.28044,5.300922,1.301919071E9,776110,776759
776662,43.28035,5.300856,1.301919071E9,776110,776759
776662,43.280254,5.300794,1.301919071E9,776110,776759
776662,43.280174,5.3007,1.301919071E9,776110,776759
776662,43.28013,5.300604,1.301919071E9,776110,776759
776662,43.27993,5.299441,1.301919071E9,776110,776759
776662,43.27996,5.299304,1.301919071E9,776110,776759
776662,43.28001,5.299183,1.301919071E9,776110,776759
776662,43.280056,5.299069,1.301919071E9,776110,776759
776662,43.28009,5.298936,1.301919071E9,776110,776759
776662,43.280125,5.298798,1.301919071E9,776110,776759
776662,43.28015,5.298676,1.301919071E9,776110,776759
776662,43.28015,5.298536,1.301919071E9,776110,776759
776662,43.280117,5.298395,1.301919071E9,776110,776759
776662,43.280056,5.298255,1.301919071E9,776110,776759
776662,43.279987,5.29813,1.301919071E9,776110,776759
776662,43.27994,5.298013,1.301919071E9,776110,776759
776662,43.279938,5.297957,1.301919071E9,776110,776759
776662,43.279816,5.297542,1.301919071E9,776110,776759
776662,43.27982,5.297383,1.301919071E9,776110,776759
776662,43.279835,5.297224,1.301919071E9,776110,776759
776662,43.279854,5.297064,1.301919071E9,776110,776759
776662,43.279877,5.296909,1.301919071E9,776110,776759
776662,43.27989,5.296786,1.301919071E9,776110,776759
776662,43.279896,5.296632,1.301919071E9,776110,776759
776662,43.2799,5.296502,1.301919071E9,776110,776759
776662,43.2799,5.296342,1.301919071E9,776110,776759
776662,43.279877,5.296191,1.301919071E9,776110,776759
776662,43.279842,5.296044,1.301919071E9,776110,776759
776662,43.279816,5.295899,1.301919071E9,776110,776759
776662,43.279823,5.295752,1.301919071E9,776110,776759
776662,43.279827,5.295672,1.301919071E9,776110,776759
776662,43.28007,5.293194,1.301919071E9,776110,776759
776662,43.28011,5.293344,1.301919071E9,776110,776759
776662,43.280144,5.293495,1.301919071E9,776110,776759
776662,43.280167,5.293649,1.301919071E9,776110,776759
776662,43.280216,5.29379,1.301919071E9,776110,776759
776662,43.28027,5.293928,1.301919071E9,776110,776759
776662,43.280308,5.294074,1.301919071E9,776110,776759
776662,43.280293,5.294224,1.301919071E9,776110,776759
776662,43.28022,5.294318,1.301919071E9,776110,776759
776662,43.28015,5.294421,1.301919071E9,776110,776759
776662,43.280052,5.294458,1.301919071E9,776110,776759
776662,43.27995,5.294534,1.301919071E9,776110,776759
776662,43.27987,5.294643,1.301919071E9,776110,776759
776662,43.279804,5.294754,1.301919071E9,776110,776759
776662,43.27976,5.294896,1.301919071E9,776110,776759
776662,43.279728,5.295014,1.301919071E9,776110,776759
776662,43.279705,5.295169,1.301919071E9,776110,776759
776662,43.27969,5.295294,1.301919071E9,776110,776759
776662,43.27967,5.295419,1.301919071E9,776110,776759
776662,43.279686,5.295569,1.301919071E9,776110,776759
776662,43.279705,5.295714,1.301919071E9,776110,776759
776662,43.279724,5.295778,1.301919071E9,776110,776759
776662,43.279854,5.297162,1.301919071E9,776110,776759
776662,43.27983,5.297304,1.301919071E9,776110,776759
776662,43.279804,5.29744,1.301919071E9,776110,776759
776662,43.279797,5.297578,1.301919071E9,776110,776759
776662,43.27983,5.297705,1.301919071E9,776110,776759
776662,43.279896,5.297822,1.301919071E9,776110,776759
776662,43.27991,5.297974,1.301919071E9,776110,776759
776662,43.279938,5.298128,1.301919071E9,776110,776759
776662,43.280006,5.298256,1.301919071E9,776110,776759
776662,43.280052,5.298381,1.301919071E9,776110,776759
776662,43.280094,5.298519,1.301919071E9,776110,776759
776662,43.2801,5.29867,1.301919071E9,776110,776759
776662,43.280087,5.298817,1.301919071E9,776110,776759
776662,43.280052,5.298949,1.301919071E9,776110,776759
776662,43.280003,5.299086,1.301919071E9,776110,776759
776662,43.279934,5.299199,1.301919071E9,776110,776759
776662,43.279896,5.299253,1.301919071E9,776110,776759
776662,43.27989,5.299765,1.301919071E9,776110,776759
776662,43.279907,5.299908,1.301919071E9,776110,776759
776662,43.279922,5.300046,1.301919071E9,776110,776759
776662,43.279953,5.300175,1.301919071E9,776110,776759
776662,43.27999,5.300299,1.301919071E9,776110,776759
776662,43.280033,5.300435,1.301919071E9,776110,776759
776662,43.280075,5.300567,1.301919071E9,776110,776759
776662,43.280132,5.300694,1.301919071E9,776110,776759
776662,43.280205,5.300808,1.301919071E9,776110,776759
776662,43.280293,5.300877,1.301919071E9,776110,776759
776662,43.280388,5.300948,1.301919071E9,776110,776759
776662,43.280464,5.301057,1.301919071E9,776110,776759
776662,43.280533,5.301181,1.301919071E9,776110,776759
776662,43.280594,5.301288,1.301919071E9,776110,776759
776662,43.280666,5.301392,1.301919071E9,776110,776759
776662,43.280735,5.30152,1.301919071E9,
