,2.288095,1.301919071E9,776110,776759
776662,48.86348,2.281435,1.301919071E9,776110,776759
776662,48.863487,2.281296,1.301919071E9,776110,776759
776662,48.863503,2.281133,1.301919071E9,776110,776759
776662,48.86352,2.280988,1.301919071E9,776110,776759
776662,48.863533,2.280846,1.301919071E9,776110,776759
776662,48.863567,2.280681,1.301919071E9,776110,776759
776662,48.86357,2.280528,1.301919071E9,776110,776759
776662,48.86358,2.280378,1.301919071E9,776110,776759
776662,48.86359,2.280227,1.301919071E9,776110,776759
776662,48.863598,2.280079,1.301919071E9,776110,776759
776662,48.863617,2.279939,1.301919071E9,776110,776759
776662,48.863636,2.279779,1.301919071E9,776110,776759
776662,48.863663,2.279613,1.301919071E9,776110,776759
776662,48.86369,2.279445,1.301919071E9,776110,776759
776662,48.86374,2.279318,1.301919071E9,776110,776759
776662,48.863766,2.279147,1.301919071E9,776110,776759
776662,48.86379,2.279005,1.301919071E9,776110,776759
776662,48.863785,2.278849,1.301919071E9,776110,776759
776662,48.86375,2.278682,1.301919071E9,776110,776759
776662,48.863724,2.278525,1.301919071E9,776110,776759
776662,48.863647,2.278403,1.301919071E9,776110,776759
776662,48.86356,2.278296,1.301919071E9,776110,776759
776662,48.863514,2.278146,1.301919071E9,776110,776759
776662,48.86343,2.278043,1.301919071E9,776110,776759
776662,48.863354,2.277949,1.301919071E9,776110,776759
776662,48.8633,2.277811,1.301919071E9,776110,776759
776662,48.863304,2.277661,1.301919071E9,776110,776759
776662,48.863274,2.277516,1.301919071E9,776110,776759
776662,48.86321,2.277424,1.301919071E9,776110,776759
776662,48.86316,2.277302,1.301919071E9,776110,776759
776662,48.863094,2.27718,1.301919071E9,776110,776759
776662,48.863026,2.277064,1.301919071E9,776110,776759
776662,48.862965,2.27691,1.301919071E9,776110,776759
776662,48.86292,2.276784,1.301919071E9,776110,776759
776662,48.862907,2.276648,1.301919071E9,776110,776759
776662,48.862816,2.276601,1.301919071E9,776110,776759
776662,48.862736,2.276494,1.301919071E9,776110,776759
776662,48.862656,2.276401,1.301919071E9,776110,776759
776662,48.86257,2.276326,1.301919071E9,776110,776759
776662,48.862488,2.276265,1.301919071E9,776110,776759
776662,48.8624,2.2762,1.301919071E9,776110,776759
776662,48.86231,2.276163,1.301919071E9,776110,776759
776662,48.862213,2.276096,1.301919071E9,776110,776759
776662,48.862167,2.275981,1.301919071E9,776110,776759
776662,48.862114,2.275855,1.301919071E9,776110,776759
776662,48.862034,2.275763,1.301919071E9,776110,776759
776662,48.861935,2.275713,1.301919071E9,776110,776759
776662,48.86184,2.275651,1.301919071E9,776110,776759
776662,48.861744,2.275627,1.301919071E9,776110,776759
776662,48.86164,2.275591,1.301919071E9,776110,776759
776662,48.861534,2.275561,1.301919071E9,776110,776759
776662,48.861443,2.275522,1.301919071E9,776110,776759
776662,48.86134,2.275472,1.301919071E9,776110,776759
776662,48.861233,2.275412,1.301919071E9,776110,776759
776662,48.86114,2.275386,1.301919071E9,776110,776759
776662,48.861057,2.275341,1.301919071E9,776110,776759
776662,48.860966,2.27526,1.301919071E9,776110,776759
776662,48.86087,2.275232,1.301919071E9,776110,776759
776662,48.860783,2.275174,1.301919071E9,776110,776759
776662,48.860683,2.275137,1.301919071E9,776110,776759
776662,48.860577,2.275089,1.301919071E9,776110,776759
776662,48.860477,2.275047,1.301919071E9,776110,776759
776662,48.860382,2.274964,1.301919071E9,776110,776759
776662,48.860294,2.274928,1.301919071E9,776110,776759
776662,48.86021,2.274996,1.301919071E9,776110,776759
776662,48.860115,2.275064,1.301919071E9,776110,776759
776662,48.86003,2.275138,1.301919071E9,776110,776759
776662,48.85993,2.275211,1.301919071E9,776110,776759
776662,48.859825,2.27526,1.301919071E9,776110,776759
776662,48.859745,2.275198,1.301919071E9,776110,776759
776662,48.85965,2.275147,1.301919071E9,776110,776759
776662,48.85957,2.275044,1.301919071E9,776110,776759
776662,48.859535,2.274915,1.301919071E9,776110,776759
776662,48.859528,2.274776,1.301919071E9,776110,776759
776662,48.859554,2.27464,1.301919071E9,776110,776759
776662,48.85955,2.274487,1.301919071E9,776110,776759
776662,48.85951,2.274363,1.301919071E9,776110,776759
776662,48.859447,2.27423,1.301919071E9,776110,776759
776662,48.85945,2.274067,1.301919071E9,776110,776759
77
