.73764,-91.60308,1.301919071E9,776110,776759
776662,41.73773,-91.60308,1.301919071E9,776110,776759
776662,41.737827,-91.60307,1.301919071E9,776110,776759
776662,41.73792,-91.603065,1.301919071E9,776110,776759
776662,41.73801,-91.60307,1.301919071E9,776110,776759
776662,41.73809,-91.60307,1.301919071E9,776110,776759
776662,41.738186,-91.603065,1.301919071E9,776110,776759
776662,41.73828,-91.603065,1.301919071E9,776110,776759
776662,41.73837,-91.603065,1.301919071E9,776110,776759
776662,41.738464,-91.60306,1.301919071E9,776110,776759
776662,41.73856,-91.60307,1.301919071E9,776110,776759
776662,41.738647,-91.60307,1.301919071E9,776110,776759
776662,41.73876,-91.60306,1.301919071E9,776110,776759
776662,41.738846,-91.60304,1.301919071E9,776110,776759
776662,41.738956,-91.60306,1.301919071E9,776110,776759
776662,41.73904,-91.60305,1.301919071E9,776110,776759
776662,41.739132,-91.60305,1.301919071E9,776110,776759
776662,41.739223,-91.60305,1.301919071E9,776110,776759
776662,41.739315,-91.603035,1.301919071E9,776110,776759
776662,41.739403,-91.60304,1.301919071E9,776110,776759
776662,41.739494,-91.60304,1.301919071E9,776110,776759
776662,41.73959,-91.603035,1.301919071E9,776110,776759
776662,41.73969,-91.603035,1.301919071E9,776110,776759
776662,41.73979,-91.603035,1.301919071E9,776110,776759
776662,41.739883,-91.60303,1.301919071E9,776110,776759
776662,41.73998,-91.60303,1.301919071E9,776110,776759
776662,41.74007,-91.60303,1.301919071E9,776110,776759
776662,41.74017,-91.60304,1.301919071E9,776110,776759
776662,41.740253,-91.603134,1.301919071E9,776110,776759
776662,41.740326,-91.60322,1.301919071E9,776110,776759
776662,41.740383,-91.603294,1.301919071E9,776110,776759
776662,41.740475,-91.603424,1.301919071E9,776110,776759
776662,41.74056,-91.60354,1.301919071E9,776110,776759
776662,41.740635,-91.60363,1.301919071E9,776110,776759
776662,41.74071,-91.60371,1.301919071E9,776110,776759
776662,41.740814,-91.60377,1.301919071E9,776110,776759
776662,41.740906,-91.60381,1.301919071E9,776110,776759
776662,41.741016,-91.60385,1.301919071E9,776110,776759
776662,41.74111,-91.60389,1.301919071E9,776110,776759
776662,41.741222,-91.603935,1.301919071E9,776110,776759
776662,41.74132,-91.60399,1.301919071E9,776110,776759
776662,41.741417,-91.60406,1.301919071E9,776110,776759
776662,41.741512,-91.60409,1.301919071E9,776110,776759
776662,41.741634,-91.60412,1.301919071E9,776110,776759
776662,41.741722,-91.60412,1.301919071E9,776110,776759
776662,41.7418,-91.60406,1.301919071E9,776110,776759
776662,41.74188,-91.60403,1.301919071E9,776110,776759
776662,41.74196,-91.604004,1.301919071E9,776110,776759
776662,41.742073,-91.60403,1.301919071E9,776110,776759
776662,41.742195,-91.60406,1.301919071E9,776110,776759
776662,41.74228,-91.60407,1.301919071E9,776110,776759
776662,41.742363,-91.60408,1.301919071E9,776110,776759
776662,41.74245,-91.60406,1.301919071E9,776110,776759
776662,41.742535,-91.604034,1.301919071E9,776110,776759
776662,41.74265,-91.60403,1.301919071E9,776110,776759
776662,41.742756,-91.60404,1.301919071E9,776110,776759
776662,41.74286,-91.60409,1.301919071E9,776110,776759
776662,41.742966,-91.6041,1.301919071E9,776110,776759
776662,41.743084,-91.6041,1.301919071E9,776110,776759
776662,41.743164,-91.60408,1.301919071E9,776110,776759
776662,41.74324,-91.60404,1.301919071E9,776110,776759
776662,41.74332,-91.60401,1.301919071E9,776110,776759
776662,41.7434,-91.60398,1.301919071E9,776110,776759
776662,41.743484,-91.60397,1.301919071E9,776110,776759
776662,41.743587,-91.60403,1.301919071E9,776110,776759
776662,41.743687,-91.60408,1.301919071E9,776110,776759
776662,41.743793,-91.604126,1.301919071E9,776110,776759
776662,41.743904,-91.60418,1.301919071E9,776110,776759
776662,41.744007,-91.60424,1.301919071E9,776110,776759
776662,41.744114,-91.6043,1.301919071E9,776110,776759
776662,41.744194,-91.60434,1.301919071E9,776110,776759
776662,41.744274,-91.60438,1.301919071E9,776110,776759
776662,41.744358,-91.6044,1.301919071E9,776110,776759
776662,41.744473,-91.60444,1.301919071E9,776110,776759
776662,41.74458,-91.60447,1.301919071E9,776110,776759
776662,41.744682,-91.604485,1.301919071E9,776110,776759
776662,41.744774,-91.60449,1.301919071E9,776110,776759
776662,41.744858,-91.604515,1.301919071E9,776110,776759
776662,41.74494,-91.60449,1.301919071E9,776110,776759
776662,41.745033,-91.60449,1.301919071E9,776110,776759
776662,41.74514,-91.604485,1.301919071E9,776110,776759
776662,41.745262,-91.60448,1.301919071E9,776110,776759
776662,41.745377,-91.60448,1.301919071E9,776110,776759
776662,41.745476,-91.604485,1.301919071E9,776110,776759
776662,41.74558,-91.60448,1.301919071E9,776110,776759
776662,41.745686,-91.60447,1.301919071E9,776110,776759
776662,41.7458,-91.60446,1.301919071E9,776110,776759
776662,41.74592,-91.604454,1.301919071E9,776110,776759
776662,41.74604,-91.604454,1.301919071E9,776110,776759
776662,41.74616,-91.604454,1.301919071E9,776110,776759
776662,41.746273,-91.60445,1.301919071E9,776110,776759
776662,41.746384,-91.60444,1.301919071E9,776110,776759
776662,41.746494,-91.60444,1.301919071E9,776110,776759
776662,41.746613,-91.60443,1.301919071E9,776110,776759
776662,41.74673,-91.60441,1.301919071E9,776110,776759
776662,41.746815,-91.6044,1.301919071E9,776110,776759
776662,41.74693,-91.6044,1.301919071E9,776110,776759
776662,41.747044,-91.6044,1.301919071E9,776110,776759
776662,41.747154,-91.6044,1.301919071E9,776110,776759
776662,41.747265,-91.60438,1.301919071E9,776110,776759
776662,41.747375,-91.60437,1.301919071E9,776110,776759
776662,41.747486,-91.60435,1.301919071E9,776110,776759
776662,41.747597,-91.60434,1.301919071E9,776110,776759
776662,41.7477,-91.60434,1.301919071E9,776110,776759
776662,41.74781,-91.60434,1.301919071E9,776110,776759
776662,41.74792,-91.60433,1.301919071E9,776110,776759
776662,41.748035,-91.60434,1.301919071E9,776110,776759
776662,41.748154,-91.60434,1.301919071E9,776110,776759
776662,41.74826,-91.60434,1.301919071E9,776110,776759
776662,41.74836,-91.60434,1.301919071E9,776110,776759
776662,41.74845,-91.60434,1.301919071E9,776110,776759
776662,41.748535,-91.60435,1.301919071E9,776110,776759
776662,41.74864,-91.60434,1.301919071E9,776110,776759
776662,41.74875,-91.60434,1.301919071E9,776110,776759
776662,41.74884,-91.60433,1.301919071E9,776110,776759
776662,41.748936,-91.604324,1.301919071E9,776110,776759
776662,41.74903,-91.60432,1.301919071E9,776110,776759
776662,41.749123,-91.6043,1.301919071E9,776110,776759
776662,41.749207,-91.60429,1.301919071E9,776110,776759
776662,41.74929,-91.60427,1.301919071E9,776110,776759
776662,41.749374,-91.604256,1.301919071E9,776110,776759
776662,41.749454,-91.60425,1.301919071E9,776110,776759
776662,41.749573,-91.60426,1.301919071E9,776110,776759
776662,41.749683,-91.60429,1.301919071E9,776110,776759
776662,41.749794,-91.60429,1.301919071E9,776110,776759
776662,41.7499,-91.60427,1.301919071E9,776110,776759
776662,41.750008,-91.60425,1.301919071E9,776110,776759
776662,41.75011,-91.60423,1.301919071E9,776110,776759
776662,41.75021,-91.604225,1.301919071E9,776110,776759
776662,41.750317,-91.60424,1.301919071E9,776110,776759
776662,41.750423,-91.60426,1.301919071E9,776110,776759
776662,41.75053,-91.60428,1.301919071E9,776110,776759
776662,41.75064,-91.60429,1.301919071E9,776110,776759
776662,41.75076,-91.60426,1.301919071E9,776110,776759
776662,41.75084,-91.60425,1.301919071E9,776110,776759
776662,41.75092,-91.604225,1.301919071E9,776110,776759
776662,41.751003,-91.60421,1.301919071E9,776110,776759
776662,41.751087,-91.60418,1.301919071E9,776110,776759
776662,41.75117,-91.60417,1.301919071E9,776110,776759
776662,41.751255,-91.60416,1.301919071E9,776110,776759
776662,41.75134,-91.60416,1.301919071E9,776110,776759
776662,41.751457,-91.604164,1.301919071E9,776110,776759
776662,41.75157,-91.604195,1.301919071E9,776110,776759
776662,41.751682,-91.6042,1.301919071E9,776110,776759
776662,41.75179,-91.6042,1.301919071E9,776110,776759
776662,41.751892,-91.60419,1.301919071E9,776110,776759
776662,41.751987,-91.60417,1.3
