438824,-70.66468,1.301919071E9,776110,776759
776662,-33.438915,-70.664696,1.301919071E9,776110,776759
776662,-33.43902,-70.66471,1.301919071E9,776110,776759
776662,-33.43913,-70.664734,1.301919071E9,776110,776759
776662,-33.43926,-70.66476,1.301919071E9,776110,776759
776662,-33.439358,-70.66478,1.301919071E9,776110,776759
776662,-33.439533,-70.66481,1.301919071E9,776110,776759
776662,-33.439648,-70.66483,1.301919071E9,776110,776759
776662,-33.43978,-70.664856,1.301919071E9,776110,776759
776662,-33.439907,-70.66488,1.301919071E9,776110,776759
776662,-33.440113,-70.66494,1.301919071E9,776110,776759
776662,-33.440235,-70.66499,1.301919071E9,776110,776759
776662,-33.440327,-70.66502,1.301919071E9,776110,776759
776662,-33.44045,-70.665054,1.301919071E9,776110,776759
776662,-33.440575,-70.66506,1.301919071E9,776110,776759
776662,-33.4407,-70.66507,1.301919071E9,776110,776759
776662,-33.440823,-70.66508,1.301919071E9,776110,776759
776662,-33.440937,-70.66508,1.301919071E9,776110,776759
776662,-33.44103,-70.665085,1.301919071E9,776110,776759
776662,-33.441036,-70.66497,1.301919071E9,776110,776759
776662,-33.44109,-70.66485,1.301919071E9,776110,776759
776662,-33.441093,-70.66473,1.301919071E9,776110,776759
776662,-33.441086,-70.665085,1.301919071E9,776110,776759
776662,-33.440845,-70.66508,1.301919071E9,776110,776759
776662,-33.440845,-70.66508,1.301919071E9,776110,776759
776662,-33.440723,-70.66417,1.301919071E9,776110,776759
776662,-33.440765,-70.66413,1.301919071E9,776110,776759
776662,-33.44078,-70.664,1.301919071E9,776110,776759
776662,-33.440784,-70.663895,1.301919071E9,776110,776759
776662,-33.44085,-70.66377,1.301919071E9,776110,776759
776662,-33.44089,-70.66365,1.301919071E9,776110,776759
776662,-33.440956,-70.663536,1.301919071E9,776110,776759
776662,-33.440968,-70.663376,1.301919071E9,776110,776759
776662,-33.440964,-70.66324,1.301919071E9,776110,776759
776662,-33.440887,-70.66312,1.301919071E9,776110,776759
776662,-33.440865,-70.66295,1.301919071E9,776110,776759
776662,-33.440887,-70.66283,1.301919071E9,776110,776759
776662,-33.440742,-70.66277,1.301919071E9,776110,776759
776662,-33.44072,-70.66265,1.301919071E9,776110,776759
776662,-33.44069,-70.662544,1.301919071E9,776110,776759
776662,-33.440643,-70.662445,1.301919071E9,776110,776759
776662,-33.44064,-70.66233,1.301919071E9,776110,776759
776662,-33.440704,-70.66226,1.301919071E9,776110,776759
776662,-33.44077,-70.66215,1.301919071E9,776110,776759
776662,-33.440784,-70.66204,1.301919071E9,776110,776759
776662,-33.440792,-70.66193,1.301919071E9,776110,776759
776662,-33.440872,-70.661705,1.301919071E9,776110,776759
776662,-33.440918,-70.66156,1.301919071E9,776110,776759
776662,-33.44101,-70.66153,1.301919071E9,776110,776759
776662,-33.440975,-70.6614,1.301919071E9,776110,776759
776662,-33.440956,-70.66128,1.301919071E9,776110,776759
776662,-33.44094,-70.66114,1.301919071E9,776110,776759
776662,-33.440907,-70.66103,1.301919071E9,776110,776759
776662,-33.44085,-70.66093,1.301919071E9,776110,776759
776662,-33.440823,-70.660805,1.301919071E9,776110,776759
776662,-33.440754,-70.660706,1.301919071E9,776110,776759
776662,-33.440704,-70.660614,1.301919071E9,776110,776759
776662,-33.44063,-70.6605,1.301919071E9,776110,776759
776662,-33.440563,-70.6604,1.301919071E9,776110,776759
776662,-33.44045,-70.66036,1.301919071E9,776110,776759
776662,-33.440334,-70.66034,1.301919071E9,776110,776759
776662,-33.440205,-70.66031,1.301919071E9,776110,776759
776662,-33.440086,-70.660255,1.301919071E9,776110,776759
776662,-33.439964,-70.66022,1.301919071E9,776110,776759
776662,-33.43984,-70.66019,1.301919071E9,776110,776759
776662,-33.439716,-70.660164,1.301919071E9,776110,776759
776662,-33.439617,-70.66016,1.301919071E9,776110,776759
776662,-33.43954,-70.66009,1.301919071E9,776110,776759
776662,-33.439507,-70.65995,1.301919071E9,776110,776759
776662,-33.43947,-70.659775,1.301919071E9,776110,776759
776662,-33.439445,-70.659645,1.301919071E9,776110,776759
776662,-33.43943,-70.6595,1.301919071E9,776110,776759
776662,-33.43939,-70.65935,1.301919071E9,776110,776759
776662,-33.439365,-70.6592,1.301919071E9,776110,776759
776662,-33.43935,-70.65908,1.301919071E9,776110,776759
776662,-33.43938,-70.65887,1.301919071E9,776110,776759
776662,-33.439342,-70.6587,1.301919071E9,776110,776759
776662,-33.43941,-70.658585,1.301919071E9,776110,776759
776662,-33.439507,-70.65846,1.301919071E9,776110,776759
776662,-33.439575,-70.65837,1.301919071E9,776110,776759
776662,-33.43949,-70.65825,1.301919071E9,776110,776759
776662,-33.43951,-70.65812,1.301919071E9,776110,776759
776662,-33.43953,-70.657974,1.301919071E9,776110,776759
776662,-33.439526,-70.65784,1.301919071E9,776110,776759
776662,-33.43954,-70.6577,1.301919071E9,776110,776759
776662,-33.439545,-70.65758,1.301919071E9,776110,776759
776662,-33.43951,-70.65747,1.301919071E9,776110,776759
776662,-33.439392,-70.65739,1.301919071E9,776110,776759
776662,-33.439365,-70.65726,1.301919071E9,776110,776759
776662,-33.439304,-70.657135,1.301919071E9,776110,776759
776662,-33.43926,-70.657036,1.301919071E9,776110,776759
776662,-33.439037,-70.65699,1.301919071E9,776110,776759
776662,-33.43902,-70.656876,1.301919071E9,776110,776759
776662,-33.438995,-70.65677,1.301919071E9,776110,776759
776662,-33.439,-70.656654,1.301919071E9,776110,776759
776662,-33.439014,-70.6565,1.301919071E9,776110,776759
776662,-33.439045,-70.65636,1.301919071E9,776110,776759
776662,-33.43907,-70.65622,1.301919071E9,776110,776759
776662,-33.439095,-70.6561,1.301919071E9,776110,776759
776662,-33.439087,-70.65596,1.301919071E9,776110,776759
776662,-33.438942,-70.65575,1.301919071E9,776110,776759
776662,-33.43892,-70.6556,1.301919071E9,776110,776759
776662,-33.438885,-70.6555,1.301919071E9,776110,776759
776662,-33.438854,-70.655396,1.301919071E9,776110,776759
776662,-33.438828,-70.65526,1.301919071E9,776110,776759
776662,-33.43887,-70.65507,1.301919071E9,776110,776759
776662,-33.438873,-70.65493,1.301919071E9,776110,776759
776662,-33.438892,-70.65479,1.301919071E9,776110,776759
776662,-33.438904,-70.654625,1.301919071E9,776110,776759
776662,-33.43887,-70.6545,1.301919071E9,776110,776759
776662,-33.438816,-70.65439,1.301919071E9,776110,776759
776662,-33.4388,-70.65422,1.301919071E9,776110,776759
776662,-33.43881,-70.654076,1.301919071E9,776110,776759
776662,-33.438763,-70.65391,1.301919071E9,776110,776759
776662,-33.438705,-70.65375,1.301919071E9,776110,776759
776662,-33.438694,-70.65358,1.301919071E9,776110,776759
776662,-33.4388,-70.6535,1.301919071E9,776110,776759
776662,-33.43879,-70.65334,1.301919071E9,776110,776759
776662,-33.438774,-70.65317,1.301919071E9,776110,776759
776662,-33.438763,-70.65302,1.301919071E9,776110,776759
776662,-33.43875,-70.65291,1.301919071E9,776110,776759
776662,-33.43874,-70.65277,1.301919071E9,776110,776759
776662,-33.43873,-70.65265,1.301919071E9,776110,776759
776662,-33.43872,-70.65253,1.301919071E9,776110,776759
776662,-33.438705,-70.652405,1.301919071E9,776110,776759
776662,-33.43868,-70.65221,1.301919071E9,776110,776759
776662,-33.438667,-70.6521,1.301919071E9,776110,776759
