.40902,-122.83989,1.301919071E9,776110,776759
776662,38.409096,-122.83996,1.301919071E9,776110,776759
776662,38.40917,-122.84003,1.301919071E9,776110,776759
776662,38.40926,-122.84011,1.301919071E9,776110,776759
776662,38.409363,-122.84019,1.301919071E9,776110,776759
776662,38.409443,-122.84024,1.301919071E9,776110,776759
776662,38.409546,-122.840324,1.301919071E9,776110,776759
776662,38.409634,-122.84042,1.301919071E9,776110,776759
776662,38.40972,-122.8405,1.301919071E9,776110,776759
776662,38.409813,-122.840576,1.301919071E9,776110,776759
776662,38.409912,-122.840645,1.301919071E9,776110,776759
776662,38.410007,-122.84072,1.301919071E9,776110,776759
776662,38.41009,-122.840775,1.301919071E9,776110,776759
776662,38.41019,-122.84084,1.301919071E9,776110,776759
776662,38.410294,-122.84092,1.301919071E9,776110,776759
776662,38.410397,-122.840996,1.301919071E9,776110,776759
776662,38.410473,-122.84106,1.301919071E9,776110,776759
776662,38.410572,-122.841125,1.301919071E9,776110,776759
776662,38.410667,-122.841194,1.301919071E9,776110,776759
776662,38.410763,-122.84127,1.301919071E9,776110,776759
776662,38.410763,-122.84127,1.301919071E9,776110,776759
776662,37.78183,-122.40473,1.301919071E9,776110,776759
776662,37.781563,-122.40483,1.301919071E9,776110,776759
776662,37.781326,-122.40464,1.301919071E9,776110,776759
776662,37.781128,-122.40439,1.301919071E9,776110,776759
776662,37.78092,-122.40416,1.301919071E9,776110,776759
776662,37.78068,-122.40395,1.301919071E9,776110,776759
776662,37.7805,-122.403656,1.301919071E9,776110,776759
776662,37.780277,-122.403404,1.301919071E9,776110,776759
776662,37.779785,-122.40305,1.301919071E9,776110,776759
776662,37.779694,-122.40296,1.301919071E9,776110,776759
776662,37.779785,-122.40279,1.301919071E9,776110,776759
776662,37.779755,-122.40268,1.301919071E9,776110,776759
776662,37.779694,-122.40258,1.301919071E9,776110,776759
776662,37.77963,-122.40248,1.301919071E9,776110,776759
776662,37.77956,-122.40239,1.301919071E9,776110,776759
776662,37.779514,-122.402275,1.301919071E9,776110,776759
776662,37.77945,-122.4022,1.301919071E9,776110,776759
776662,37.779373,-122.402115,1.301919071E9,776110,776759
776662,37.779297,-122.40203,1.301919071E9,776110,776759
776662,37.77925,-122.40192,1.301919071E9,776110,776759
776662,37.7792,-122.4018,1.301919071E9,776110,776759
776662,37.779167,-122.401695,1.301919071E9,776110,776759
776662,37.779106,-122.40158,1.301919071E9,776110,776759
776662,37.77901,-122.40165,1.301919071E9,776110,776759
776662,37.77893,-122.40155,1.301919071E9,776110,776759
776662,37.77886,-122.40145,1.301919071E9,776110,776759
776662,37.778793,-122.40137,1.301919071E9,776110,776759
776662,37.7787,-122.40129,1.301919071E9,776110,776759
776662,37.778637,-122.401215,1.301919071E9,776110,776759
776662,37.778576,-122.401115,1.301919071E9,776110,776759
776662,37.778404,-122.4009,1.301919071E9,776110,776759
776662,37.778313,-122.40081,1.301919071E9,776110,776759
776662,37.77822,-122.40074,1.301919071E9,776110,776759
776662,37.778137,-122.40065,1.301919071E9,776110,776759
776662,37.778053,-122.40057,1.301919071E9,776110,776759
776662,37.777973,-122.40046,1.301919071E9,776110,776759
776662,37.77784,-122.40028,1.301919071E9,776110,776759
776662,37.777756,-122.40017,1.301919071E9,776110,776759
776662,37.77768,-122.40008,1.301919071E9,776110,776759
776662,37.777615,-122.39995,1.301919071E9,776110,776759
776662,37.777557,-122.399826,1.301919071E9,776110,776759
776662,37.777493,-122.39973,1.301919071E9,776110,776759
776662,37.777412,-122.399605,1.301919071E9,776110,776759
776662,37.77735,-122.399506,1.301919071E9,776110,776759
776662,37.777287,-122.399414,1.301919071E9,776110,776759
776662,37.77722,-122.39933,1.301919071E9,776110,776759
776662,37.77714,-122.39922,1.301919071E9,776110,776759
776662,37.777065,-122.39912,1.301919071E9,776110,776759
776662,37.776985,-122.39901,1.301919071E9,776110,776759
776662,37.7769,-122.39891,1.301919071E9,776110,776759
776662,37.77683,-122.39881,1.301919071E9,776110,776759
776662,37.776745,-122.39871,1.301919071E9,776110,776759
776662,37.776653,-122.39862,1.301919071E9,776110,776759
776662,37.776566,-122.39852,1.301919071E9,776110,776759
776662,37.77648,-122.39842,1.301919071E9,776110,776759
776662,37.776413,-122.398346,1.301919071E9,776110,776759
776662,37.776245,-122.39815,1.301919071E9,776110,776759
776662,37.77616,-122.39809,1.301919071E9,776110,776759
776662,37.77608,-122.398026,1.301919071E9,776110,776759
776662,37.77599,-122.39794,1.301919071E9,776110,776759
776662,37.775913,-122.39784,1.301919071E9,776110,776759
776662,37.77585,-122.39773,1.301919071E9,776110,776759
776662,37.775757,-122.39764,1.301919071E9,776110,776759
776662,37.775673,-122.39754,1.301919071E9,776110,776759
776662,37.775597,-122.39743,1.301919071E9,776110,776759
776662,37.775524,-122.39732,1.301919071E9,776110,776759
776662,37.775524,-122.39719,1.301919071E9,776110,776759
776662,37.7756,-122.39709,1.301919071E9,776110,776759
776662,37.77568,-122.397,1.301919071E9,776110,776759
776662,37.77576,-122.39691,1.301919071E9,776110,776759
776662,37.77584,-122.39683,1.301919071E9,776110,776759
776662,37.77592,-122.39675,1.301919071E9,776110,776759
776662,37.77599,-122.39648,1.301919071E9,776110,776759
776662,37.776054,-122.39638,1.301919071E9,776110,776759
776662,37.776123,-122.396286,1.301919071E9,776110,776759
776662,37.7762,-122.39621,1.301919071E9,776110,776759
776662,37.77627,-122.396126,1.301919071E9,776110,776759
776662,37.77635,-122.39604,1.301919071E9,776110,776759
776662,37.776436,-122.39597,1.301919071E9,776110,776759
776662,37.776516,-122.395905,1.301919071E9,776110,776759
776662,37.776592,-122.39582,1.301919071E9,776110,776759
776662,37.776672,-122.39575,1.301919071E9,776110,776759
776662,37.77675,-122.39567,1.301919071E9,776110,776759
776662,37.77682,-122.39557,1.301919071E9,776110,776759
776662,37.776897,-122.39548,1.301919071E9,776110,776759
776662,37.77698,-122.395386,1.301919071E9,776110,776759
776662,37.777058,-122.39527,1.301919071E9,776110,776759
776662,37.777134,-122.39519,1.301919071E9,776110,776759
776662,37.77721,-122.39512,1.301919071E9,776110,776759
776662,37.77729,-122.39504,1.301919071E9,776110,776759
776662,37.777374,-122.39495,1.301919071E9,776110,776759
776662,37.777443,-122.394875,1.301919071E9,776110,776759
776662,37.777527,-122.394806,1.301919071E9,776110,776759
776662,37.77761,-122.394745,1.301919071E9,776110,776759
