,41.202457,1.343523,1.301919071E9,776110,776759
776662,41.202534,1.3435687,1.301919071E9,776110,776759
776662,41.20261,1.3436182,1.301919071E9,776110,776759
776662,41.202705,1.3436687,1.301919071E9,776110,776759
776662,41.202805,1.3437117,1.301919071E9,776110,776759
776662,41.202892,1.3437542,1.301919071E9,776110,776759
776662,41.202988,1.3437948,1.301919071E9,776110,776759
776662,41.203083,1.3438292,1.301919071E9,776110,776759
776662,41.20318,1.3438697,1.301919071E9,776110,776759
776662,41.203274,1.3439008,1.301919071E9,776110,776759
776662,41.203377,1.3439196,1.301919071E9,776110,776759
776662,41.20348,1.3439521,1.301919071E9,776110,776759
776662,41.203583,1.3439922,1.301919071E9,776110,776759
776662,41.203663,1.3440185,1.301919071E9,776110,776759
776662,41.203762,1.3440441,1.301919071E9,776110,776759
776662,41.203842,1.3440765,1.301919071E9,776110,776759
776662,41.20392,1.3441107,1.301919071E9,776110,776759
776662,41.20402,1.3441349,1.301919071E9,776110,776759
776662,41.204105,1.3441296,1.301919071E9,776110,776759
776662,41.20419,1.3441311,1.301919071E9,776110,776759
776662,41.20429,1.3441311,1.301919071E9,776110,776759
776662,41.204372,1.3441236,1.301919071E9,776110,776759
776662,41.204453,1.3440988,1.301919071E9,776110,776759
776662,41.204536,1.3440872,1.301919071E9,776110,776759
776662,41.204624,1.3440808,1.301919071E9,776110,776759
776662,41.20471,1.3440752,1.301919071E9,776110,776759
776662,41.204796,1.344092,1.301919071E9,776110,776759
776662,41.204876,1.3441057,1.301919071E9,776110,776759
776662,41.204964,1.3441234,1.301919071E9,776110,776759
776662,41.205044,1.3441534,1.301919071E9,776110,776759
776662,41.205135,1.3442049,1.301919071E9,776110,776759
776662,41.205227,1.3442576,1.301919071E9,776110,776759
776662,41.205315,1.3443108,1.301919071E9,776110,776759
776662,41.205395,1.3443812,1.301919071E9,776110,776759
776662,41.205475,1.3444338,1.301919071E9,776110,776759
776662,41.20555,1.3445009,1.301919071E9,776110,776759
776662,41.205605,1.3445923,1.301919071E9,776110,776759
776662,41.20567,1.3446753,1.301919071E9,776110,776759
776662,41.20575,1.344749,1.301919071E9,776110,776759
776662,41.205826,1.3448102,1.301919071E9,776110,776759
776662,41.205906,1.3448622,1.301919071E9,776110,776759
776662,41.205997,1.344916,1.301919071E9,776110,776759
776662,41.206078,1.3449537,1.301919071E9,776110,776759
776662,41.20616,1.3449911,1.301919071E9,776110,776759
776662,41.206257,1.3450363,1.301919071E9,776110,776759
776662,41.20634,1.3450915,1.301919071E9,776110,776759
776662,41.20643,1.34513,1.301919071E9,776110,776759
776662,41.206524,1.3451599,1.301919071E9,776110,776759
776662,41.20659,1.3452315,1.301919071E9,776110,776759
776662,41.206654,1.3453127,1.301919071E9,776110,776759
776662,41.206703,1.3454369,1.301919071E9,776110,776759
776662,41.206734,1.3455603,1.301919071E9,776110,776759
776662,41.20677,1.3456823,1.301919071E9,776110,776759
776662,41.206818,1.3458092,1.301919071E9,776110,776759
776662,41.206852,1.3459157,1.301919071E9,776110,776759
776662,41.2069,1.3460155,1.301919071E9,776110,776759
776662,41.206963,1.3461024,1.301919071E9,776110,776759
776662,41.207024,1.346189,1.301919071E9,776110,776759
776662,41.207085,1.3462883,1.301919071E9,776110,776759
776662,41.207172,1.3463876,1.301919071E9,776110,776759
776662,41.207226,1.3464764,1.301919071E9,776110,776759
776662,41.207275,1.3465725,1.301919071E9,776110,776759
776662,41.20733,1.3466778,1.301919071E9,776110,776759
776662,41.20737,1.3467803,1.301919071E9,776110,776759
776662,41.207436,1.3468999,1.301919071E9,776110,776759
776662,41.20751,1.347007,1.301919071E9,776110,776759
776662,41.20756,1.3471001,1.301919071E9,776110,776759
776662,41.20761,1.3471974,1.301919071E9,776110,776759
776662,41.20766,1.3472992,1.301919071E9,776110,776759
776662,41.20771,1.3474,1.301919071E9,776110,776759
776662,41.20776,1.3475027,1.301919071E9,776110,776759
776662,41.2078,1.3476148,1.301919071E9,776110,776759
776662,41.20782,1.3477278,1.301919071E9,776110,776759
776662,41.207832,1.3478475,1.301919071E9,776110,776759
776662,41.207844,1.3479621,1.301919071E9,776110,776759
776662,41.20785,1.3480706,1.301919071E9,776110,776759
776662,41.207863,1.3482269,1.301919071E9,776110,776759
776662,41.20788,1.3483715,1.301919071E9,776110,776759
776662,41.207897,1.3485025,1.301919071E9,776110,776759
776662,41.207924,1.3486289,1.301919071E9,776110,776759
776662,41.207947,1.3487595,1.301919071E9,776110,776759
776662,41.207973,1.3488905,1.301919071E9,776110,776759
776662,41.20802,1.349014,1.301919071E9,776110,776759
776662,41.208073,1.3491223,1.301919071E9,776110,776759
776662,41.20812,1.3492125,1.301919071E9,776110,776759
776662,41.208176,1.3493094,1.301919071E9,776110,776759
776662,41.208233,1.3494258,1.301919071E9,776110,776759
776662,41.208305,1.3495166,1.301919071E9,776110,776759
776662,41.208366,1.3496002,1.301919071E9,776110,776759
776662,41.208435,1.3496912,1.301919071E9,776110,776759
776662,41.208496,1.3498123,1.301919071E9,776110,776759
776662,41.208557,1.3499346,1.301919071E9,776110,776759
776662,41.20862,1.3500566,1.301919071E9,776110,776759
776662,41.209118,1.3506777,1.301919071E9,776110,776759
776662,41.20925,1.3506956,1.301919071E9,776110,776759
776662,41.209335,1.3507192,1.301919071E9,776110,776759
776662,41.209473,1.350752,1.301919071E9,776110,776759
776662,41.20957,1.350824,1.301919071E9,776110,776759
776662,41.209663,1.3508576,1.301919071E9,776110,776759
776662,41.20976,1.3508967,1.301919071E9,776110,776759
776662,41.20985,1.3509123,1.301919071E9,776110,776759
776662,41.209953,1.3509086,1.301919071E9,776110,776759
776662,41.210045,1.3508716,1.301919071E9,776110,776759
776662,41.210133,1.3508128,1.301919071E9,776110,776759
776662,41.210224,1.3507428,1.301919071E9,776110,776759
776662,41.21032,1.3506664,1.301919071E9,776110,776759
776662,41.21041,1.3505973,1.301919071E9,776110,776759
776662,41.210487,1.3505245,1.301919071E9,776110,776759
776662,41.210545,1.3504194,1.301919071E9,776110,776759
776662,41.210587,1.3502963,1.301919071E9,776110,776759
776662,41.210617,1.3501701,1.301919071E9,776110,776759
776662,41.21068,1.3500532,1.301919071E9,776110,776759
776662,41.210762,1.3499621,1.301919071E9,776110,776759
776662,41.210854,1.3498893,1.301919071E9,776110,776759
776662,41.21097,1.3498747,1.301919071E9,776110,776759
776662,41.21109,1.349916,1.301919071E9,776110,776759
776662,41.211197,1.3500314,1.301919071E9,776110,776759
776662,41.211296,1.3501933,1.301919071E9,776110,776759
776662,41.211357,1.3502929,1.301919071E9,776110,776759
776662,41.211414,1.3503915,1.301919071E9,776110,776759
776662,41.211468,1.3504804,1.301919071E9,776110,776759
776662,41.211514,1.3505757,1.301919071E9,776110,776759
776662,41.21155,1.3506749,1.301919071E9,776110,776759
776662,41.211586,1.3507746,1.301919071E9,776110,776759
776662,41.21164,1.35097,1.301919071E9,776110,776759
776662,41.211666,1.3511683,1.301919071E9,776110,776759
776662,41.21168,1.3513551,1.301919071E9,776110,776759
776662,41.211693,1.3515189,1.301919071E9,776110,776759
776662,41.211723,1.351664,1.301919071E9,776110,776759
776662,41.21175,1.3517855,1.301919071E9,776110,776759
776662,41.211754,1.3519365,1.301919071E9,776110,776759
776662,41.21179,1.3520818,1.301919071E9,776110,776759
776662,41.21188,1.3522036,1.301919071E9,776110,776759
776662,41.211998,1.3523043,1.301919071E9,776110,776759
776662,41.21212,1.352373,1.301919071E9,776110,776759
776662,41.212242,1.3524444,1.301919071E9,776110,776759
776662,41.21233,1.3525391,1.301919071E9,776110,776759
776662,41.21239,1.3526496,1.301919071E9,776110,776759
776662,41.212414,1.3527654,1.301919071E9,776110,776759
776662,41.212402,1.3529226,1.301919071E9,776110,776759
776662,41.212364,1.3530464,1.301919071E9,776110,776759
776662,41.212322,1.3531495,1.301919071E9,776110,776759
776662,41.212315,1.3532712,1.301919071E9,776110,776759
776662,41.212395,1.353353,1.301919071E9,776110,776759
776662,41.212498,1.3532989,1.301919071E9,776110,776759
776662,41.212585,1.3532406,1.301919071E9,776110,776759
776662,41.212673,1.353184,1.301919071E9,776110,7
