,13.113814,1.301919071E9,776110,776759
776662,55.664196,13.113804,1.301919071E9,776110,776759
776662,55.66429,13.113802,1.301919071E9,776110,776759
776662,55.664394,13.113776,1.301919071E9,776110,776759
776662,55.66448,13.113715,1.301919071E9,776110,776759
776662,55.664566,13.113644,1.301919071E9,776110,776759
776662,55.66465,13.113572,1.301919071E9,776110,776759
776662,55.664734,13.113499,1.301919071E9,776110,776759
776662,55.664814,13.113398,1.301919071E9,776110,776759
776662,55.664894,13.113297,1.301919071E9,776110,776759
776662,55.664974,13.113183,1.301919071E9,776110,776759
776662,55.665043,13.113052,1.301919071E9,776110,776759
776662,55.66512,13.112942,1.301919071E9,776110,776759
776662,55.665195,13.112843,1.301919071E9,776110,776759
776662,55.665287,13.112786,1.301919071E9,776110,776759
776662,55.665386,13.112774,1.301919071E9,776110,776759
776662,55.665485,13.112774,1.301919071E9,776110,776759
776662,55.665573,13.112825,1.301919071E9,776110,776759
776662,55.665615,13.112992,1.301919071E9,776110,776759
776662,55.665672,13.113134,1.301919071E9,776110,776759
776662,55.66574,13.113287,1.301919071E9,776110,776759
776662,55.66581,13.113404,1.301919071E9,776110,776759
776662,55.66588,13.113523,1.301919071E9,776110,776759
776662,55.665943,13.113641,1.301919071E9,776110,776759
776662,55.666035,13.113701,1.301919071E9,776110,776759
776662,55.666134,13.11367,1.301919071E9,776110,776759
776662,55.666237,13.113606,1.301919071E9,776110,776759
776662,55.666325,13.113524,1.301919071E9,776110,776759
776662,55.666405,13.113374,1.301919071E9,776110,776759
776662,55.666492,13.113303,1.301919071E9,776110,776759
776662,55.666546,13.11317,1.301919071E9,776110,776759
776662,55.666622,13.113059,1.301919071E9,776110,776759
776662,55.666714,13.112961,1.301919071E9,776110,776759
776662,55.666798,13.112871,1.301919071E9,776110,776759
776662,55.666874,13.112773,1.301919071E9,776110,776759
776662,55.66696,13.112696,1.301919071E9,776110,776759
776662,55.667053,13.112707,1.301919071E9,776110,776759
776662,55.66714,13.112836,1.301919071E9,776110,776759
776662,55.667213,13.112948,1.301919071E9,776110,776759
776662,55.667274,13.113071,1.301919071E9,776110,776759
776662,55.66736,13.113182,1.301919071E9,776110,776759
776662,55.667423,13.11331,1.301919071E9,776110,776759
776662,55.66747,13.113454,1.301919071E9,776110,776759
776662,55.667538,13.113604,1.301919071E9,776110,776759
776662,55.667603,13.11376,1.301919071E9,776110,776759
776662,55.667664,13.113884,1.301919071E9,776110,776759
776662,55.667736,13.113989,1.301919071E9,776110,776759
776662,55.667805,13.114103,1.301919071E9,776110,776759
776662,55.66787,13.114228,1.301919071E9,776110,776759
776662,55.66795,13.114307,1.301919071E9,776110,776759
776662,55.668064,13.114301,1.301919071E9,776110,776759
776662,55.668156,13.11427,1.301919071E9,776110,776759
776662,55.668167,13.114102,1.301919071E9,776110,776759
776662,55.668182,13.113901,1.301919071E9,776110,776759
776662,55.668205,13.11372,1.301919071E9,776110,776759
776662,55.66822,13.11356,1.301919071E9,776110,776759
776662,55.66824,13.113377,1.301919071E9,776110,776759
776662,55.66828,13.113208,1.301919071E9,776110,776759
