5,-80.378944,1.301919071E9,776110,776759
776662,25.859509,-80.37892,1.301919071E9,776110,776759
776662,25.859386,-80.378914,1.301919071E9,776110,776759
776662,25.859257,-80.378914,1.301919071E9,776110,776759
776662,25.859123,-80.378914,1.301919071E9,776110,776759
776662,25.858997,-80.37891,1.301919071E9,776110,776759
776662,25.858854,-80.37891,1.301919071E9,776110,776759
776662,25.858728,-80.37891,1.301919071E9,776110,776759
776662,25.858591,-80.3789,1.301919071E9,776110,776759
776662,25.85846,-80.3789,1.301919071E9,776110,776759
776662,25.858332,-80.37889,1.301919071E9,776110,776759
776662,25.858194,-80.37889,1.301919071E9,776110,776759
776662,25.85807,-80.37888,1.301919071E9,776110,776759
776662,25.857939,-80.37888,1.301919071E9,776110,776759
776662,25.857798,-80.378876,1.301919071E9,776110,776759
776662,25.857681,-80.378876,1.301919071E9,776110,776759
776662,25.857534,-80.37887,1.301919071E9,776110,776759
776662,25.857414,-80.37887,1.301919071E9,776110,776759
776662,25.857283,-80.37886,1.301919071E9,776110,776759
776662,25.857079,-80.37885,1.301919071E9,776110,776759
776662,25.856962,-80.37885,1.301919071E9,776110,776759
776662,25.856817,-80.378845,1.301919071E9,776110,776759
776662,25.85668,-80.37884,1.301919071E9,776110,776759
776662,25.856562,-80.37884,1.301919071E9,776110,776759
776662,25.856459,-80.37883,1.301919071E9,776110,776759
776662,25.856361,-80.37911,1.301919071E9,776110,776759
776662,25.856356,-80.37925,1.301919071E9,776110,776759
776662,25.856356,-80.379364,1.301919071E9,776110,776759
776662,25.856354,-80.37951,1.301919071E9,776110,776759
776662,25.856354,-80.37964,1.301919071E9,776110,776759
776662,25.856354,-80.379776,1.301919071E9,776110,776759
776662,25.856354,-80.37992,1.301919071E9,776110,776759
776662,25.856352,-80.38005,1.301919071E9,776110,776759
776662,25.856352,-80.38018,1.301919071E9,776110,776759
776662,25.856352,-80.380325,1.301919071E9,776110,776759
776662,25.85635,-80.38045,1.301919071E9,776110,776759
776662,25.85635,-80.3806,1.301919071E9,776110,776759
776662,25.85635,-80.38074,1.301919071E9,776110,776759
