.43825,5.482849,1.301919071E9,776110,776759
776662,51.436615,5.481008,1.301919071E9,776110,776759
776662,51.43656,5.481141,1.301919071E9,776110,776759
776662,51.436497,5.481274,1.301919071E9,776110,776759
776662,51.43644,5.481406,1.301919071E9,776110,776759
776662,51.4364,5.48154,1.301919071E9,776110,776759
776662,51.43637,5.481724,1.301919071E9,776110,776759
776662,51.436314,5.481893,1.301919071E9,776110,776759
776662,51.43625,5.482004,1.301919071E9,776110,776759
776662,51.436188,5.482121,1.301919071E9,776110,776759
776662,51.436142,5.482297,1.301919071E9,776110,776759
776662,51.43609,5.482471,1.301919071E9,776110,776759
776662,51.436012,5.482584,1.301919071E9,776110,776759
776662,51.43592,5.482688,1.301919071E9,776110,776759
776662,51.435818,5.482776,1.301919071E9,776110,776759
776662,51.435703,5.482846,1.301919071E9,776110,776759
776662,51.435596,5.482905,1.301919071E9,776110,776759
776662,51.4355,5.482982,1.301919071E9,776110,776759
776662,51.435417,5.483071,1.301919071E9,776110,776759
776662,51.435333,5.483147,1.301919071E9,776110,776759
776662,51.435238,5.483198,1.301919071E9,776110,776759
776662,51.435154,5.483278,1.301919071E9,776110,776759
776662,51.435047,5.483341,1.301919071E9,776110,776759
776662,51.43494,5.483384,1.301919071E9,776110,776759
776662,51.43483,5.483421,1.301919071E9,776110,776759
776662,51.43473,5.483487,1.301919071E9,776110,776759
776662,51.43464,5.483557,1.301919071E9,776110,776759
776662,51.434532,5.483616,1.301919071E9,776110,776759
776662,51.43442,5.48368,1.301919071E9,776110,776759
776662,51.434322,5.483749,1.301919071E9,776110,776759
776662,51.434223,5.483832,1.301919071E9,776110,776759
776662,51.43412,5.483905,1.301919071E9,776110,776759
776662,51.43401,5.483961,1.301919071E9,776110,776759
776662,51.433895,5.484014,1.301919071E9,776110,776759
776662,51.43379,5.48407,1.301919071E9,776110,776759
776662,51.433685,5.484122,1.301919071E9,776110,776759
776662,51.433582,5.484144,1.301919071E9,776110,776759
776662,51.4335,5.484077,1.301919071E9,776110,776759
776662,51.43343,5.483926,1.301919071E9,776110,776759
776662,51.433365,5.483779,1.301919071E9,776110,776759
776662,51.43332,5.483638,1.301919071E9,776110,776759
776662,51.433258,5.48349,1.301919071E9,776110,776759
776662,51.433186,5.483328,1.301919071E9,776110,776759
776662,51.43313,5.483209,1.301919071E9,776110,776759
776662,51.433075,5.483087,1.301919071E9,776110,776759
776662,51.433014,5.482941,1.301919071E9,776110,776759
776662,51.43298,5.482801,1.301919071E9,776110,776759
776662,51.433037,5.482639,1.301919071E9,776110,776759
776662,51.433113,5.482508,1.301919071E9,776110,776759
776662,51.433193,5.482369,1.301919071E9,776110,776759
776662,51.433277,5.48223,1.301919071E9,776110,776759
776662,51.43336,5.482095,1.301919071E9,776110,776759
776662,51.43345,5.481966,1.301919071E9,776110,776759
776662,51.433533,5.481845,1.301919071E9,776110,776759
776662,51.43362,5.481732,1.301919071E9,776110,776759
776662,51.43371,5.481629,1.301919071E9,776110,776759
776662,51.4338,5.481525,1.301919071E9,776110,776759
776662,51.433895,5.481414,1.301919071E9,776110,776759
776662,51.433987,5.481291,1.301919071E9,776110,776759
776662,51.43407,5.48116,1.301919071E9,776110,776759
776662,51.43416,5.481027,1.301919071E9,776110,776759
776662,51.43425,5.480893,1.301919071E9,776110,776759
776662,51.434326,5.480745,1.301919071E9,776110,776759
776662,51.434402,5.480591,1.301919071E9,776110,776759
776662,51.434486,5.480442,1.301919071E9,776110,776759
776662,51.43458,5.480301,1.301919071E9,776110,776759
776662,51.434654,5.480215,1.301919071E9,776110,776759
776662,51.434765,5.480096,1.301919071E9,776110,776759
776662,51.434883,5.479992,1.301919071E9,776110,776759
776662,51.434967,5.479932,1.301919071E9,776110,776759
776662,51.453903,5.493199,1.301919071E9,776110,776759
776662,51.453716,5.493584,1.301919071E9,776110,776759
776662,51.453796,5.493682,1.301919071E9,776110,776759
776662,51.45388,5.493784,1.301919071E9,776110,776759
776662,51.453964,5.493885,1.301919071E9,776110,776759
776662,51.454044,5.49398,1.301919071E9,776110,
