,48.861904,2.324825,1.301919071E9,776110,776759
776662,48.8618,2.32476,1.301919071E9,776110,776759
776662,48.8617,2.324701,1.301919071E9,776110,776759
776662,48.8616,2.324635,1.301919071E9,776110,776759
776662,48.861507,2.324549,1.301919071E9,776110,776759
776662,48.861427,2.324488,1.301919071E9,776110,776759
776662,48.861343,2.324434,1.301919071E9,776110,776759
776662,48.861244,2.324372,1.301919071E9,776110,776759
776662,48.861156,2.324362,1.301919071E9,776110,776759
776662,48.861088,2.324486,1.301919071E9,776110,776759
776662,48.861023,2.324628,1.301919071E9,776110,776759
776662,48.860966,2.324773,1.301919071E9,776110,776759
776662,48.860943,2.324939,1.301919071E9,776110,776759
776662,48.860893,2.325088,1.301919071E9,776110,776759
776662,48.860847,2.325226,1.301919071E9,776110,776759
776662,48.860844,2.325428,1.301919071E9,776110,776759
776662,48.860786,2.325551,1.301919071E9,776110,776759
776662,48.860695,2.325492,1.301919071E9,776110,776759
776662,48.8606,2.32543,1.301919071E9,776110,776759
776662,48.860493,2.325374,1.301919071E9,776110,776759
776662,48.860455,2.325245,1.301919071E9,776110,776759
776662,48.86039,2.325136,1.301919071E9,776110,776759
776662,48.860283,2.325113,1.301919071E9,776110,776759
776662,48.860184,2.325077,1.301919071E9,776110,776759
776662,48.86008,2.325036,1.301919071E9,776110,776759
776662,48.859978,2.32501,1.301919071E9,776110,776759
776662,48.85985,2.324974,1.301919071E9,776110,776759
776662,48.859756,2.32504,1.301919071E9,776110,776759
776662,48.859676,2.325108,1.301919071E9,776110,776759
776662,48.8596,2.325216,1.301919071E9,776110,776759
776662,48.859528,2.325319,1.301919071E9,776110,776759
776662,48.85948,2.325458,1.301919071E9,776110,776759
776662,48.85939,2.32553,1.301919071E9,776110,776759
776662,48.85932,2.325664,1.301919071E9,776110,776759
776662,48.85923,2.325777,1.301919071E9,776110,776759
776662,48.859184,2.325912,1.301919071E9,776110,776759
776662,48.85917,2.326079,1.301919071E9,776110,776759
776662,48.859116,2.326241,1.301919071E9,776110,776759
776662,48.85912,2.326399,1.301919071E9,776110,776759
776662,48.85906,2.326517,1.301919071E9,776110,776759
776662,48.859024,2.326657,1.301919071E9,776110,776759
776662,48.859005,2.326833,1.301919071E9,776110,776759
776662,48.859,2.327013,1.301919071E9,776110,776759
776662,48.85899,2.327173,1.301919071E9,776110,776759
776662,48.858986,2.327332,1.301919071E9,776110,776759
776662,48.858974,2.327513,1.301919071E9,776110,776759
776662,48.85896,2.327682,1.301919071E9,776110,776759
776662,48.858948,2.327832,1.301919071E9,776110,776759
776662,48.8589,2.328206,1.301919071E9,776110,776759
776662,48.858868,2.328483,1.301919071E9,776110,776759
776662,48.8588,2.328669,1.301919071E9,776110,776759
776662,48.858707,2.328773,1.301919071E9,776110,776759
776662,48.858604,2.328813,1.301919071E9,776110,776759
776662,48.85847,2.328998,1.301919071E9,776110,776759
776662,48.85833,2.329127,1.301919071E9,776110,776759
776662,48.85822,2.329206,1.301919071E9,776110,776759
776662,48.85808,2.329187,1.301919071E9,776110,776759
776662,48.858105,2.32905,1.301919071E9,776110,776759
776662,48.8581,2.328848,1.301919071E9,776110,776759
776662,48.857967,2.328634,1.301919071E9,776110,776759
776662,48.857796,2.328481,1.301919071E9,776110,776759
776662,48.85769,2.328356,1.301919071E9,776110,776759
776662,48.857555,2.328241,1.301919071E9,776110,776759
776662,48.85756,2.32807,1.301919071E9,776110,776759
776662,48.857464,2.327953,1.301919071E9,776110,776759
