,37.72191,-122.46166,1.301919071E9,776110,776759
776662,37.72191,-122.46154,1.301919071E9,776110,776759
776662,37.72191,-122.46142,1.301919071E9,776110,776759
776662,37.72191,-122.4613,1.301919071E9,776110,776759
776662,37.7219,-122.46119,1.301919071E9,776110,776759
776662,37.721893,-122.46108,1.301919071E9,776110,776759
776662,37.721893,-122.46095,1.301919071E9,776110,776759
776662,37.721897,-122.460846,1.301919071E9,776110,776759
776662,37.72189,-122.46073,1.301919071E9,776110,776759
776662,37.7219,-122.46062,1.301919071E9,776110,776759
776662,37.721912,-122.46051,1.301919071E9,776110,776759
776662,37.72194,-122.4604,1.301919071E9,776110,776759
776662,37.721954,-122.46027,1.301919071E9,776110,776759
776662,37.72195,-122.46016,1.301919071E9,776110,776759
776662,37.72194,-122.46003,1.301919071E9,776110,776759
776662,37.72194,-122.45992,1.301919071E9,776110,776759
776662,37.721947,-122.45981,1.301919071E9,776110,776759
776662,37.721947,-122.459694,1.301919071E9,776110,776759
776662,37.721935,-122.459564,1.301919071E9,776110,776759
776662,37.72193,-122.45943,1.301919071E9,776110,776759
776662,37.721924,-122.45931,1.301919071E9,776110,776759
776662,37.721912,-122.45919,1.301919071E9,776110,776759
776662,37.721905,-122.45908,1.301919071E9,776110,776759
776662,37.7219,-122.45895,1.301919071E9,776110,776759
776662,37.72191,-122.45884,1.301919071E9,776110,776759
776662,37.721912,-122.45873,1.301919071E9,776110,776759
776662,37.721935,-122.4586,1.301919071E9,776110,776759
776662,37.721924,-122.45849,1.301919071E9,776110,776759
776662,37.72193,-122.458374,1.301919071E9,776110,776759
776662,37.721924,-122.45826,1.301919071E9,776110,776759
776662,37.72192,-122.458145,1.301919071E9,776110,776759
776662,37.721916,-122.45802,1.301919071E9,776110,776759
776662,37.72192,-122.45792,1.301919071E9,776110,776759
776662,37.721947,-122.45779,1.301919071E9,776110,776759
776662,37.72196,-122.45766,1.301919071E9,776110,776759
776662,37.721954,-122.45754,1.301919071E9,776110,776759
776662,37.721943,-122.45743,1.301919071E9,776110,776759
776662,37.721954,-122.45729,1.301919071E9,776110,776759
776662,37.721954,-122.45716,1.301919071E9,776110,776759
776662,37.721954,-122.45705,1.301919071E9,776110,776759
776662,37.721966,-122.45692,1.301919071E9,776110,776759
776662,37.72198,-122.45681,1.301919071E9,776110,776759
776662,37.722004,-122.45671,1.301919071E9,776110,776759
776662,37.72202,-122.45659,1.301919071E9,776110,776759
776662,37.722015,-122.456474,1.301919071E9,776110,776759
776662,37.722004,-122.45637,1.301919071E9,776110,776759
776662,37.72199,-122.45626,1.301919071E9,776110,776759
776662,37.72197,-122.45615,1.301919071E9,776110,776759
776662,37.721954,-122.45601,1.301919071E9,776110,776759
776662,37.721943,-122.4559,1.301919071E9,776110,776759
776662,37.72193,-122.45577,1.301919071E9,776110,776759
776662,37.7219,-122.45565,1.301919071E9,776110,776759
776662,37.721886,-122.45551,1.301919071E9,776110,776759
776662,37.72189,-122.45538,1.301919071E9,776110,776759
776662,37.7219,-122.45526,1.301919071E9,776110,776759
776662,37.721943,-122.45516,1.301919071E9,776110,776759
776662,37.721943,-122.45505,1.301919071E9,776110,776759
776662,37.72195,-122.45493,1.301919071E9,776110,776759
776662,37.72197,-122.45482,1.301919071E9,776110,776759
776662,37.72197,-122.454704,1.301919071E9,776110,776759
776662,37.721962,-122.45458,1.301919071E9,776110,776759
776662,37.72195,-122.45447,1.301919071E9,776110,776759
776662,37.721947,-122.454346,1.301919071E9,776110,776759
776662,37.721954,-122.45423,1.301919071E9,776110,776759
776662,37.72196,-122.454124,1.301919071E9,776110,776759
776662,37.72204,-122.4541,1.301919071E9,776110,776759
776662,37.72213,-122.45411,1.301919071E9,776110,776759
776662,37.722237,-122.454124,1.301919071E9,776110,776759
776662,37.722343,-122.45414,1.301919071E9,776110,776759
776662,37.72245,-122.45415,1.301919071E9,776110,776759
776662,37.72255,-122.45415,1.301919071E9,776110,776759
776662,37.72264,-122.45414,1.301919071E9,776110,776759
776662,37.722748,-122.45414,1.301919071E9,776110,776759
776662,37.722847,-122.45414,1.301919071E9,776110,776759
776662,37.722946,-122.45413,1.301919071E9,776110,776759
776662,37.72305,-122.45415,1.301919071E9,776110,776759
776662,37.72314,-122.45416,1.301919071E9,776110,776759
776662,37.72324,-122.45416,1.301919071E9,776110,776759
776662,37.723316,-122.45413,1.301919071E9,776110,776759
776662,37.723396,-122.4541,1.301919071E9,776110,776759
776662,37.723473,-122.453995,1.301919071E9,776110,776759
776662,37.7235,-122.45385,1.301919071E9,776110,776759
776662,37.7235,-122.45371,1.301919071E9,776110,776759
776662,37.723495,-122.453575,1.301919071E9,776110,776759
776662,37.72349,-122.453445,1.301919071E9,776110,776759
776662,37.723488,-122.45333,1.301919071E9,776110,776759
776662,37.72347,-122.4532,1.301919071E9,776110,776759
776662,37.72343,-122.453064,1.301919071E9,776110,776759
776662,37.723415,-122.45293,1.301919071E9,776110,776759
776662,37.723408,-122.4528,1.301919071E9,776110,776759
776662,37.72339,-122.45269,1.301919071E9,776110,776759
776662,37.723385,-122.452576,1.301919071E9,776110,776759
776662,37.723476,-122.45256,1.301919071E9,776110,776759
776662,37.72357,-122.4526,1.301919071E9,776110,776759
776662,37.723682,-122.45261,1.301919071E9,776110,776759
776662,37.72378,-122.45257,1.301919071E9,776110,776759
776662,37.72388,-122.45258,1.301919071E9,776110,776759
776662,37.72398,-122.45258,1.301919071E9,776110,776759
776662,37.72409,-122.45259,1.301919071E9,776110,776759
776662,37.72418,-122.45259,1.301919071E9,776110,776759
776662,37.72427,-122.45261,1.301919071E9,776110,776759
776662,37.72436,-122.452614,1.301919071E9,776110,776759
776662,37.724457,-122.45263,1.301919071E9,776110,776759
776662,37.724537,-122.45265,1.301919071E9,776110,776759
776662,37.724625,-122.45267,1.301919071E9,776110,776759
776662,37.72472,-122.45269,1.301919071E9,776110,776759
776662,37.724827,-122.45271,1.301919071E9,776110,776759
776662,37.724915,-122.45273,1.301919071E9,776110,776759
776662,37.724995,-122.45274,1.301919071E9,776110,776759
776662,37.725082,-122.45277,1.301919071E9,776110,776759
776662,37.725185,-122.45279,1.301919071E9,776110,776759
776662,37.72527,-122.45279,1.301919071E9,776110,776759
776662,37.725365,-122.452774,1.301919071E9,776110,776759
776662,37.72545,-122.45275,1.301919071E9,776110,776759
776662,37.72555,-122.45274,1.301919071E9,776110,776759
776662,37.725636,-122.45274,1.301919071E9,776110,776759
776662,37.72574,-122.45273,1.301919071E9,776110,776759
776662,37.72584,-122.452705,1.301919071E9,776110,776759
776662,37.725937,-122.45268,1.301919071E9,776110,776759
776662,37.72604,-122.45266,1.301919071E9,776110,776759
776662,37.72614,-122.452644,1.301919071E9,776110,776759
776662,37.726234,-122.45264,1.301919071E9,776110,776759
776662,37.726334,-122.45262,1.301919071E9,776110,776759
776662,37.726433,-122.452614,1.301919071E9,776110,776759
776662,37.72653,-122.45261,1.301919071E9,776110,776759
776662,37.726624,-122.452644,1.301919071E9,776110,776759
776662,37.726727,-122.45265,1.301919071E9,776110,776759
776662,37.726814,-122.452644,1.301919071E9,776110,776759
776662,37.726906,-122.45262,1.301919071E9,776110,776759
776662,37.72699,-122.452614,1.301919071E9,776110,776759
776662,37.72708,-122.45261,1.301919071E9,776110,776759
776662,37.72718,-122.45261,1.301919071E9,776110,776759
776662,37.727253,-122.452545,1.301919071E9,776110,776759
776662,37.72734,-122.452545,1.301919071E9,776110,776759
776662,37.727432,-122.45256,1.301919071E9,776110,776759
776662,37.72753,-122.452576,1.301919071E9,776110,776759
776662,37.727642,-122.45259,1.301919071E9,776110,776759
776662,37.727753,-122.4526,1.301919071E9,776110,776759
776662,37.727856,-122.45261,1.301919071E9,776110,776759
776662,37.727955,-122.45259,1.301919071E9,776110,776759
776662,37.728043,-122.452576,1.301919071E9,776110,776759
776662,37.72814,-122.45256,1.301919071E9,776110,776759
776662,37.728233,-122.45256,1.301919071E9,776110,776759
776662,37.728317,-122.45256,1.301919071E9,776110,776759
